sub	sup	status	for	against
collateralized-debt-obligation	intangible-asset	single	wikidata	
collateralized-debt-obligation	loan	single	wikidata	
collateralized-debt-obligation	norm	single	opencyc	
collateralized-debt-obligation	security-finance	accepted	claude wikidata	
collateralized-debt-obligation	transaction	single	wikidata	
collateralized-debt-obligation	unlisted-security	single	opencyc	
collusion	act	accepted	claude-ruling	
combat-pay	accomplishment	single	sumo	
combat-pay	act	single	sumo	
combat-pay	activity	single	sumo	
combat-pay	event	single	sumo	
combat-pay	outgo	single	wordnet	
combat-pay	payment-amount	single	wordnet	
combat-pay	phenomenon	single	sumo	
combat-pay	possession	single	wordnet	
combat-pay	procedure	single	sumo	
combat-pay	regular-payment	single	wordnet	
combat-pay	volition	single	sumo	
combat-pay	wage	accepted	claude wordnet	
combinatorial-auction	auction	accepted	claude claude-ruling wikidata	
combinatorial-auction	business-model	single	wikidata	
combinatorial-auction	commercial-trade	single	wikidata	
combinatorial-auction	pricing-strategy	single	wikidata	
combinatorial-auction	sale	single	wikidata	
commercial-credit	credit	accepted	claude wordnet	
commercial-credit	possession	single	wordnet	
commercial-letter-of-credit	artifact	single	sumo	
commercial-letter-of-credit	contract-condition	single	sumo	
commercial-letter-of-credit	credit	single	wordnet	
commercial-letter-of-credit	indication	single	sumo	
commercial-letter-of-credit	information	accepted	sumo wordnet	
commercial-letter-of-credit	letter-of-credit	accepted	claude wordnet	
commercial-letter-of-credit	line-of-text	single	sumo	
commercial-letter-of-credit	phenomenon	single	sumo	
commercial-letter-of-credit	physical-object	single	sumo	
commercial-letter-of-credit	possession	single	wordnet	
commercial-letter-of-credit	text	single	sumo	
commercial-letter-of-credit	universe	single	sumo	
commercial-paper	financial-asset	single	opencyc	
commercial-paper	goods	dissented	wikidata	
commercial-paper	information	single	opencyc	
commercial-paper	norm	single	opencyc	
commercial-paper	security-finance	accepted	claude-ruling	
commercial-paper	unlisted-security	single	opencyc	
commercial-trade	accomplishment	single	sumo	
commercial-trade	act	accepted	sumo wordnet	
commercial-trade	activity	single	sumo	
commercial-trade	commerce	accepted	claude wordnet	
commercial-trade	event	accepted	sumo wordnet	
commercial-trade	exchange	single	sumo	
commercial-trade	interaction	single	sumo	
commercial-trade	phenomenon	single	sumo	
commercial-trade	procedure	single	sumo	
commercial-trade	transaction	accepted	sumo wordnet	
commercial-trade	volition	single	sumo	
commission	fixed-charge	single	wordnet	
commission	price-charged	single	wordnet	
commodity	goods	accepted	claude-ruling	
commodity-exchange	agent	single	sumo	
commodity-exchange	association	single	sumo	
commodity-exchange	collection	single	sumo	
commodity-exchange	group	single	sumo	
commodity-exchange	organization	single	sumo	
commodity-exchange	phenomenon	single	sumo	
commodity-exchange	physical-object	single	wordnet	
commodity-exchange	place	single	wordnet	
commodity-exchange	team	single	sumo	
commodity-exchange	universe	single	sumo	
commodity-exchange	workplace	accepted	claude wordnet	
commodity-market	business-model	single	wikidata	
commodity-market	commercial-trade	single	wikidata	
commodity-market	financial-market	accepted	claude claude-ruling wikidata	
commodity-market	market	single	wikidata	
commodity-market	wholesale	dissented	wikidata	
commodity-money	legal-tender	dissented	wikidata	
commodity-money	money	accepted	claude-ruling	
common-stock	contract	single	wikidata	
common-stock	equity	single	opencyc	
common-stock	financial-asset	accepted	opencyc wikidata	
common-stock	financial-instrument	single	wikidata	
common-stock	goods	single	wikidata	
common-stock	information	single	opencyc	
common-stock	intangible-asset	single	wikidata	
common-stock	norm	single	opencyc	
common-stock	possession	single	wordnet	
common-stock	security-finance	single	wikidata	
common-stock	share	accepted	claude wikidata	
common-stock	share-capital	accepted	claude wordnet	
common-stock	stock-certificate	dissented	wikidata	
common-stock-equivalent	possession	single	wordnet	
common-stock-equivalent	share-capital	accepted	claude wordnet	
commons	concept	accepted	claude-ruling	
comparative-advantage	concept	accepted	claude-ruling	
compensation	accomplishment	single	sumo	
compensation	act	single	sumo	
compensation	activity	single	sumo	
compensation	event	single	sumo	
compensation	information	single	opencyc	
compensation	norm	single	opencyc	
compensation	outgo	single	wordnet	
compensation	payment-amount	accepted	claude-ruling wordnet	
compensation	phenomenon	single	sumo	
compensation	possession	single	wordnet	
compensation	procedure	single	sumo	
compensation	recompense-payment	accepted	claude wordnet	
compensation	volition	single	sumo	
compound-interest	fixed-charge	single	wordnet	
compound-interest	interest	accepted	claude wikidata wordnet	
compound-interest	outgo	single	wordnet	
compound-interest	possession	single	wordnet	
compound-interest	price-charged	single	wordnet	
compound-interest	quantity	single	sumo	
concession-contract	contract	accepted	sumo wordnet	
concession-contract	document	single	wordnet	
concession-contract	information	single	wordnet	
concession-contract	legal-document	accepted	sumo wordnet	
concession-contract	signified	single	sumo	
conditional-contract	contract	accepted	sumo wordnet	
conditional-contract	document	single	wordnet	
conditional-contract	information	single	wordnet	
conditional-contract	legal-document	accepted	sumo wordnet	
conditional-contract	signified	single	sumo	
conditional-sale	accomplishment	single	sumo	
conditional-sale	act	single	sumo	
conditional-sale	activity	single	sumo	
conditional-sale	event	single	sumo	
conditional-sale	exchange	single	sumo	
conditional-sale	financial-interest	single	wordnet	
conditional-sale	interaction	single	sumo	
conditional-sale	phenomenon	single	sumo	
conditional-sale	possession	single	wordnet	
conditional-sale	procedure	single	sumo	
conditional-sale	security-interest	accepted	claude wordnet	
conditional-sale	transaction	single	sumo	
conditional-sale	volition	single	sumo	
conscience-money	payment-amount	single	claude	
consignment	act	single	wordnet	
consignment	business-model	single	wikidata	
consignment	commercial-trade	single	wikidata	
consignment	event	accepted	sumo wordnet	
consignment	goods-delivery	accepted	claude wordnet	
consignment	locating	single	sumo	
consignment	phenomenon	single	sumo	
consignment	sale	accepted	claude wikidata	
consignment	transport	single	wordnet	
consignment	visit	single	sumo	
construction-industry	accomplishment	single	sumo	
construction-industry	act	accepted	sumo wordnet	
construction-industry	activity	single	sumo	
construction-industry	commerce	single	wordnet	
construction-industry	commercial-enterprise	accepted	claude wordnet	
construction-industry	creation	single	sumo	
construction-industry	economic-production	accepted	claude wikidata	
construction-industry	event	accepted	sumo wordnet	
construction-industry	phenomenon	single	sumo	
construction-industry	procedure	single	sumo	
construction-industry	transaction	single	wordnet	
construction-industry	volition	single	sumo	
consumer-choice	concept	accepted	claude-ruling	
consumer-credit	contract	single	sumo	
consumer-credit	credit	single	wordnet	
consumer-credit	credit-line	accepted	claude wordnet	
consumer-credit	legal-document	single	sumo	
consumer-credit	possession	single	wordnet	
consumer-credit	signified	single	sumo	
container	shipping-container	disputed	wikidata	opencyc
container-ship	artifact	single	opencyc	
container-ship	bottom	dissented	wikidata	
container-ship	cargo-ship	accepted	claude claude-ruling wikidata	
container-ship	container	single	opencyc	
container-ship	device	single	opencyc	
container-ship	product	single	yago	
container-ship	ship	accepted	opencyc wikidata	
container-ship	vehicle	single	yago	
container-ship	watercraft	accepted	opencyc wikidata	
containerization	procedure	accepted	claude-ruling	
content-addressable-storage	concept	accepted	claude-ruling	
contingency-fee	fee	accepted	claude wordnet	
contingency-fee	fixed-charge	single	wordnet	
contingency-fee	outgo	single	wordnet	
contingency-fee	possession	single	wordnet	
contingency-fee	price-charged	single	wordnet	
contract-theory	concept	accepted	claude-ruling	
control-account	artifact	single	sumo	
control-account	contract-condition	single	sumo	
control-account	indication	single	sumo	
control-account	information	accepted	sumo wordnet	
control-account	line-of-text	single	sumo	
control-account	phenomenon	single	sumo	
control-account	physical-object	single	sumo	
control-account	text	single	sumo	
control-account	transaction-record	accepted	claude wordnet	
control-account	universe	single	sumo	
control-stock	possession	single	wordnet	
control-stock	share-capital	accepted	claude wordnet	
controlling-interest	contract	single	wikidata	
controlling-interest	financial-asset	single	wikidata	
controlling-interest	financial-instrument	single	wikidata	
controlling-interest	financial-interest	accepted	claude wordnet	
controlling-interest	goods	single	wikidata	
controlling-interest	intangible-asset	single	wikidata	
controlling-interest	possession	single	wordnet	
controlling-interest	security-finance	single	wikidata	
controlling-interest	share	accepted	claude wikidata	
controlling-interest	stock-certificate	dissented	wikidata	
convertible-bond	bond	accepted	opencyc wikidata wordnet	
convertible-bond	contract	single	wikidata	
convertible-bond	convertible-security	single	opencyc	
convertible-bond	corporate-bond	single	opencyc	
convertible-bond	derivative-finance	accepted	claude wikidata	
convertible-bond	document	single	wordnet	
convertible-bond	financial-asset	accepted	opencyc wikidata	
convertible-bond	financial-instrument	single	wikidata	
convertible-bond	financial-transaction	single	wikidata	
convertible-bond	goods	single	wikidata	
convertible-bond	information	accepted	opencyc wordnet	
convertible-bond	intangible-asset	single	wikidata	
convertible-bond	legal-document	single	wordnet	
convertible-bond	loan	single	wikidata	
convertible-bond	norm	single	opencyc	
convertible-bond	security-finance	single	wikidata	
convertible-bond	transaction	single	wikidata	
convertible-bond	unlisted-security	single	opencyc	
convertible-security	artifact	single	sumo	
convertible-security	contract-condition	single	sumo	
convertible-security	document	single	wordnet	
convertible-security	financial-asset	single	opencyc	
convertible-security	indication	single	sumo	
convertible-security	information	accepted	opencyc sumo wordnet	
convertible-security	legal-document	accepted	claude wordnet	
convertible-security	line-of-text	single	sumo	
convertible-security	norm	single	opencyc	
convertible-security	phenomenon	single	sumo	
convertible-security	physical-object	single	sumo	
convertible-security	text	single	sumo	
convertible-security	universe	single	sumo	
cookie	goods	single	wikidata	
corkage	outgo	single	wordnet	
corkage	possession	single	wordnet	
corkage	price-charged	single	wordnet	
corkage	service-charge	accepted	claude wordnet	
corn-exchange	agent	single	sumo	
corn-exchange	association	single	sumo	
corn-exchange	collection	single	sumo	
corn-exchange	group	single	sumo	
corn-exchange	organization	single	sumo	
corn-exchange	phenomenon	single	sumo	
corn-exchange	physical-object	single	wordnet	
corn-exchange	place	accepted	wordnet yago	
corn-exchange	team	single	sumo	
corn-exchange	universe	single	sumo	
corn-exchange	workplace	accepted	claude wordnet	
corporate-bond	bond	accepted	opencyc wikidata wordnet	
corporate-bond	contract	single	wikidata	
corporate-bond	document	single	wordnet	
corporate-bond	financial-asset	single	opencyc	
corporate-bond	financial-instrument	single	wikidata	
corporate-bond	financial-transaction	single	wikidata	
corporate-bond	goods	single	wikidata	
corporate-bond	information	accepted	opencyc wordnet	
corporate-bond	legal-document	single	wordnet	
corporate-bond	loan	single	wikidata	
corporate-bond	norm	single	opencyc	
corporate-bond	transaction	single	wikidata	
corporate-bond	unlisted-security	single	opencyc	
corporate-finance	accomplishment	single	sumo	
corporate-finance	act	accepted	sumo wordnet	
corporate-finance	activity	single	sumo	
corporate-finance	commerce	single	wordnet	
corporate-finance	commercial-enterprise	single	wordnet	
corporate-finance	event	accepted	sumo wordnet	
corporate-finance	exchange	single	sumo	
corporate-finance	financial-services	accepted	claude wordnet	
corporate-finance	interaction	single	sumo	
corporate-finance	phenomenon	single	sumo	
corporate-finance	procedure	single	sumo	
corporate-finance	transaction	accepted	sumo wordnet	
corporate-finance	volition	single	sumo	
corporation	company	accepted	claude claude-ruling wikidata	
corporation	organization	accepted	schemaorg wikidata yago	
cosmetician	agent	single	wordnet	
cosmetician	attribute	single	sumo	
cosmetician	merchant	single	wordnet	
cosmetician	organism	single	wordnet	
cosmetician	person	single	wordnet	
cosmetician	physical-object	single	wordnet	
cosmetician	property	single	sumo	
cosmetician	seller	accepted	claude wordnet	
cost-ledger	article	single	sumo	
cost-ledger	artifact	single	sumo	
cost-ledger	contract-condition	single	sumo	
cost-ledger	data-file	single	sumo	
cost-ledger	essay	single	sumo	
cost-ledger	indication	single	sumo	
cost-ledger	information	accepted	sumo wordnet	
cost-ledger	line-of-text	single	sumo	
cost-ledger	news	single	sumo	
cost-ledger	note	single	sumo	
cost-ledger	phenomenon	single	sumo	
cost-ledger	physical-object	single	sumo	
cost-ledger	text	single	sumo	
cost-ledger	transaction-record	accepted	claude wordnet	
cost-ledger	universe	single	sumo	
cost-of-capital	opportunity-cost	accepted	claude wordnet	
cost-of-capital	outgo	single	wordnet	
cost-of-capital	possession	single	wordnet	
cost-of-capital	quantity	single	sumo	
cost-of-goods-sold	expense	accepted	claude-ruling	
cost-of-living	outgo	single	claude	
cost-of-living-allowance	outgo	single	wordnet	
cost-of-living-allowance	payment-amount	single	wordnet	
cost-of-living-allowance	possession	single	wordnet	
cost-of-living-allowance	price-adjustment	accepted	claude wordnet	
cost-of-living-allowance	quantity	single	sumo	
cost-of-living-allowance	recompense-payment	single	wordnet	
cost-of-living-benefit	payment-amount	single	claude	
cost-overrun	financial-risk	dissented	wikidata	
cost-overrun	outgo	accepted	claude wordnet	
cost-overrun	possession	single	wordnet	
cost-overrun	quantity	single	sumo	
cost-plus-contract	contract	accepted	sumo wikidata wordnet	
cost-plus-contract	document	single	wordnet	
cost-plus-contract	information	single	wordnet	
cost-plus-contract	legal-document	accepted	sumo wordnet	
cost-plus-contract	pricing-strategy	accepted	claude wikidata	
cost-plus-contract	signified	single	sumo	
cost-plus-pricing	pricing-strategy	accepted	claude-ruling	
costermonger	agent	single	wordnet	
costermonger	attribute	single	sumo	
costermonger	merchant	single	wordnet	
costermonger	organism	single	wordnet	
costermonger	peddler	accepted	claude wikidata	
costermonger	person	single	wordnet	
costermonger	physical-object	single	wordnet	
costermonger	property	single	sumo	
costermonger	trader	accepted	claude wordnet	
costume	goods	accepted	opencyc wikidata	
cottage-industry	accomplishment	single	sumo	
cottage-industry	act	accepted	sumo wordnet	
cottage-industry	activity	single	sumo	
cottage-industry	commerce	single	wordnet	
cottage-industry	commercial-enterprise	single	wordnet	
cottage-industry	creation	single	sumo	
cottage-industry	economic-production	single	sumo	
cottage-industry	event	accepted	sumo wordnet	
cottage-industry	industry	accepted	sumo wordnet	
cottage-industry	manufacture	single	sumo	
cottage-industry	phenomenon	single	sumo	
cottage-industry	procedure	single	sumo	
cottage-industry	transaction	single	wordnet	
cottage-industry	volition	single	sumo	
counterparty-risk	financial-risk	accepted	claude-ruling wikidata	
coupon-bond	bond	accepted	claude wordnet	
coupon-bond	document	single	wordnet	
coupon-bond	information	single	wordnet	
coupon-bond	legal-document	single	wordnet	
courier	economic-agent	accepted	claude-ruling	
courier	human	single	opencyc	
courier	mammal	single	opencyc	
courier	structure	single	opencyc	
courier	system	single	opencyc	
courier	vertebrate	single	opencyc	
courier	worker	single	opencyc	
cover-charge	fixed-charge	accepted	claude wordnet	
cover-charge	outgo	single	wordnet	
cover-charge	possession	single	wordnet	
cover-charge	price-charged	single	wordnet	
cover-charge	quantity	single	sumo	
covered-option	accomplishment	single	sumo	
covered-option	act	single	sumo	
covered-option	activity	single	sumo	
covered-option	document	single	wordnet	
covered-option	event	single	sumo	
covered-option	exchange	single	sumo	
covered-option	information	single	wordnet	
covered-option	interaction	single	sumo	
covered-option	legal-document	single	wordnet	
covered-option	phenomenon	single	sumo	
covered-option	procedure	single	sumo	
covered-option	purchase-option	accepted	claude wordnet	
covered-option	transaction	single	sumo	
covered-option	volition	single	sumo	
craft-fair	accomplishment	single	sumo	
craft-fair	act	single	sumo	
craft-fair	activity	single	sumo	
craft-fair	attribute	single	wordnet	
craft-fair	bazaar	accepted	claude wordnet	
craft-fair	cut-rate-sale	single	wordnet	
craft-fair	event	single	sumo	
craft-fair	exchange	single	sumo	
craft-fair	interaction	single	sumo	
craft-fair	merchandising	single	sumo	
craft-fair	opportunity	single	wordnet	
craft-fair	phenomenon	single	sumo	
craft-fair	procedure	single	sumo	
craft-fair	selling	single	sumo	
craft-fair	state	single	wordnet	
craft-fair	transaction	single	sumo	
craft-fair	volition	single	sumo	
cranberry-culture	culture.act	single	claude	
credit	financial-transaction	single	wikidata	
credit	goods	single	wikidata	
credit-account	consumer-credit	single	wordnet	
credit-account	credit	single	wordnet	
credit-account	credit-line	single	wordnet	
credit-account	open-end-credit	accepted	claude wordnet	
credit-account	possession	single	wordnet	
credit-card	bank-card	disputed	wikidata	claude wordnet
credit-card	consumer-credit	single	wordnet	
credit-card	credit-line	single	wordnet	
credit-card	goods	single	wikidata	
credit-card	legal-tender	single	opencyc	
credit-card	open-end-credit	dissented	wordnet	
credit-card	payment-card	accepted	claude-ruling schemaorg wikidata	
credit-card	payment-system	single	wikidata	
credit-default-swap	contract	single	wikidata	
credit-default-swap	derivative-finance	single	wikidata	
credit-default-swap	financial-asset	single	wikidata	
credit-default-swap	financial-instrument	single	wikidata	
credit-default-swap	goods	single	wikidata	
credit-default-swap	intangible-asset	single	wikidata	
credit-default-swap	security-finance	single	wikidata	
credit-default-swap	swap-finance	accepted	claude-ruling wikidata	
credit-entry	accounting-entry	accepted	claude wordnet	
credit-entry	artifact	single	sumo	
credit-entry	contract-condition	single	sumo	
credit-entry	economic-value	single	wikidata	
credit-entry	indication	single	sumo	
credit-entry	information	accepted	sumo wordnet	
credit-entry	line-of-text	single	sumo	
credit-entry	phenomenon	single	sumo	
credit-entry	physical-object	single	sumo	
credit-entry	text	single	sumo	
credit-entry	transaction-record	single	wordnet	
credit-entry	universe	single	sumo	
credit-line	credit	accepted	wikidata wordnet	
credit-line	financial-transaction	single	wikidata	
credit-line	goods	single	wikidata	
credit-line	loan	single	wikidata	
credit-line	possession	single	wordnet	
credit-line	quantity	single	sumo	
credit-line	transaction	single	wikidata	
credit-order	article	single	sumo	
credit-order	artifact	single	sumo	
credit-order	contract-condition	single	sumo	
credit-order	data-file	single	sumo	
credit-order	document	accepted	claude wordnet	
credit-order	essay	single	sumo	
credit-order	indication	single	sumo	
credit-order	information	accepted	sumo wordnet	
credit-order	line-of-text	single	sumo	
credit-order	news	single	sumo	
credit-order	note	single	sumo	
credit-order	phenomenon	single	sumo	
credit-order	physical-object	single	sumo	
credit-order	text	single	sumo	
credit-order	universe	single	sumo	
credit-rating	information	accepted	claude-ruling	
credit-rating-agency	business	accepted	claude wikidata	
credit-rating-agency	occupation	dissented	wikidata	
credit-rating-agency	organization	accepted	claude-ruling wikidata	
credit-risk	financial-risk	accepted	claude-ruling wikidata	
credit-score	action	single	opencyc	
credit-score	credit-rating	accepted	claude wikidata	
credit-score	event	single	opencyc	
credit-score	information	accepted	claude-ruling	
credit-score	situation	single	opencyc	
credit-side	information	single	wordnet	
credit-side	transaction-record	accepted	claude wordnet	
credit-spread	concept	accepted	claude-ruling	
credit-spread	number	dissented	wikidata	
creditor	economic-agent	accepted	claude-ruling	
crier	peddler	single	claude	
crop	economic-production	single	wordnet	
crop	production-output	accepted	claude wordnet	
crowdfunding	business-model	accepted	claude wikidata	
crowdfunding	financial-services	accepted	claude-ruling	
crowdfunding	sharing-economy	dissented	wikidata	
crown	goods	accepted	opencyc wikidata	
cryptocurrency	currency	accepted	claude-ruling	
cryptocurrency	goods	single	wikidata	
cryptocurrency	payment-system	accepted	claude wikidata	
cryptocurrency	service	single	yago	
cryptocurrency-exchange	capital-market	dissented	wikidata	
cryptocurrency-exchange	cryptocurrency	dissented	wikidata	
cryptocurrency-exchange	financial-market	single	wikidata	
cryptocurrency-exchange	goods	single	wikidata	
cryptocurrency-exchange	market	single	wikidata	
cryptocurrency-exchange	organization	accepted	claude-ruling	
cryptocurrency-exchange	payment-system	single	wikidata	
cryptocurrency-mining	process	accepted	claude-ruling	
cryptographic-hash-function	function	single	wikidata	
cryptographic-hash-function	procedure	accepted	claude-ruling	
cultivation	economic-production	single	claude	
cultivation.act	economic-production	single	claude	
culture.act	cultivation	single	claude	
cumulative-preferred	possession	single	wordnet	
cumulative-preferred	preferred-stock	accepted	claude wordnet	
cumulative-preferred	share-capital	single	wordnet	
cup	goods	accepted	opencyc wikidata	
curb-market	physical-object	single	wordnet	
curb-market	place	single	wordnet	
curb-market	stock-exchange	accepted	claude wordnet	
curb-market	workplace	single	wordnet	
currency	legal-tender	single	opencyc	
currency	medium-of-exchange	accepted	claude wikidata	
currency-conversion	accomplishment	single	sumo	
currency-conversion	act	accepted	sumo wordnet	
currency-conversion	action	single	opencyc	
currency-conversion	activity	single	sumo	
currency-conversion	commerce	single	wordnet	
currency-conversion	event	accepted	opencyc sumo wordnet	
currency-conversion	exchange	single	sumo	
currency-conversion	foreign-exchange	single	opencyc	
currency-conversion	interaction	single	sumo	
currency-conversion	monetary-exchange	accepted	claude wordnet	
currency-conversion	phenomenon	single	sumo	
currency-conversion	procedure	single	sumo	
currency-conversion	situation	single	opencyc	
currency-conversion	transaction	accepted	opencyc sumo wordnet	
currency-conversion	volition	single	sumo	
currency-pair	concept	accepted	claude-ruling	
current-asset	asset	accepted	claude-ruling	
curtain	goods	single	opencyc	
custodial-account	account	single	opencyc	
custodial-account	attribute	single	wordnet	
custodial-account	brokerage-account	single	wordnet	
custodial-account	cash-account	accepted	claude wordnet	
custodial-account	information	single	opencyc	
custodial-account	norm	single	opencyc	
custodial-account	state	single	wordnet	
custodian-bank	bank	accepted	claude-ruling	
customer	economic-agent	accepted	claude claude-ruling wikidata	
customs-broker	professional	accepted	claude-ruling	
cut-rate-sale	event	accepted	claude-ruling sumo	
cut-rate-sale	merchandising	single	sumo	
cutler	agent	single	wordnet	
cutler	attribute	single	sumo	
cutler	craftsman	accepted	claude wikidata	
cutler	merchant	single	wordnet	
cutler	organism	single	wordnet	
cutler	person	accepted	wikidata wordnet	
cutler	physical-object	single	wordnet	
cutler	property	single	sumo	
cutler	trader	accepted	claude wordnet	
cutler	worker	accepted	claude wikidata	
dairy	business	accepted	opencyc wikidata	
dairying	farming	single	claude	
damages	compensation	accepted	claude wordnet	
damages	outgo	single	wordnet	
damages	payment-amount	single	wordnet	
damages	possession	single	wordnet	
damages	quantity	single	sumo	
damages	recompense-payment	single	wordnet	
dark-pool	capital-market	accepted	claude wikidata	
dark-pool	financial-market	accepted	claude-ruling wikidata	
dark-pool	market	single	wikidata	
day-trading	action	single	opencyc	
day-trading	buying	single	opencyc	
day-trading	event	single	opencyc	
day-trading	exchange	single	opencyc	
day-trading	financial-transaction	single	opencyc	
day-trading	investing	single	opencyc	
day-trading	situation	single	opencyc	
day-trading	trading	accepted	claude-ruling	
day-trading	transaction	single	opencyc	
daybook	artifact	single	sumo	
daybook	contract-condition	single	sumo	
daybook	indication	single	sumo	
daybook	information	accepted	sumo wordnet	
daybook	line-of-text	single	sumo	
daybook	phenomenon	single	sumo	
daybook	physical-object	single	sumo	
daybook	text	single	sumo	
daybook	transaction-record	accepted	claude wordnet	
daybook	universe	single	sumo	
dead-cat-bounce	event	accepted	claude-ruling	
dealer	seller	single	claude	
dealer-finance	economic-agent	accepted	claude-ruling	
death-benefit	outgo	single	wordnet	
death-benefit	payment-amount	accepted	claude wordnet	
death-benefit	possession	single	wordnet	
death-benefit	quantity	single	sumo	
debit	accounting-entry	accepted	claude wordnet	
debit	artifact	single	sumo	
debit	contract-condition	single	sumo	
debit	indication	single	sumo	
debit	information	accepted	sumo wordnet	
debit	line-of-text	single	sumo	
debit	phenomenon	single	sumo	
debit	physical-object	single	sumo	
debit	text	single	sumo	
debit	transaction-record	single	wordnet	
debit	universe	single	sumo	
debit-card	artifact	single	opencyc	
debit-card	card	single	opencyc	
debit-card	consumer-credit	single	wordnet	
debit-card	credit	single	wordnet	
debit-card	credit-line	single	wordnet	
debit-card	device	accepted	claude-ruling opencyc	
debit-card	goods	single	wikidata	
debit-card	identification	dissented	wordnet	
debit-card	image	single	opencyc	
debit-card	indication	single	wordnet	
debit-card	information	single	wordnet	
debit-card	legal-tender	single	opencyc	
debit-card	open-end-credit	dissented	wordnet	
debit-card	payment-card	accepted	claude-ruling wikidata	
debit-card	payment-system	single	wikidata	
debit-card	possession	single	wordnet	
debit-side	information	single	wordnet	
debit-side	transaction-record	accepted	claude wordnet	
debt-limit	debt	single	claude	
debt-redemption	outgo	single	wordnet	
debt-redemption	payment-amount	single	wordnet	
debt-redemption	possession	single	wordnet	
debt-redemption	quantity	single	sumo	
debt-redemption	repayment	accepted	claude wordnet	
debt-restructuring	procedure	accepted	claude-ruling	
debt-satisfaction	outgo	single	wordnet	
debt-satisfaction	payment-amount	accepted	claude wordnet	
debt-satisfaction	possession	single	wordnet	
debt-satisfaction	quantity	single	sumo	
debtor	economic-agent	accepted	claude-ruling	
decentralized-application	software	accepted	claude-ruling	
decentralized-autonomous-organization	organization	accepted	claude-ruling	
decentralized-exchange	decentralized-application	accepted	claude-ruling	
deck.artifact	packet	single	claude	
deducted-amount	outgo	single	wordnet	
deducted-amount	payment-amount	single	wordnet	
deducted-amount	possession	single	wordnet	
deducted-amount	price-adjustment	accepted	claude wordnet	
deducted-amount	quantity	single	sumo	
deducted-amount	recompense-payment	single	wordnet	
deductible	payment-amount	accepted	claude-ruling	
default-finance	event	accepted	claude-ruling	
default-finance	failure	accepted	claude wikidata	
deferred-payment	contract	single	sumo	
deferred-payment	legal-document	single	sumo	
deferred-payment	outgo	single	wordnet	
deferred-payment	payment-amount	accepted	claude wordnet	
deferred-payment	possession	single	wordnet	
deferred-payment	signified	single	sumo	
deficit-spending	accomplishment	single	sumo	
deficit-spending	act	accepted	sumo wordnet	
deficit-spending	activity	single	sumo	
deficit-spending	commerce	single	wordnet	
deficit-spending	event	accepted	sumo wordnet	
deficit-spending	exchange	single	sumo	
deficit-spending	expending	single	sumo	
deficit-spending	interaction	single	sumo	
deficit-spending	payment	single	wordnet	
deficit-spending	phenomenon	single	sumo	
deficit-spending	procedure	single	sumo	
deficit-spending	spending	accepted	sumo wordnet	
deficit-spending	transaction	accepted	sumo wordnet	
deficit-spending	volition	single	sumo	
demand-deposit	deposit	accepted	claude wordnet	
demand-deposit	fund	single	wordnet	
demand-deposit	standard	single	wordnet	
demand-forecasting	procedure	accepted	claude-ruling	
demurrage	outgo	single	wordnet	
demurrage	possession	single	wordnet	
demurrage	price-charged	accepted	claude wordnet	
demurrage	quantity	single	sumo	
deposit	possession	accepted	claude-ruling	
deposit-account	bank-account	accepted	claude-ruling schemaorg wikidata	
deposit-account	service	single	schemaorg	
deposit-payment	possession	accepted	claude wordnet	
deposit-payment	quantity	single	sumo	
depository-financial-institution	business	single	wikidata	
depository-financial-institution	enterprise	accepted	claude wikidata	
depreciation	expense	accepted	claude-ruling wordnet	
depreciation	lost-item	dissented	wordnet	
depreciation	non-cash-expense	accepted	claude wordnet	
depreciation	outgo	single	wordnet	
depreciation	possession	single	wordnet	
depreciation	quantity	single	sumo	
depreciation-allowance	outgo	single	wordnet	
depreciation-allowance	payment-amount	single	wordnet	
depreciation-allowance	possession	single	wordnet	
depreciation-allowance	price-adjustment	accepted	claude wordnet	
depreciation-allowance	quantity	single	sumo	
depreciation-allowance	recompense-payment	single	wordnet	
depreciation-charge	outgo	single	wordnet	
depreciation-charge	possession	single	wordnet	
depreciation-charge	price-charged	accepted	claude wordnet	
depreciation-charge	quantity	single	sumo	
derivative-finance	contract	single	wikidata	
derivative-finance	financial-asset	single	wikidata	
derivative-finance	financial-instrument	accepted	claude-ruling wikidata	
derivative-finance	goods	single	wikidata	
derivative-finance	information	single	yago	
derivative-finance	intangible-asset	single	wikidata	
derivative-finance	product	single	yago	
derivative-finance	security-finance	accepted	claude wikidata	
derivative-finance	service	single	yago	
derivatives-market	financial-market	accepted	claude claude-ruling wikidata	
derivatives-market	market	single	wikidata	
desktop-publishing	commercial-enterprise	single	claude	
dessert	goods	single	wikidata	
detector	goods	single	wikidata	
digital-signature	information	accepted	claude-ruling	
dime-bag	deck.artifact	single	claude	
direct-debit	action	single	opencyc	
direct-debit	event	single	opencyc	
direct-debit	financial-transaction	accepted	claude wikidata	
direct-debit	payment	accepted	claude-ruling opencyc	
direct-debit	situation	single	opencyc	
direct-debit	transaction	accepted	opencyc wikidata	
direct-loan	accomplishment	single	sumo	
direct-loan	act	single	sumo	
direct-loan	activity	single	sumo	
direct-loan	debt	single	wordnet	
direct-loan	event	single	sumo	
direct-loan	loan	accepted	claude wordnet	
direct-loan	phenomenon	single	sumo	
direct-loan	possession	single	wordnet	
direct-loan	procedure	single	sumo	
direct-loan	volition	single	sumo	
direct-marketing	accomplishment	single	sumo	
