kind	sub	sup	detail
single	oligodendrocyte	structure	only opencyc
single	oncogene	compound	only sumo
single	oncogene	group	only wordnet
single	oncogene	material	only sumo
single	oncogene	substance	only sumo
single	onion	plant-part	only wordnet
single	oocyte	body-part	only sumo
single	oosphere	body-part	only sumo
single	oosphere	cell	only wordnet
single	oosphere	reproductive-cell	only wordnet
single	ootid	body-part	only sumo
single	ootid	reproductive-cell	only wordnet
single	ootid	structure	only opencyc
single	operator-gene	compound	only sumo
single	operator-gene	group	only wordnet
single	operator-gene	material	only sumo
single	operator-gene	substance	only sumo
single	opinion-poll	organic-phenomenon	only sumo
single	opinion-poll	organic-process	only sumo
single	orange	plant-part	only wordnet
single	organic-phenomenon	event	only sumo
single	organic-phenomenon	process	only wordnet
single	organic-process	event	only sumo
single	osmosis	situation	only opencyc
single	osteoblast	body-part	only sumo
single	osteoblast	bone-cell	only opencyc
single	osteoblast	somatic-cell	only opencyc
single	osteoblast	structure	only opencyc
single	osteoclast	blood-cell	only wikidata
single	osteoclast	body-part	only sumo
single	osteoclast	leukocyte	only wikidata
single	osteoclast	phagocyte	only wikidata
single	osteoclast	structure	only opencyc
single	osteocyte	body-part	only sumo
single	osteocyte	structure	only opencyc
single	ovule	body-part	only sumo
single	ovule	gamete	only wordnet
single	ovule	plant-part	only opencyc
single	ovule	reproductive-cell	only wordnet
single	ovule	structure	only opencyc
single	ovum	body-part	only sumo
single	ovum	structure	only opencyc
single	packed-cells	body-part	only sumo
single	packed-cells	somatic-cell	only wordnet
single	palm	plantae	only sumo
single	papilla	physical-object	only sumo
single	parthenocarpy	event	only sumo
single	parthenocarpy	mutation	only wikidata
single	parthenocarpy	organic-phenomenon	only sumo
single	parthenocarpy	process	only wordnet
single	parthenote	body-part	only sumo
single	pepper	plantae	only sumo
single	perception	organic-phenomenon	only sumo
single	perennial-plant	agent	only sumo
single	perennial-plant	plantae	only sumo
single	perennial-plant	species	only sumo
single	perennial-plant	structure	only opencyc
single	peristome	physical-object	only sumo
single	phagocyte	body-part	only sumo
single	phellem	body-part	only sumo
single	phellem	natural-object	only wordnet
single	phloem	body-part	only sumo
single	phloem	material	only sumo
single	phloem	substance	only sumo
single	phloem	tissue	only sumo
single	phylogenetic-relation	property	only sumo
single	phylum	agent	only sumo
single	phylum	group	only wordnet
single	phylum	organism	only sumo
single	phylum	physical-object	only sumo
single	phylum	species	only sumo
single	physiological-control	event	only sumo
single	physiological-control	organic-phenomenon	only sumo
single	physiological-control	process	only wordnet
single	physiological-stimulation	event	only sumo
single	pill	hormone	only sumo
single	pitcher-leaf	artifact	only sumo
single	pitcher-leaf	natural-object	only wordnet
single	pitcher-leaf	physical-object	only wordnet
single	pitcher-leaf	plant-part	only wordnet
single	plant-blister	physical-object	only sumo
single	plant-callus	physical-object	only sumo
single	plant-cell	body-part	only sumo
single	plant-embryo	agent	only sumo
single	plant-embryo	plantae	only sumo
single	plant-embryo	species	only sumo
single	plant-part	structure	only opencyc
single	plantae	agent	only sumo
single	plantae	group	only wordnet
single	plantae	organism	only sumo
single	plantae	physical-object	only sumo
single	plantae	species	only sumo
single	plasma-cell	body-part	only sumo
single	plasma-cell	free-phagocyte	only wordnet
single	plasma-cell	phagocyte	only wordnet
single	plasma-cell	somatic-cell	only wordnet
single	plasmablast	b-cell	only claude
single	plasmablast	blood-cell	only wordnet
single	plasmablast	body-part	only sumo
single	plasmablast	free-phagocyte	only wordnet
single	plasmablast	leukocyte	only wordnet
single	plasmablast	lymphocyte	only wordnet
single	plasmablast	phagocyte	only wordnet
single	plasmablast	somatic-cell	only wordnet
single	pleomorphism	event	only sumo
single	pleomorphism	natural-event	only wordnet
single	pleomorphism	process	only wordnet
single	pneumonia	organic-process	only wikidata
single	point-mutation	change	only wordnet
single	point-mutation	organic-phenomenon	only sumo
single	polar-body	body-part	only sumo
single	polar-body	structure	only opencyc
single	poll	organic-phenomenon	only sumo
single	poll	organic-process	only sumo
single	pollen-tube	body-part	only sumo
single	polygene	compound	only sumo
single	polygene	group	only wordnet
single	polygene	material	only sumo
single	polygene	substance	only sumo
single	polyploid	agent	only sumo
single	polyploid	species	only sumo
single	position-effect	process	only wordnet
single	possibility	organic-phenomenon	only sumo
single	possibility	organic-process	only sumo
single	pot	plantae	only sumo
single	potato	plantae	only sumo
single	prickle-cell	body-part	only sumo
single	prickle-cell	somatic-cell	only wordnet
single	proto-oncogene	compound	only sumo
single	proto-oncogene	group	only wordnet
single	proto-oncogene	material	only sumo
single	proto-oncogene	substance	only sumo
single	protoplasmic-astrocyte	body-part	only sumo
single	protoplasmic-astrocyte	neurogliacyte	only wordnet
single	protoplasmic-astrocyte	somatic-cell	only wordnet
single	public-lecture	organic-phenomenon	only sumo
single	public-lecture	organic-process	only sumo
single	pulse	organic-phenomenon	only sumo
single	pulse	organic-process	only sumo
single	purkinje-cell	body-part	only sumo
single	purkinje-cell	nerve-cell	only wordnet
single	purkinje-cell	structure	only opencyc
single	pursuit	organic-phenomenon	only sumo
single	pursuit	organic-process	only sumo
single	radiation-sickness	organic-phenomenon	only sumo
single	rape	organic-phenomenon	only sumo
single	rape	organic-process	only sumo
single	reason	organic-process	only wikidata
single	recessive-allele	compound	only sumo
single	recessive-allele	gene	only wordnet
single	recessive-allele	group	only wordnet
single	recessive-allele	material	only sumo
single	recessive-allele	substance	only sumo
single	recessive-gene	compound	only sumo
single	recessive-gene	group	only wordnet
single	recessive-gene	material	only sumo
single	recessive-gene	substance	only sumo
single	recombinant	agent	only sumo
single	recombinant	species	only sumo
single	red-blood-cell	body-part	only sumo
single	red-blood-cell	somatic-cell	only wordnet
single	regeneration	event	only sumo
single	regeneration	growth	only sumo
single	regeneration	organic-phenomenon	only sumo
single	regeneration	process	only wordnet
single	regulatory-gene	compound	only sumo
single	regulatory-gene	group	only wordnet
single	regulatory-gene	material	only sumo
single	regulatory-gene	substance	only sumo
single	rejection	organic-phenomenon	only sumo
single	rejection	organic-process	only sumo
single	relish	organic-phenomenon	only sumo
single	relish	organic-process	only sumo
single	repressor-gene	compound	only sumo
single	repressor-gene	group	only wordnet
single	repressor-gene	material	only sumo
single	repressor-gene	substance	only sumo
single	reproduction	event	only sumo
single	reproduction	organic-phenomenon	only sumo
single	reproduction	process	only wordnet
single	reproductive-cell	body-part	only sumo
single	research	organic-phenomenon	only sumo
single	research	organic-process	only sumo
single	resolution	organic-phenomenon	only sumo
single	resolution	organic-process	only sumo
single	reticulocyte	body-part	only sumo
single	reticulocyte	somatic-cell	only wordnet
single	reversion	organic-process	only wikidata
single	rna-translation	event	only sumo
single	rna-translation	organic-phenomenon	only sumo
single	rna-translation	process	only wordnet
single	rod-cell	body-part	only sumo
single	rod-cell	somatic-cell	only wordnet
single	roe	body-part	only sumo
single	roe	cell	only wordnet
single	roe	gamete	only wordnet
single	roe	ovum	only wordnet
single	roe	reproductive-cell	only wordnet
single	rose	plantae	only sumo
single	saltation	change	only wordnet
single	saltation	organic-phenomenon	only sumo
single	saltation	organic-process	only sumo
single	schwann-cell	body-part	only sumo
single	schwann-cell	structure	only opencyc
single	scurf	body-part	only sumo
single	scurf	physical-object	only sumo
single	search	organic-phenomenon	only sumo
single	search	organic-process	only sumo
single	sensitiveness	attribute	only sumo
single	sensitiveness	cognition	only wordnet
single	sensitiveness	property	only sumo
single	sensory-adaptation	organic-phenomenon	only sumo
single	sensory-adaptation	organic-process	only sumo
single	sensory-fiber	body-part	only sumo
single	sensory-fiber	cell	only wordnet
single	sensory-fiber	fiber	only wordnet
single	sensory-fiber	fiber-cell	only wordnet
single	sensory-fiber	tissue	only sumo
single	sensory-neuron	body-part	only sumo
single	sensory-neuron	somatic-cell	only wordnet
single	sermon	organic-phenomenon	only sumo
single	sermon	organic-process	only sumo
single	sertoli-cell	body-part	only sumo
single	sex-chromosome	natural-object	only wordnet
single	sickle-cell	blood-cell	only wordnet
single	sickle-cell	body-part	only sumo
single	sickle-cell	somatic-cell	only wordnet
single	sideroblast	body-part	only sumo
single	sideroblast	embryonic-cell	only wordnet
single	siderocyte	blood-cell	only wordnet
single	siderocyte	body-part	only sumo
single	siderocyte	somatic-cell	only wordnet
single	silkworm-seed	body-part	only sumo
single	silkworm-seed	cell	only wordnet
single	silkworm-seed	gamete	only wordnet
single	silkworm-seed	ovum	only wordnet
single	silkworm-seed	reproductive-cell	only wordnet
single	single-nucleotide-polymorphism	event	only sumo
single	single-nucleotide-polymorphism	gene	only yago
single	single-nucleotide-polymorphism	natural-event	only wordnet
single	single-nucleotide-polymorphism	organic-process	only sumo
single	single-nucleotide-polymorphism	process	only wordnet
single	skin-cell	body-part	only sumo
single	smell	organic-process	only wikidata
single	smile	organic-phenomenon	only sumo
single	smile	organic-process	only sumo
single	smooth-muscle-cell	body-part	only sumo
single	smooth-muscle-cell	fiber-cell	only wordnet
single	somatic-cell	body-part	only sumo
single	somatic-cell	structure	only opencyc
single	sound	organic-phenomenon	only sumo
single	sound	organic-process	only sumo
single	spawn	body-part	only sumo
single	spawn	cell	only wordnet
single	spawn	gamete	only wordnet
single	spawn	ovum	only wordnet
single	spawn	reproductive-cell	only wordnet
single	sperm	body-part	only sumo
single	spermatid	body-part	only sumo
single	spermatid	reproductive-cell	only wordnet
single	spermatid	structure	only opencyc
single	spermatocyte	body-part	only sumo
single	spherocyte	blood-cell	only wordnet
single	spherocyte	body-part	only sumo
single	spherocyte	somatic-cell	only wordnet
single	spindle-fiber	material	only wordnet
single	spindle-fiber	physical-object	only sumo
single	spindle-fiber	substance	only wordnet
single	spongioblast	body-part	only sumo
single	spongioblast	epithelial-cell	only wordnet
single	spongioblast	somatic-cell	only wordnet
single	spontaneous-abortion	organic-phenomenon	only sumo
single	spontaneous-abortion	organic-process	only sumo
single	spore-mother-cell	body-part	only sumo
single	spore-mother-cell	cell	only wordnet
single	squamous-cell	body-part	only sumo
single	squamous-cell	somatic-cell	only wordnet
single	stem-cell	body-part	only sumo
single	stem-cell	structure	only opencyc
single	stick	plantae	only sumo
single	sting	organic-phenomenon	only sumo
single	sting	organic-process	only sumo
single	striated-muscle-cell	body-part	only sumo
single	striated-muscle-cell	fiber-cell	only wordnet
single	stroke	organic-phenomenon	only sumo
single	stroke	organic-process	only sumo
single	structural-gene	compound	only sumo
single	structural-gene	group	only wordnet
single	structural-gene	material	only sumo
single	structural-gene	substance	only sumo
single	subclass	agent	only sumo
single	subclass	group	only wordnet
single	subclass	organism	only sumo
single	subclass	physical-object	only sumo
single	subclass	species	only sumo
single	subfamily	agent	only sumo
single	subfamily	group	only wordnet
single	subfamily	organism	only sumo
single	subfamily	physical-object	only sumo
single	subfamily	species	only sumo
single	subgenus	agent	only sumo
single	subgenus	group	only wordnet
single	subgenus	organism	only sumo
single	subgenus	physical-object	only sumo
single	subgenus	species	only sumo
single	subkingdom	agent	only sumo
single	subkingdom	group	only wordnet
single	subkingdom	organism	only sumo
single	subkingdom	physical-object	only sumo
single	subkingdom	species	only sumo
single	suborder	agent	only sumo
single	suborder	group	only wordnet
single	suborder	organism	only sumo
single	suborder	physical-object	only sumo
single	suborder	species	only sumo
single	subphylum	agent	only sumo
single	subphylum	group	only wordnet
single	subphylum	organism	only sumo
single	subphylum	physical-object	only sumo
single	subphylum	species	only sumo
single	subspecies	agent	only sumo
single	subspecies	group	only wordnet
single	subspecies	organism	only sumo
single	subspecies	physical-object	only sumo
single	subspecies	species	only sumo
single	superclass	agent	only sumo
single	superclass	group	only wordnet
single	superclass	organism	only sumo
single	superclass	physical-object	only sumo
single	superclass	species	only sumo
single	superfamily	agent	only sumo
single	superfamily	group	only wordnet
single	superfamily	organism	only sumo
single	superfamily	physical-object	only sumo
single	superfamily	species	only sumo
single	superorder	agent	only sumo
single	superorder	group	only wordnet
single	superorder	organism	only sumo
single	superorder	physical-object	only sumo
single	superorder	species	only sumo
single	superphylum	agent	only sumo
single	superphylum	group	only wordnet
single	superphylum	organism	only sumo
single	superphylum	physical-object	only sumo
single	superphylum	species	only sumo
single	suppressor-gene	compound	only sumo
single	suppressor-gene	group	only wordnet
single	suppressor-gene	material	only sumo
single	suppressor-gene	substance	only sumo
single	symptom	organic-phenomenon	only sumo
single	symptom	organic-process	only sumo
single	syndrome	organic-phenomenon	only sumo
single	t-cell	blood-cell	only wordnet
single	t-cell	body-part	only sumo
single	t-cell	free-phagocyte	only wordnet
single	t-cell	leukocyte	only wordnet
single	t-cell	phagocyte	only wordnet
single	t-cell	somatic-cell	only wordnet
single	talk	organic-phenomenon	only sumo
single	talk	organic-process	only sumo
single	tan	organic-phenomenon	only sumo
single	tan	organic-process	only sumo
single	taproot	body-part	only sumo
single	taproot	natural-object	only wordnet
single	taproot	plant-part	only wordnet
single	target-cell	body-part	only sumo
single	taste	organic-process	only wikidata
single	taste-cell	body-part	only sumo
single	taste-cell	somatic-cell	only wordnet
single	taxonomic-class	agent	only sumo
single	taxonomic-class	group	only wordnet
single	taxonomic-class	organism	only sumo
single	taxonomic-class	physical-object	only sumo
single	taxonomic-class	species	only sumo
single	taxonomic-division	agent	only sumo
single	taxonomic-division	organism	only sumo
single	taxonomic-division	physical-object	only sumo
single	taxonomic-division	species	only sumo
single	taxonomic-family	agent	only sumo
single	taxonomic-family	group	only wordnet
single	taxonomic-family	organism	only sumo
single	taxonomic-family	physical-object	only sumo
single	taxonomic-family	species	only sumo
single	taxonomic-group	agent	only sumo
single	taxonomic-group	organism	only sumo
single	taxonomic-group	physical-object	only sumo
single	taxonomic-order	agent	only sumo
single	taxonomic-order	group	only wordnet
single	taxonomic-order	organism	only sumo
single	taxonomic-order	physical-object	only sumo
single	taxonomic-order	species	only sumo
single	taxonomic-tribe	agent	only sumo
single	taxonomic-tribe	group	only wordnet
single	taxonomic-tribe	organism	only sumo
single	taxonomic-tribe	physical-object	only sumo
single	taxonomic-tribe	species	only sumo
single	taxonomic-variety	agent	only sumo
single	taxonomic-variety	group	only wordnet
single	taxonomic-variety	organism	only sumo
single	taxonomic-variety	physical-object	only sumo
single	taxonomic-variety	species	only sumo
single	taxonomy	cognition	only wordnet
single	taxonomy	information	only opencyc
single	theory-of-evolution	cognition	only wordnet
single	theory-of-inheritance	cognition	only wordnet
single	thinking	organic-phenomenon	only sumo
single	torture	organic-phenomenon	only sumo
single	torture	organic-process	only sumo
single	touch	organic-phenomenon	only sumo
single	touch	organic-process	only sumo
single	transgene	compound	only sumo
single	transgene	group	only wordnet
single	transgene	material	only sumo
single	transgene	substance	only sumo
single	tree	plantae	only sumo
single	tumor-suppressor-gene	compound	only sumo
single	tumor-suppressor-gene	group	only wordnet
single	tumor-suppressor-gene	material	only sumo
single	tumor-suppressor-gene	substance	only sumo
single	turgor	property	only sumo
single	type-genus	agent	only sumo
single	type-genus	group	only wordnet
single	type-genus	organism	only sumo
single	type-genus	physical-object	only sumo
single	type-genus	species	only sumo
single	type-genus	taxonomic-group	only wordnet
single	type-species	agent	only sumo
single	type-species	group	only wordnet
single	type-species	organism	only sumo
single	type-species	physical-object	only sumo
single	type-species	taxonomic-group	only wordnet
single	type-taxon	agent	only sumo
single	type-taxon	group	only wordnet
single	type-taxon	organism	only sumo
single	type-taxon	physical-object	only sumo
single	type-taxon	species	only sumo
single	uncus	property	only sumo
single	unit-character	inclination	only sumo
single	unit-character	mentality	only sumo
single	unit-character	property	only sumo
single	unit-character	trait	only sumo
single	vegetation	plantae	only sumo
single	vegetation-growth	plantae	only sumo
single	venation	collection	only sumo
single	verdict	organic-phenomenon	only sumo
single	verdict	organic-process	only sumo
single	vernation	collection	only sumo
single	visual-accommodation	organic-phenomenon	only sumo
single	visual-cell	body-part	only sumo
single	volition	organic-process	only wikidata
single	vote	organic-phenomenon	only sumo
single	vote	organic-process	only sumo
single	weed	plantae	only sumo
single	wiretap	organic-phenomenon	only sumo
single	wiretap	organic-process	only sumo
single	x-linked-gene	compound	only sumo
single	x-linked-gene	group	only wordnet
single	x-linked-gene	material	only sumo
single	x-linked-gene	substance	only sumo
single	y-linked-gene	compound	only sumo
single	y-linked-gene	group	only wordnet
single	y-linked-gene	material	only sumo
single	y-linked-gene	substance	only sumo
single	zygote	body-part	only sumo
single	zygote	structure	only opencyc
unplaced	aberration		no accepted parent reaches a root
unplaced	accelerator		no accepted parent reaches a root
unplaced	access		no accepted parent reaches a root
unplaced	advancement		no accepted parent reaches a root
unplaced	affinity.relation		no accepted parent reaches a root
unplaced	afternoon		no accepted parent reaches a root
unplaced	agitation		no accepted parent reaches a root
unplaced	altitude		no accepted parent reaches a root
unplaced	alumnus		no accepted parent reaches a root
unplaced	angel		no accepted parent reaches a root
unplaced	anniversary		no accepted parent reaches a root
unplaced	attractive-force		no accepted parent reaches a root
unplaced	aviation		no accepted parent reaches a root
unplaced	backlog		no accepted parent reaches a root
unplaced	bail		no accepted parent reaches a root
unplaced	bait		no accepted parent reaches a root
unplaced	bargain		no accepted parent reaches a root
unplaced	barrier		no accepted parent reaches a root
unplaced	basis		no accepted parent reaches a root
unplaced	batch		no accepted parent reaches a root
unplaced	beam-of-light		no accepted parent reaches a root
unplaced	beginning		no accepted parent reaches a root
unplaced	bias		no accepted parent reaches a root
unplaced	birthday		no accepted parent reaches a root
unplaced	bit		no accepted parent reaches a root
unplaced	blink-of-an-eye		no accepted parent reaches a root
unplaced	bosom		no accepted parent reaches a root
unplaced	brink		no accepted parent reaches a root
unplaced	budget		no accepted parent reaches a root
unplaced	bustle		no accepted parent reaches a root
unplaced	calendar-month		no accepted parent reaches a root
unplaced	camp		no accepted parent reaches a root
unplaced	capacity		no accepted parent reaches a root
unplaced	capitalism		no accepted parent reaches a root
unplaced	cassette		no accepted parent reaches a root
unplaced	ceiling.communication		no accepted parent reaches a root
unplaced	century		no accepted parent reaches a root
unplaced	childhood		no accepted parent reaches a root
unplaced	chord		no accepted parent reaches a root
unplaced	clock-time		no accepted parent reaches a root
unplaced	clod		no accepted parent reaches a root
unplaced	column.group		no accepted parent reaches a root
unplaced	commencement		no accepted parent reaches a root
unplaced	concern.cognition		no accepted parent reaches a root
unplaced	confederacy		no accepted parent reaches a root
unplaced	conscience		no accepted parent reaches a root
unplaced	consequence		no accepted parent reaches a root
unplaced	consultation		no accepted parent reaches a root
unplaced	contrary		no accepted parent reaches a root
unplaced	contrast		no accepted parent reaches a root
unplaced	correlation		no accepted parent reaches a root
unplaced	course-credit		no accepted parent reaches a root
unplaced	course-of-study		no accepted parent reaches a root
unplaced	creed		no accepted parent reaches a root
unplaced	crop		no accepted parent reaches a root
unplaced	cupful		no accepted parent reaches a root
unplaced	current		no accepted parent reaches a root
unplaced	cut-rate-sale		no accepted parent reaches a root
unplaced	dawn		no accepted parent reaches a root
unplaced	day		no accepted parent reaches a root
unplaced	day-of-the-month		no accepted parent reaches a root
unplaced	deadline		no accepted parent reaches a root
unplaced	decade		no accepted parent reaches a root
unplaced	deity		no accepted parent reaches a root
unplaced	demand.process		no accepted parent reaches a root
unplaced	democracy		no accepted parent reaches a root
unplaced	deposit		no accepted parent reaches a root
unplaced	design		no accepted parent reaches a root
unplaced	detail		no accepted parent reaches a root
unplaced	direction		no accepted parent reaches a root
unplaced	disappointment		no accepted parent reaches a root
unplaced	disembodied-spirit		no accepted parent reaches a root
unplaced	dismissal		no accepted parent reaches a root
unplaced	distance		no accepted parent reaches a root
unplaced	division		no accepted parent reaches a root
unplaced	dragon		no accepted parent reaches a root
unplaced	dramaturgy		no accepted parent reaches a root
unplaced	due-east		no accepted parent reaches a root
unplaced	due-west		no accepted parent reaches a root
unplaced	eagle.communication		no accepted parent reaches a root
unplaced	earth		no accepted parent reaches a root
unplaced	east		no accepted parent reaches a root
unplaced	echo		no accepted parent reaches a root
unplaced	economic-consumption		no accepted parent reaches a root
unplaced	economic-system		no accepted parent reaches a root
unplaced	economic-value		no accepted parent reaches a root
unplaced	electric-charge		no accepted parent reaches a root
unplaced	electricity		no accepted parent reaches a root
unplaced	employer		no accepted parent reaches a root
unplaced	engagement		no accepted parent reaches a root
unplaced	entitlement		no accepted parent reaches a root
unplaced	entree		no accepted parent reaches a root
unplaced	era		no accepted parent reaches a root
unplaced	europe		no accepted parent reaches a root
unplaced	evening		no accepted parent reaches a root
unplaced	exam		no accepted parent reaches a root
unplaced	exemption		no accepted parent reaches a root
unplaced	exercise		no accepted parent reaches a root
unplaced	extension.time		no accepted parent reaches a root
unplaced	extraterrestrial-being		no accepted parent reaches a root
unplaced	fairy		no accepted parent reaches a root
unplaced	fall		no accepted parent reaches a root
unplaced	fictional-character		no accepted parent reaches a root
unplaced	figure		no accepted parent reaches a root
unplaced	film.artifact		no accepted parent reaches a root
unplaced	final-examination		no accepted parent reaches a root
unplaced	fleet		no accepted parent reaches a root
unplaced	footstep		no accepted parent reaches a root
unplaced	force		no accepted parent reaches a root
unplaced	format		no accepted parent reaches a root
unplaced	formation		no accepted parent reaches a root
unplaced	foundation.relation		no accepted parent reaches a root
unplaced	fraction		no accepted parent reaches a root
unplaced	fragment		no accepted parent reaches a root
unplaced	freak	mutant	no accepted parent reaches a root
unplaced	frequency		no accepted parent reaches a root
unplaced	front		no accepted parent reaches a root
unplaced	frustration		no accepted parent reaches a root
unplaced	function		no accepted parent reaches a root
unplaced	fund		no accepted parent reaches a root
unplaced	future		no accepted parent reaches a root
unplaced	gap		no accepted parent reaches a root
unplaced	garden	plantae	no accepted parent reaches a root
unplaced	gas		no accepted parent reaches a root
unplaced	globe		no accepted parent reaches a root
unplaced	grade		no accepted parent reaches a root
unplaced	grain.object		no accepted parent reaches a root
unplaced	gravity		no accepted parent reaches a root
unplaced	ground		no accepted parent reaches a root
unplaced	guidepost		no accepted parent reaches a root
unplaced	guinea-pig		no accepted parent reaches a root
unplaced	harvest		no accepted parent reaches a root
unplaced	head		no accepted parent reaches a root
unplaced	headroom		no accepted parent reaches a root
unplaced	heat		no accepted parent reaches a root
unplaced	hell		no accepted parent reaches a root
unplaced	helping		no accepted parent reaches a root
unplaced	here-and-now		no accepted parent reaches a root
unplaced	hero		no accepted parent reaches a root
unplaced	hideaway		no accepted parent reaches a root
unplaced	highlight		no accepted parent reaches a root
unplaced	hindrance		no accepted parent reaches a root
unplaced	historic-period		no accepted parent reaches a root
unplaced	history.time		no accepted parent reaches a root
unplaced	host		no accepted parent reaches a root
unplaced	hour		no accepted parent reaches a root
unplaced	ideal		no accepted parent reaches a root
unplaced	impetus		no accepted parent reaches a root
unplaced	implication		no accepted parent reaches a root
unplaced	incentive		no accepted parent reaches a root
unplaced	influence.phenomenon		no accepted parent reaches a root
unplaced	infrastructure		no accepted parent reaches a root
unplaced	insider		no accepted parent reaches a root
unplaced	intervention		no accepted parent reaches a root
unplaced	iteration		no accepted parent reaches a root
unplaced	jurisprudence		no accepted parent reaches a root
unplaced	kick		no accepted parent reaches a root
unplaced	king		no accepted parent reaches a root
unplaced	kinship		no accepted parent reaches a root
unplaced	knot		no accepted parent reaches a root
unplaced	koran		no accepted parent reaches a root
unplaced	laurel-wreath		no accepted parent reaches a root
unplaced	leave		no accepted parent reaches a root
unplaced	legal-age		no accepted parent reaches a root
unplaced	level		no accepted parent reaches a root
unplaced	limit.quantity		no accepted parent reaches a root
unplaced	line-of-descent		no accepted parent reaches a root
unplaced	lineation		no accepted parent reaches a root
unplaced	linguistic-context		no accepted parent reaches a root
unplaced	load		no accepted parent reaches a root
unplaced	logarithm		no accepted parent reaches a root
unplaced	logic.cognition		no accepted parent reaches a root
unplaced	love		no accepted parent reaches a root
unplaced	luck		no accepted parent reaches a root
unplaced	luck.phenomenon		no accepted parent reaches a root
unplaced	majority		no accepted parent reaches a root
unplaced	mannequin		no accepted parent reaches a root
unplaced	manner-of-speaking		no accepted parent reaches a root
unplaced	mar		no accepted parent reaches a root
unplaced	mars		no accepted parent reaches a root
unplaced	matrix		no accepted parent reaches a root
unplaced	maximum		no accepted parent reaches a root
unplaced	menace		no accepted parent reaches a root
unplaced	middle		no accepted parent reaches a root
unplaced	middleman		no accepted parent reaches a root
unplaced	midnight		no accepted parent reaches a root
unplaced	mile		no accepted parent reaches a root
unplaced	minimum		no accepted parent reaches a root
unplaced	minute		no accepted parent reaches a root
unplaced	mole.attribute		no accepted parent reaches a root
unplaced	molecule		no accepted parent reaches a root
unplaced	monarchy		no accepted parent reaches a root
unplaced	moon		no accepted parent reaches a root
unplaced	morning		no accepted parent reaches a root
unplaced	morsel		no accepted parent reaches a root
unplaced	motivation		no accepted parent reaches a root
unplaced	natural-spring		no accepted parent reaches a root
unplaced	nature.object		no accepted parent reaches a root
unplaced	nature.person		no accepted parent reaches a root
unplaced	necessity		no accepted parent reaches a root
unplaced	negotiation		no accepted parent reaches a root
unplaced	network		no accepted parent reaches a root
unplaced	night		no accepted parent reaches a root
unplaced	node		no accepted parent reaches a root
unplaced	norm		no accepted parent reaches a root
unplaced	north		no accepted parent reaches a root
unplaced	notice.communication		no accepted parent reaches a root
unplaced	nowadays		no accepted parent reaches a root
unplaced	occasion		no accepted parent reaches a root
unplaced	ocean.quantity		no accepted parent reaches a root
unplaced	old-age	organic-process	no accepted parent reaches a root
unplaced	one-fourth		no accepted parent reaches a root
unplaced	one-half		no accepted parent reaches a root
unplaced	opposite		no accepted parent reaches a root
unplaced	orientation		no accepted parent reaches a root
unplaced	output		no accepted parent reaches a root
unplaced	ownership		no accepted parent reaches a root
unplaced	page		no accepted parent reaches a root
unplaced	pain	organic-phenomenon organic-process	no accepted parent reaches a root
unplaced	parking		no accepted parent reaches a root
unplaced	part		no accepted parent reaches a root
unplaced	past		no accepted parent reaches a root
unplaced	pattern		no accepted parent reaches a root
unplaced	pause		no accepted parent reaches a root
unplaced	peel		no accepted parent reaches a root
unplaced	percentage		no accepted parent reaches a root
unplaced	period.time		no accepted parent reaches a root
unplaced	phase		no accepted parent reaches a root
unplaced	phenomenon		no accepted parent reaches a root
unplaced	pity		no accepted parent reaches a root
unplaced	placement		no accepted parent reaches a root
unplaced	plot.communication		no accepted parent reaches a root
unplaced	point-of-view		no accepted parent reaches a root
unplaced	poser		no accepted parent reaches a root
unplaced	precondition		no accepted parent reaches a root
unplaced	predilection		no accepted parent reaches a root
unplaced	presidency		no accepted parent reaches a root
unplaced	pressure		no accepted parent reaches a root
unplaced	principle		no accepted parent reaches a root
unplaced	prize		no accepted parent reaches a root
unplaced	probability		no accepted parent reaches a root
unplaced	probe	organic-phenomenon organic-process	no accepted parent reaches a root
unplaced	product		no accepted parent reaches a root
unplaced	product.phenomenon		no accepted parent reaches a root
unplaced	projection	organic-phenomenon organic-process	no accepted parent reaches a root
unplaced	projection.communication		no accepted parent reaches a root
unplaced	proportion		no accepted parent reaches a root
unplaced	pupil		no accepted parent reaches a root
unplaced	quarter.time		no accepted parent reaches a root
unplaced	racism		no accepted parent reaches a root
unplaced	railway-line		no accepted parent reaches a root
unplaced	rake		no accepted parent reaches a root
unplaced	reaction		no accepted parent reaches a root
unplaced	reaction.phenomenon		no accepted parent reaches a root
unplaced	rear		no accepted parent reaches a root
unplaced	reception		no accepted parent reaches a root
unplaced	record-album		no accepted parent reaches a root
unplaced	record.quantity		no accepted parent reaches a root
unplaced	reference-point		no accepted parent reaches a root
unplaced	refuge		no accepted parent reaches a root
unplaced	reign		no accepted parent reaches a root
unplaced	release		no accepted parent reaches a root
unplaced	relevance		no accepted parent reaches a root
unplaced	remainder		no accepted parent reaches a root
unplaced	republic		no accepted parent reaches a root
unplaced	residual		no accepted parent reaches a root
unplaced	respite		no accepted parent reaches a root
unplaced	response		no accepted parent reaches a root
unplaced	responsibility		no accepted parent reaches a root
unplaced	restraint.cognition		no accepted parent reaches a root
unplaced	restriction		no accepted parent reaches a root
unplaced	right-to-vote		no accepted parent reaches a root
unplaced	risk		no accepted parent reaches a root
unplaced	rootage		no accepted parent reaches a root
