sub	sup	status	for	against
cramp	illness	single	opencyc	
cramp	phenomenon	single	sumo	
cramp	situation	single	opencyc	
cramp	symptom	accepted	claude wordnet	
craniotomy	accomplishment	single	sumo	
craniotomy	act	accepted	sumo wordnet	
craniotomy	activity	accepted	sumo wordnet	
craniotomy	event	accepted	sumo wordnet	
craniotomy	operation	accepted	sumo wordnet	
craniotomy	phenomenon	single	sumo	
craniotomy	procedure	accepted	sumo wordnet	
craniotomy	therapy	single	sumo	
craniotomy	volition	single	sumo	
crepitation-rale	cognition	single	wordnet	
crepitation-rale	event	accepted	sumo wordnet	
crepitation-rale	evidence	single	wordnet	
crepitation-rale	noise	accepted	claude wordnet	
crepitation-rale	phenomenon	single	sumo	
crepitation-rale	symptom	accepted	claude wordnet	
crimea-congo-hemorrhagic-fever	attribute	single	wordnet	
crimea-congo-hemorrhagic-fever	condition	single	wordnet	
crimea-congo-hemorrhagic-fever	hemorrhagic-fever	accepted	claude wordnet	
crimea-congo-hemorrhagic-fever	state	single	wordnet	
crimea-congo-hemorrhagic-fever	viral-infection	single	wordnet	
crisis	quack	single	sumo	
crisis-intervention	accomplishment	single	sumo	
crisis-intervention	act	accepted	sumo wordnet	
crisis-intervention	activity	accepted	sumo wordnet	
crisis-intervention	event	accepted	sumo wordnet	
crisis-intervention	phenomenon	single	sumo	
crisis-intervention	procedure	single	sumo	
crisis-intervention	psychotherapy-treatment	accepted	claude wordnet	
crisis-intervention	tending	single	wordnet	
crisis-intervention	therapy	accepted	sumo wordnet	
crisis-intervention	volition	single	sumo	
crisis-intervention	work	single	wordnet	
cryocautery	accomplishment	single	sumo	
cryocautery	act	accepted	sumo wordnet	
cryocautery	activity	accepted	sumo wordnet	
cryocautery	cautery	accepted	claude wordnet	
cryocautery	event	accepted	sumo wordnet	
cryocautery	operation	single	wordnet	
cryocautery	phenomenon	single	sumo	
cryocautery	procedure	accepted	sumo wordnet	
cryocautery	therapy	single	sumo	
cryocautery	volition	single	sumo	
cryosurgery	act	single	wordnet	
cryosurgery	activity	single	wordnet	
cryosurgery	event	accepted	sumo wordnet	
cryosurgery	operation	accepted	claude wordnet	
cryosurgery	phenomenon	single	sumo	
cryosurgery	procedure	single	wordnet	
cryosurgery	surgery	dissented	wikidata	
cryosurgery	visit	single	sumo	
culdoscope	artifact	accepted	sumo wordnet	
culdoscope	device	accepted	sumo wordnet	
culdoscope	endoscope	accepted	wikidata wordnet	
culdoscope	instrument	single	wordnet	
culdoscope	phenomenon	single	sumo	
culdoscope	physical-object	single	wordnet	
culdoscope	universe	single	sumo	
curettage	act	single	wordnet	
curettage	activity	single	wordnet	
curettage	event	accepted	sumo wordnet	
curettage	operation	accepted	claude wordnet	
curettage	phenomenon	single	sumo	
curettage	procedure	single	wordnet	
curettage	visit	single	sumo	
curette	artifact	accepted	sumo wordnet	
curette	device	accepted	sumo wordnet	
curette	instrument	single	wordnet	
curette	phenomenon	single	sumo	
curette	physical-object	single	wordnet	
curette	surgical-instrument	accepted	claude wordnet	
curette	universe	single	sumo	
cutaneous-leishmaniasis	attribute	accepted	sumo wordnet	
cutaneous-leishmaniasis	condition	single	wordnet	
cutaneous-leishmaniasis	leishmaniasis	accepted	claude wordnet	
cutaneous-leishmaniasis	property	single	sumo	
cutaneous-leishmaniasis	protozoal-infection	single	wordnet	
cutaneous-leishmaniasis	state	single	wordnet	
cutaneous-leishmaniasis	symptomatic-effect	single	sumo	
cyanosis	cognition	single	wordnet	
cyanosis	event	accepted	opencyc sumo	
cyanosis	evidence	single	wordnet	
cyanosis	illness	single	opencyc	
cyanosis	phenomenon	single	sumo	
cyanosis	situation	single	opencyc	
cyanosis	symptom	accepted	claude wordnet	
cyclodestructive-surgery	accomplishment	single	sumo	
cyclodestructive-surgery	act	accepted	sumo wordnet	
cyclodestructive-surgery	activity	accepted	sumo wordnet	
cyclodestructive-surgery	event	accepted	sumo wordnet	
cyclodestructive-surgery	eye-operation	accepted	claude wordnet	
cyclodestructive-surgery	operation	accepted	sumo wordnet	
cyclodestructive-surgery	phenomenon	single	sumo	
cyclodestructive-surgery	procedure	accepted	sumo wordnet	
cyclodestructive-surgery	therapy	single	sumo	
cyclodestructive-surgery	volition	single	sumo	
cycloserine	agent	single	wordnet	
cycloserine	antibacterial	accepted	claude wordnet	
cycloserine	drug	single	wordnet	
cycloserine	material	single	sumo	
cycloserine	medication	single	wordnet	
cycloserine	phenomenon	single	sumo	
cycloserine	substance	accepted	sumo wordnet	
cycloserine	universe	single	sumo	
cystocele	attribute	single	wordnet	
cystocele	colpocele	accepted	claude wordnet	
cystocele	condition	single	wordnet	
cystocele	event	single	sumo	
cystocele	hernia	single	wordnet	
cystocele	injury	accepted	sumo wordnet	
cystocele	phenomenon	single	sumo	
cystocele	state	single	wordnet	
cystocele	tissue-rupture	single	wordnet	
cytotoxic-drug	agent	single	wordnet	
cytotoxic-drug	drug	single	wordnet	
cytotoxic-drug	material	single	sumo	
cytotoxic-drug	medication	accepted	claude wordnet	
cytotoxic-drug	phenomenon	single	sumo	
cytotoxic-drug	substance	accepted	sumo wordnet	
cytotoxic-drug	universe	single	sumo	
damage	quack	single	sumo	
dash	quack	single	sumo	
dearth	quack	single	sumo	
debridement	accomplishment	single	sumo	
debridement	act	accepted	sumo wordnet	
debridement	activity	accepted	sumo wordnet	
debridement	care	dissented	wikidata	
debridement	event	accepted	sumo wordnet	
debridement	operation	accepted	sumo wordnet	
debridement	phenomenon	single	sumo	
debridement	procedure	accepted	sumo wordnet	
debridement	service	dissented	wikidata	
debridement	therapy	single	sumo	
debridement	volition	single	sumo	
decongestant	agent	single	wordnet	
decongestant	drug	accepted	wikidata wordnet	
decongestant	material	single	sumo	
decongestant	medication	accepted	wikidata wordnet	
decongestant	medicine	single	opencyc	
decongestant	phenomenon	single	sumo	
decongestant	substance	accepted	sumo wordnet	
decongestant	universe	single	sumo	
decortication	accomplishment	single	sumo	
decortication	act	accepted	sumo wordnet	
decortication	action	single	opencyc	
decortication	activity	accepted	sumo wordnet	
decortication	event	accepted	opencyc sumo wordnet	
decortication	operation	accepted	sumo wordnet	
decortication	phenomenon	single	sumo	
decortication	procedure	accepted	sumo wordnet	
decortication	situation	single	opencyc	
decortication	therapy	single	sumo	
decortication	volition	single	sumo	
defense-mechanism	cognition	accepted	claude wordnet	
defense-mechanism	event	single	sumo	
defense-mechanism	phenomenon	single	sumo	
defense-mechanism	process	accepted	claude wordnet	
deficiency-disease	attribute	accepted	sumo wordnet	
deficiency-disease	condition	single	wordnet	
deficiency-disease	disease	accepted	claude wordnet	
deficiency-disease	illness	single	wordnet	
deficiency-disease	property	single	sumo	
deficiency-disease	state	single	wordnet	
deficiency-disease	symptomatic-effect	single	sumo	
delirium-tremens	attribute	accepted	sumo wordnet	
delirium-tremens	condition	single	wordnet	
delirium-tremens	inclination	single	sumo	
delirium-tremens	mentality	single	sumo	
delirium-tremens	property	single	sumo	
delirium-tremens	psychosis	accepted	claude wordnet	
delirium-tremens	state	single	wordnet	
delirium-tremens	symptomatic-effect	single	sumo	
delirium-tremens	trait	single	sumo	
dementia	attribute	accepted	sumo wordnet	
dementia	clinical-sign	dissented	wikidata	
dementia	condition	single	wordnet	
dementia	event	single	opencyc	
dementia	illness	single	opencyc	
dementia	inclination	single	sumo	
dementia	insanity	accepted	claude wordnet	
dementia	mentality	single	sumo	
dementia	property	single	sumo	
dementia	situation	single	opencyc	
dementia	state	single	wordnet	
dementia	symptomatic-effect	single	sumo	
dementia	trait	single	sumo	
demulcent	agent	single	wordnet	
demulcent	drug	single	wordnet	
demulcent	material	single	sumo	
demulcent	medication	accepted	claude wordnet	
demulcent	phenomenon	single	sumo	
demulcent	substance	accepted	sumo wordnet	
demulcent	universe	single	sumo	
dental-appliance	artifact	accepted	opencyc sumo wordnet	
dental-appliance	device	accepted	opencyc sumo wordnet	
dental-appliance	phenomenon	single	sumo	
dental-appliance	physical-object	single	wordnet	
dental-appliance	universe	single	sumo	
dental-bonding	cognition	single	wordnet	
dental-bonding	measure	single	sumo	
dental-bonding	method	accepted	claude wordnet	
dental-bonding	routine	single	sumo	
dental-bonding	signified	single	sumo	
dental-crown	artifact	accepted	sumo wordnet	
dental-crown	dental-appliance	accepted	claude wordnet	
dental-crown	device	single	wordnet	
dental-crown	phenomenon	single	sumo	
dental-crown	physical-object	single	wordnet	
dental-crown	universe	single	sumo	
dental-filling	artifact	single	wordnet	
dental-filling	dental-appliance	accepted	claude wordnet	
dental-filling	device	single	wordnet	
dental-filling	material	single	sumo	
dental-filling	phenomenon	single	sumo	
dental-filling	physical-object	single	wordnet	
dental-filling	substance	single	sumo	
dental-filling	universe	single	sumo	
dental-impression	artifact	single	wordnet	
dental-impression	device	accepted	claude wordnet	
dental-impression	information	single	sumo	
dental-impression	phenomenon	single	sumo	
dental-impression	physical-object	single	wordnet	
dental-impression	universe	single	sumo	
dental-occlusion	arrangement-scheme	single	sumo	
dental-occlusion	attribute	accepted	claude-ruling	
dental-procedure	accomplishment	single	sumo	
dental-procedure	act	accepted	sumo wordnet	
dental-procedure	activity	accepted	sumo wordnet	
dental-procedure	event	accepted	sumo wordnet	
dental-procedure	phenomenon	single	sumo	
dental-procedure	procedure	accepted	sumo wordnet	
dental-procedure	therapy	single	sumo	
dental-procedure	volition	single	sumo	
dental-surgeon	adult	single	wordnet	
dental-surgeon	agent	single	wordnet	
dental-surgeon	attribute	single	sumo	
dental-surgeon	dentist	accepted	claude wordnet	
dental-surgeon	medical-practitioner	single	wordnet	
dental-surgeon	organism	single	wordnet	
dental-surgeon	person	single	wordnet	
dental-surgeon	physical-object	single	wordnet	
dental-surgeon	professional	single	wordnet	
dental-surgeon	property	single	sumo	
dental-surgery	cognition	single	wordnet	
dental-surgery	dentistry	accepted	claude wordnet	
dental-surgery	field-of-study	accepted	sumo wordnet	
dental-surgery	medical-specialty	single	wordnet	
dental-surgery	medicine	single	wordnet	
dental-surgery	natural-science	single	wordnet	
dental-surgery	science	single	wordnet	
dental-surgery	signified	single	sumo	
dentist	medical-practitioner	accepted	claude wordnet	
dentist	medical-specialist	dissented	wikidata	
dentistry	action	single	opencyc	
dentistry	cognition	single	wordnet	
dentistry	event	single	opencyc	
dentistry	field-of-study	accepted	sumo wordnet	
dentistry	medical-specialty	accepted	wikidata wordnet	
dentistry	medicine	accepted	wikidata wordnet	
dentistry	natural-science	single	wordnet	
dentistry	practice-of-medicine	dissented	wikidata	
dentistry	science	single	wordnet	
dentistry	service	dissented	wikidata	
dentistry	signified	single	sumo	
dentistry	situation	single	opencyc	
depressed-fracture	attribute	single	wordnet	
depressed-fracture	condition	single	wordnet	
depressed-fracture	event	single	sumo	
depressed-fracture	fracture	accepted	claude wordnet	
depressed-fracture	injury	accepted	sumo wordnet	
depressed-fracture	phenomenon	single	sumo	
depressed-fracture	state	single	wordnet	
depression	quack	single	sumo	
depressive-disorder	mental-disorder	accepted	claude wordnet	
derangement	attribute	accepted	sumo wordnet	
derangement	condition	single	wordnet	
derangement	function	single	wikidata	
derangement	insanity	accepted	claude wordnet	
derangement	property	single	sumo	
derangement	state	single	wordnet	
dermatologist	adult	accepted	opencyc wordnet	
dermatologist	agent	single	wordnet	
dermatologist	attribute	single	sumo	
dermatologist	doctor	accepted	opencyc wikidata wordnet	
dermatologist	human	single	opencyc	
dermatologist	mammal	single	opencyc	
dermatologist	medical-practitioner	single	wordnet	
dermatologist	medical-specialist	accepted	wikidata wordnet	
dermatologist	organism	single	wordnet	
dermatologist	person	single	wordnet	
dermatologist	physical-object	single	wordnet	
dermatologist	professional	accepted	opencyc wordnet	
dermatologist	property	single	sumo	
dermatologist	structure	single	opencyc	
dermatologist	system	single	opencyc	
dermatologist	vertebrate	single	opencyc	
dermatologist	worker	single	opencyc	
dermatology	cognition	single	wordnet	
dermatology	field-of-study	accepted	sumo wordnet	
dermatology	medical-specialty	accepted	claude wordnet	
dermatology	medicine	single	wordnet	
dermatology	natural-science	single	wordnet	
dermatology	science	single	wordnet	
dermatology	signified	single	sumo	
dermatome	artifact	accepted	sumo wordnet	
dermatome	device	accepted	sumo wordnet	
dermatome	instrument	single	wordnet	
dermatome	phenomenon	single	sumo	
dermatome	physical-object	single	wordnet	
dermatome	surgical-instrument	accepted	claude wordnet	
dermatome	universe	single	sumo	
desensitization-technique	accomplishment	single	sumo	
desensitization-technique	act	accepted	sumo wordnet	
desensitization-technique	activity	accepted	sumo wordnet	
desensitization-technique	behavior-therapy	accepted	claude wordnet	
desensitization-technique	event	accepted	sumo wordnet	
desensitization-technique	phenomenon	single	sumo	
desensitization-technique	procedure	single	sumo	
desensitization-technique	psychotherapy-treatment	single	wordnet	
desensitization-technique	tending	single	wordnet	
desensitization-technique	therapy	accepted	sumo wordnet	
desensitization-technique	volition	single	sumo	
desensitization-technique	work	single	wordnet	
deservingness	quack	single	sumo	
destiny	quack	single	sumo	
detail	quack	single	sumo	
diagnostician	adult	single	wordnet	
diagnostician	agent	single	wordnet	
diagnostician	attribute	single	sumo	
diagnostician	doctor	accepted	wikidata wordnet	
diagnostician	medical-practitioner	single	wordnet	
diagnostician	medical-specialist	accepted	wikidata wordnet	
diagnostician	organism	single	wordnet	
diagnostician	person	single	wordnet	
diagnostician	physical-object	single	wordnet	
diagnostician	professional	single	wordnet	
diagnostician	property	single	sumo	
dialyzer	artifact	accepted	sumo wordnet	
dialyzer	device	accepted	sumo wordnet	
dialyzer	instrument	accepted	claude wordnet	
dialyzer	machine	single	sumo	
dialyzer	machinery	single	sumo	
dialyzer	phenomenon	single	sumo	
dialyzer	physical-object	single	wordnet	
dialyzer	universe	single	sumo	
diaphoretic	agent	single	wordnet	
diaphoretic	drug	single	wordnet	
diaphoretic	material	single	sumo	
diaphoretic	medication	accepted	claude wordnet	
diaphoretic	phenomenon	single	sumo	
diaphoretic	substance	accepted	sumo wordnet	
diaphoretic	universe	single	sumo	
diarrhea	cognition	single	wordnet	
diarrhea	event	single	opencyc	
diarrhea	evidence	single	wordnet	
diarrhea	illness	single	opencyc	
diarrhea	situation	single	opencyc	
diarrhea	symptom	accepted	claude wordnet	
diastasis	attribute	single	wordnet	
diastasis	condition	single	wordnet	
diastasis	event	single	sumo	
diastasis	injury	accepted	sumo wordnet	
diastasis	joint-dislocation	accepted	claude wordnet	
diastasis	phenomenon	single	sumo	
diastasis	state	single	wordnet	
diathermy-machine	artifact	accepted	sumo wordnet	
diathermy-machine	device	accepted	sumo wordnet	
diathermy-machine	instrument	accepted	claude wordnet	
diathermy-machine	machine	single	sumo	
diathermy-machine	machinery	single	sumo	
diathermy-machine	phenomenon	single	sumo	
diathermy-machine	physical-object	single	wordnet	
diathermy-machine	universe	single	sumo	
difficulty	quack	single	sumo	
digital-clubbing	cognition	single	wordnet	
digital-clubbing	event	single	sumo	
digital-clubbing	evidence	single	wordnet	
digital-clubbing	phenomenon	single	sumo	
digital-clubbing	symptom	accepted	claude wordnet	
dignity	quack	single	sumo	
dihydrostreptomycin	agent	single	wordnet	
dihydrostreptomycin	antibacterial	accepted	claude wordnet	
dihydrostreptomycin	drug	single	wordnet	
dihydrostreptomycin	material	single	sumo	
dihydrostreptomycin	medication	single	wordnet	
dihydrostreptomycin	phenomenon	single	sumo	
dihydrostreptomycin	substance	accepted	sumo wordnet	
dihydrostreptomycin	universe	single	sumo	
dilation-and-curettage	act	single	wordnet	
dilation-and-curettage	action	single	opencyc	
dilation-and-curettage	activity	single	wordnet	
dilation-and-curettage	event	accepted	opencyc sumo wordnet	
dilation-and-curettage	operation	accepted	claude wordnet	
dilation-and-curettage	phenomenon	single	sumo	
dilation-and-curettage	procedure	single	wordnet	
dilation-and-curettage	situation	single	opencyc	
dilation-and-curettage	visit	single	sumo	
dilation-and-curettage	work	single	opencyc	
dilator	artifact	accepted	sumo wordnet	
dilator	device	accepted	sumo wordnet	
dilator	instrument	single	wordnet	
dilator	phenomenon	single	sumo	
dilator	physical-object	single	wordnet	
dilator	surgical-instrument	accepted	claude wordnet	
dilator	universe	single	sumo	
dilemma	quack	single	sumo	
diplomate	adult	single	wordnet	
diplomate	agent	single	wordnet	
diplomate	attribute	single	sumo	
diplomate	doctor	single	wordnet	
diplomate	medical-practitioner	single	wordnet	
diplomate	medical-specialist	accepted	claude wordnet	
diplomate	organism	single	wordnet	
diplomate	person	single	wordnet	
diplomate	physical-object	single	wordnet	
diplomate	professional	single	wordnet	
diplomate	property	single	sumo	
direction	quack	single	sumo	
disability	symptomatic-effect	single	sumo	
disadvantage	quack	single	sumo	
disagreement	quack	single	sumo	
discourtesy	quack	single	sumo	
discovery	quack	single	sumo	
discrimination	quack	single	sumo	
disease	symptomatic-effect	single	sumo	
disease-carrier	agent	accepted	sumo wordnet	
disease-carrier	animal	single	sumo	
disease-carrier	body	single	sumo	
disease-carrier	human	single	sumo	
disease-carrier	mammal	single	sumo	
disease-carrier	organism	accepted	sumo wikidata wordnet	
disease-carrier	person	accepted	sumo wordnet	
disease-carrier	phenomenon	single	sumo	
disease-carrier	physical-object	accepted	sumo wikidata wordnet	
disease-carrier	populace	single	sumo	
disease-carrier	self	single	sumo	
disease-carrier	species	single	sumo	
disease-carrier	universe	single	sumo	
disease-carrier	vertebrate	single	sumo	
disease-mimesis	attribute	accepted	sumo wordnet	
disease-mimesis	condition	single	wordnet	
disease-mimesis	disease	accepted	claude wordnet	
disease-mimesis	illness	single	wordnet	
disease-mimesis	property	single	sumo	
disease-mimesis	state	single	wordnet	
disease-mimesis	symptomatic-effect	single	sumo	
disease-of-the-neuromuscular-junction	attribute	accepted	sumo wordnet	
disease-of-the-neuromuscular-junction	condition	single	wordnet	
disease-of-the-neuromuscular-junction	disease	accepted	claude wordnet	
disease-of-the-neuromuscular-junction	illness	single	wordnet	
disease-of-the-neuromuscular-junction	property	single	sumo	
disease-of-the-neuromuscular-junction	state	single	wordnet	
disease-of-the-neuromuscular-junction	symptomatic-effect	single	sumo	
disease-prevalence	number	single	sumo	
disease-prevalence	quantity	single	sumo	
disease-prevalence	ratio	accepted	claude wordnet	
disgrace	quack	single	sumo	
disorderliness	quack	single	sumo	
displaced-fracture	attribute	single	wordnet	
displaced-fracture	condition	single	wordnet	
displaced-fracture	event	single	sumo	
displaced-fracture	fracture	accepted	claude wordnet	
displaced-fracture	injury	accepted	sumo wordnet	
displaced-fracture	phenomenon	single	sumo	
displaced-fracture	state	single	wordnet	
disregard	quack	single	sumo	
distortion	quack	single	sumo	
disturbance	quack	single	sumo	
disulfiram	agent	single	wordnet	
disulfiram	drug	single	wordnet	
disulfiram	material	single	sumo	
disulfiram	medication	accepted	claude wordnet	
disulfiram	phenomenon	single	sumo	
disulfiram	substance	accepted	sumo wordnet	
disulfiram	universe	single	sumo	
diuresis	cognition	single	wordnet	
diuresis	event	single	sumo	
diuresis	evidence	single	wordnet	
diuresis	phenomenon	single	sumo	
diuresis	symptom	accepted	claude wikidata wordnet	
diverseness	quack	single	sumo	
diverticulum	attribute	single	wordnet	
diverticulum	condition	single	wordnet	
diverticulum	event	single	sumo	
diverticulum	hernia	accepted	claude wordnet	
diverticulum	injury	accepted	sumo wordnet	
diverticulum	phenomenon	single	sumo	
diverticulum	state	single	wordnet	
diverticulum	tissue-rupture	single	wordnet	
dizziness	cognition	single	wordnet	
dizziness	event	accepted	opencyc sumo	
dizziness	evidence	single	wordnet	
dizziness	phenomenon	single	sumo	
dizziness	situation	single	opencyc	
dizziness	symptom	accepted	claude wordnet	
doctor	medical-practitioner	accepted	claude wordnet	
dog-bite	attribute	single	wordnet	
dog-bite	bite-wound	accepted	claude wordnet	
dog-bite	condition	single	wordnet	
dog-bite	event	single	sumo	
dog-bite	injury	accepted	sumo wordnet	
dog-bite	phenomenon	single	sumo	
dog-bite	state	single	wordnet	
dog-bite	wound	single	wordnet	
dominance	quack	single	sumo	
domination	quack	single	sumo	
douche	artifact	accepted	sumo wordnet	
douche	device	accepted	sumo wordnet	
douche	instrument	single	wordnet	
douche	phenomenon	single	sumo	
douche	physical-object	single	wordnet	
douche	shower	dissented	wikidata	
douche	syringe	accepted	claude wordnet	
douche	universe	single	sumo	
doxorubicin	agent	single	wordnet	
doxorubicin	antibacterial	accepted	claude wordnet	
doxorubicin	drug	single	wordnet	
doxorubicin	material	single	sumo	
doxorubicin	medication	single	wordnet	
doxorubicin	phenomenon	single	sumo	
doxorubicin	substance	accepted	sumo wordnet	
doxorubicin	universe	single	sumo	
doxycycline	agent	single	wordnet	
doxycycline	antibacterial	accepted	claude wordnet	
doxycycline	drug	single	wordnet	
doxycycline	medication	single	wordnet	
doxycycline	medicine	single	opencyc	
doxycycline	substance	single	wordnet	
dpt-vaccine	antigen	accepted	claude wordnet	
dpt-vaccine	substance	single	wordnet	
drama	quack	single	sumo	
drip-feed	accomplishment	single	sumo	
drip-feed	act	accepted	sumo wordnet	
drip-feed	activity	accepted	sumo wordnet	
drip-feed	drug-administration	accepted	claude wordnet	
drip-feed	event	accepted	sumo wordnet	
drip-feed	medicating	single	wordnet	
drip-feed	phenomenon	single	sumo	
drip-feed	procedure	single	sumo	
drip-feed	tending	single	wordnet	
drip-feed	therapy	accepted	sumo wordnet	
drip-feed	volition	single	sumo	
drip-feed	work	single	wordnet	
drixoral	agent	single	wordnet	
drixoral	drug	single	wordnet	
drixoral	material	single	sumo	
drixoral	medication	accepted	claude wordnet	
drixoral	phenomenon	single	sumo	
drixoral	substance	accepted	sumo wordnet	
drixoral	universe	single	sumo	
drug-administration	accomplishment	single	sumo	
drug-administration	act	accepted	sumo wordnet	
drug-administration	activity	accepted	sumo wordnet	
drug-administration	event	accepted	sumo wordnet	
drug-administration	medicating	accepted	claude wordnet	
drug-administration	phenomenon	single	sumo	
drug-administration	procedure	single	sumo	
drug-administration	tending	single	wordnet	
drug-administration	therapy	accepted	sumo wikidata wordnet	
drug-administration	volition	single	sumo	
drug-administration	work	single	wordnet	
drug-cocktail	agent	single	wordnet	
drug-cocktail	drug	single	wordnet	
drug-cocktail	material	single	sumo	
drug-cocktail	medication	accepted	claude wordnet	
drug-cocktail	medicine	single	opencyc	
drug-cocktail	phenomenon	single	sumo	
drug-cocktail	substance	accepted	sumo wordnet	
drug-cocktail	universe	single	sumo	
drug-decoction	event	single	sumo	
drug-decoction	phenomenon	single	sumo	
drug-decoction	process	accepted	claude wordnet	
drug-decoction	visit	single	sumo	
drug-potentiation	event	single	sumo	
drug-potentiation	phenomenon	single	sumo	
drug-potentiation	process	accepted	claude wordnet	
drug-user	symptomatic-effect	single	sumo	
dry-gangrene	attribute	accepted	sumo wordnet	
dry-gangrene	condition	accepted	claude wordnet	
dry-gangrene	property	single	sumo	
dry-gangrene	state	single	wordnet	
dry-gangrene	symptomatic-effect	single	sumo	
dysfunction	attribute	accepted	sumo wordnet	
dysfunction	condition	accepted	claude wordnet	
dysfunction	event	single	opencyc	
dysfunction	illness	single	opencyc	
dysfunction	property	single	sumo	
dysfunction	situation	single	opencyc	
dysfunction	state	single	wordnet	
dysfunction	symptomatic-effect	single	sumo	
dyspnea	cognition	single	wordnet	
dyspnea	event	accepted	opencyc sumo	
dyspnea	evidence	single	wordnet	
dyspnea	illness	single	opencyc	
dyspnea	phenomenon	single	sumo	
dyspnea	respiratory-disease	single	opencyc	
dyspnea	situation	single	opencyc	
dyspnea	symptom	accepted	opencyc wordnet	
ear-doctor	adult	single	wordnet	
ear-doctor	agent	single	wordnet	
ear-doctor	attribute	single	sumo	
ear-doctor	doctor	accepted	wikidata wordnet	
ear-doctor	medical-practitioner	single	wordnet	
ear-doctor	medical-specialist	accepted	wikidata wordnet	
ear-doctor	organism	single	wordnet	
ear-doctor	person	single	wordnet	
ear-doctor	physical-object	single	wordnet	
ear-doctor	professional	single	wordnet	
ear-doctor	property	single	sumo	
ease	quack	single	sumo	
ebola-hemorrhagic-fever	attribute	single	wordnet	
ebola-hemorrhagic-fever	condition	single	wordnet	
ebola-hemorrhagic-fever	hemorrhagic-fever	accepted	claude wordnet	
ebola-hemorrhagic-fever	state	single	wordnet	
ebola-hemorrhagic-fever	viral-infection	single	wordnet	
ecchymosis	attribute	single	wordnet	
ecchymosis	blunt-trauma	dissented	wikidata	
ecchymosis	bruise	accepted	wikidata wordnet	
ecchymosis	condition	single	wordnet	
ecchymosis	event	single	sumo	
ecchymosis	injury	accepted	sumo wordnet	
ecchymosis	phenomenon	single	sumo	
ecchymosis	state	single	wordnet	
echolalia	accomplishment	single	sumo	
echolalia	act	accepted	sumo wordnet	
echolalia	activity	accepted	sumo wordnet	
echolalia	event	accepted	sumo wordnet	
echolalia	phenomenon	single	sumo	
echolalia	procedure	single	sumo	
echolalia	volition	single	sumo	
electric-burn	attribute	single	wordnet	
electric-burn	burn	accepted	claude wordnet	
electric-burn	condition	single	wordnet	
electric-burn	event	single	sumo	
electric-burn	injury	accepted	sumo wordnet	
electric-burn	phenomenon	single	sumo	
electric-burn	state	single	wordnet	
electric-shock-injury	attribute	single	wordnet	
electric-shock-injury	condition	single	wordnet	
electric-shock-injury	event	single	sumo	
electric-shock-injury	injury	accepted	sumo wordnet	
electric-shock-injury	phenomenon	single	sumo	
electric-shock-injury	state	single	wordnet	
electrocautery	accomplishment	single	sumo	
electrocautery	act	accepted	sumo wordnet	
electrocautery	activity	accepted	sumo wordnet	
electrocautery	cautery	single	wordnet	
electrocautery	event	accepted	sumo wordnet	
electrocautery	operation	single	wordnet	
electrocautery	phenomenon	single	sumo	
electrocautery	procedure	accepted	sumo wordnet	
electrocautery	therapy	single	sumo	
electrocautery	thermocautery	accepted	claude wordnet	
electrocautery	volition	single	sumo	
electroconvulsive-therapy	accomplishment	single	sumo	
electroconvulsive-therapy	act	accepted	sumo wordnet	
electroconvulsive-therapy	activity	accepted	sumo wordnet	
electroconvulsive-therapy	electrotherapy	accepted	claude wordnet	
electroconvulsive-therapy	event	accepted	sumo wordnet	
electroconvulsive-therapy	phenomenon	single	sumo	
electroconvulsive-therapy	procedure	single	sumo	
electroconvulsive-therapy	shock-therapy	accepted	claude wordnet	
electroconvulsive-therapy	tending	single	wordnet	
electroconvulsive-therapy	therapy	accepted	sumo wordnet	
electroconvulsive-therapy	volition	single	sumo	
electroconvulsive-therapy	work	single	wordnet	
electroencephalograph	artifact	accepted	opencyc sumo wordnet	
electroencephalograph	device	accepted	opencyc sumo wordnet	
electroencephalograph	instrument	accepted	claude wordnet	
electroencephalograph	phenomenon	single	sumo	
electroencephalograph	physical-object	single	wordnet	
electroencephalograph	universe	single	sumo	
electrologist	adult	single	wordnet	
electrologist	agent	single	wordnet	
electrologist	attribute	single	sumo	
electrologist	organism	single	wordnet	
electrologist	person	single	wordnet	
electrologist	physical-object	single	wordnet	
electrologist	professional	accepted	claude wordnet	
electrologist	property	single	sumo	
electromyograph	artifact	accepted	opencyc sumo wordnet	
electromyograph	device	accepted	opencyc sumo wordnet	
electromyograph	instrument	accepted	claude wordnet	
electromyograph	phenomenon	single	sumo	
electromyograph	physical-object	single	wordnet	
electromyograph	universe	single	sumo	
electrosurgery	accomplishment	single	sumo	
electrosurgery	act	accepted	sumo wordnet	
electrosurgery	activity	accepted	sumo wordnet	
electrosurgery	event	accepted	sumo wordnet	
electrosurgery	operation	accepted	sumo wordnet	
electrosurgery	phenomenon	single	sumo	
electrosurgery	procedure	accepted	sumo wordnet	
electrosurgery	therapy	single	sumo	
electrosurgery	volition	single	sumo	
electrotherapy	accomplishment	single	sumo	
electrotherapy	act	accepted	sumo wordnet	
electrotherapy	activity	accepted	sumo wordnet	
electrotherapy	event	accepted	sumo wordnet	
electrotherapy	phenomenon	single	sumo	
electrotherapy	procedure	single	sumo	
electrotherapy	tending	single	wordnet	
electrotherapy	therapy	accepted	sumo wordnet	
electrotherapy	volition	single	sumo	
electrotherapy	work	single	wordnet	
