sub	sup	status	for	against
europium	substance	accepted	sumo wordnet	
europium	universe	single	sumo	
extract	mixture	accepted	sumo wordnet	
eyeliner	mixture	single	sumo	
face-powder	mixture	single	sumo	
fat	mixture	accepted	claude wikidata	
fermium	artifact	single	opencyc	
fermium	chemical-element	accepted	sumo wordnet	
fermium	material	single	sumo	
fermium	metal	accepted	opencyc wordnet	
fermium	part	single	wordnet	
fermium	phenomenon	single	sumo	
fermium	substance	accepted	sumo wordnet	
fermium	universe	single	sumo	
flame	chemical-phenomenon	single	sumo	
flame	chemical-process	accepted	sumo wordnet	
fluorine	chemical	single	wikidata	
fluorine	chemical-element	accepted	sumo wikidata wordnet	
fluorine	fluid	dissented	wordnet	
fluorine	group	dissented	wordnet	
fluorine	material	single	sumo	
fluorine	nonmetal	accepted	claude wikidata	
fluorine	part	single	wordnet	
fluorine	phenomenon	single	sumo	
fluorine	substance	accepted	sumo wordnet	
fluorine	universe	single	sumo	
fluorocarbon	chemical	single	wordnet	
fluorocarbon	compound	accepted	sumo wordnet	
fluorocarbon	material	accepted	sumo wordnet	
fluorocarbon	part	single	wordnet	
fluorocarbon	phenomenon	single	sumo	
fluorocarbon	substance	accepted	sumo wordnet	
fluorocarbon	universe	single	sumo	
fog	mixture	single	sumo	
francium	chemical-element	accepted	sumo wordnet	
francium	material	single	sumo	
francium	metal	accepted	opencyc wordnet	
francium	part	single	wordnet	
francium	phenomenon	single	sumo	
francium	radioactive-material	accepted	claude-ruling	
francium	substance	accepted	sumo wordnet	
francium	universe	single	sumo	
frank	mixture	single	sumo	
fruit-jelly	mixture	single	sumo	
fudge	mixture	single	sumo	
fullerene	carbon	accepted	opencyc sumo wordnet	
fullerene	chemical-element	accepted	sumo wordnet	
fullerene	material	single	sumo	
fullerene	part	single	wordnet	
fullerene	phenomenon	single	sumo	
fullerene	substance	accepted	sumo wordnet	
fullerene	universe	single	sumo	
gadolinium	chemical-element	accepted	sumo wordnet	
gadolinium	material	single	sumo	
gadolinium	metal	accepted	opencyc wordnet	
gadolinium	part	single	wordnet	
gadolinium	phenomenon	single	sumo	
gadolinium	substance	accepted	sumo wordnet	
gadolinium	universe	single	sumo	
gallium	chemical-element	accepted	sumo wordnet	
gallium	material	single	sumo	
gallium	metal	accepted	opencyc wordnet	
gallium	part	single	wordnet	
gallium	phenomenon	single	sumo	
gallium	substance	accepted	sumo wordnet	
gallium	universe	single	sumo	
galvanized-iron	chemical-element	single	wordnet	
galvanized-iron	iron	accepted	claude wordnet	
galvanized-iron	metal	single	wordnet	
galvanized-iron	part	single	wordnet	
galvanized-iron	substance	single	wordnet	
gamma-iron	chemical-element	accepted	sumo wordnet	
gamma-iron	iron	accepted	claude wordnet	
gamma-iron	material	single	sumo	
gamma-iron	metal	single	wordnet	
gamma-iron	part	single	wordnet	
gamma-iron	phenomenon	single	sumo	
gamma-iron	substance	accepted	sumo wordnet	
gamma-iron	universe	single	sumo	
gas	chemical-phenomenon	single	wordnet	
gasoline	mixture	accepted	sumo wikidata	
germanium	chemical-element	accepted	sumo wordnet	
germanium	electrical-conductor	dissented	wordnet	
germanium	material	accepted	sumo wordnet	
germanium	metal	single	opencyc	
germanium	part	single	wordnet	
germanium	phenomenon	single	sumo	
germanium	substance	accepted	sumo wordnet	
germanium	universe	single	sumo	
gin	mixture	single	opencyc	
glass-material	mixture	single	sumo	
glue	mixture	single	opencyc	
gold	noble-metal	accepted	claude wordnet	
gold-dust	chemical-element	accepted	sumo wordnet	
gold-dust	gold	accepted	claude wordnet	
gold-dust	material	single	sumo	
gold-dust	metal	single	wordnet	
gold-dust	noble-metal	single	wordnet	
gold-dust	part	single	wordnet	
gold-dust	phenomenon	single	sumo	
gold-dust	substance	accepted	sumo wordnet	
gold-dust	universe	single	sumo	
graphite	carbon	accepted	opencyc sumo wordnet	
graphite	chemical-element	accepted	sumo wordnet	
graphite	material	single	sumo	
graphite	mineral	single	opencyc	
graphite	part	single	wordnet	
graphite	phenomenon	single	sumo	
graphite	product	single	yago	
graphite	substance	accepted	sumo wordnet	
graphite	universe	single	sumo	
gravy	mixture	single	sumo	
green-gold	chemical-element	single	wordnet	
green-gold	gold	accepted	claude wordnet	
green-gold	material	single	sumo	
green-gold	metal	single	wordnet	
green-gold	mixture	single	sumo	
green-gold	noble-metal	single	wordnet	
green-gold	part	single	wordnet	
green-gold	phenomenon	single	sumo	
green-gold	substance	accepted	sumo wordnet	
green-gold	universe	single	sumo	
grid-metal	antimonial-lead	accepted	claude wordnet	
grid-metal	chemical-element	accepted	sumo wordnet	
grid-metal	lead-metal	single	wordnet	
grid-metal	material	single	sumo	
grid-metal	metal	single	wordnet	
grid-metal	part	single	wordnet	
grid-metal	phenomenon	single	sumo	
grid-metal	substance	accepted	sumo wordnet	
grid-metal	universe	single	sumo	
grout	mixture	accepted	sumo wordnet	
guacamole	mixture	accepted	opencyc sumo	
guinea-gold	chemical-element	single	wordnet	
guinea-gold	gold	accepted	claude wordnet	
guinea-gold	material	single	sumo	
guinea-gold	metal	single	wordnet	
guinea-gold	mixture	single	sumo	
guinea-gold	noble-metal	single	wordnet	
guinea-gold	part	single	wordnet	
guinea-gold	phenomenon	single	sumo	
guinea-gold	substance	accepted	sumo wordnet	
guinea-gold	universe	single	sumo	
hafnium	chemical-element	accepted	sumo wordnet	
hafnium	material	single	sumo	
hafnium	metal	accepted	opencyc wordnet	
hafnium	part	single	wordnet	
hafnium	phenomenon	single	sumo	
hafnium	substance	accepted	sumo wordnet	
hafnium	universe	single	sumo	
hard-lead	chemical-element	single	wordnet	
hard-lead	lead-metal	accepted	claude wordnet	
hard-lead	material	single	sumo	
hard-lead	metal	single	wordnet	
hard-lead	mixture	single	sumo	
hard-lead	part	single	wordnet	
hard-lead	phenomenon	single	sumo	
hard-lead	substance	accepted	sumo wordnet	
hard-lead	universe	single	sumo	
hassium	artifact	single	opencyc	
hassium	chemical-element	accepted	sumo wordnet	
hassium	material	single	sumo	
hassium	metal	single	opencyc	
hassium	part	single	wordnet	
hassium	phenomenon	single	sumo	
hassium	substance	accepted	sumo wordnet	
hassium	universe	single	sumo	
heavy-metal	alloy	dissented	wordnet	
heavy-metal	chemical-element	accepted	sumo wordnet	
heavy-metal	material	single	sumo	
heavy-metal	metal	accepted	claude wordnet	
heavy-metal	mixture	single	wordnet	
heavy-metal	part	single	wordnet	
heavy-metal	phenomenon	single	sumo	
heavy-metal	substance	accepted	sumo wordnet	
heavy-metal	universe	single	sumo	
helium	chemical	single	wikidata	
helium	chemical-element	accepted	sumo wikidata wordnet	
helium	fluid	single	wordnet	
helium	material	single	sumo	
helium	noble-gas	accepted	claude wordnet	
helium	nonmetal	accepted	claude wikidata	
helium	part	single	wordnet	
helium	phenomenon	single	sumo	
helium	substance	accepted	sumo wordnet	
helium	universe	single	sumo	
henry's-law	cognition	single	wordnet	
henry's-law	concept	accepted	claude wordnet	
henry's-law	idea	single	wordnet	
henry's-law	signified	single	sumo	
holmium	chemical-element	accepted	sumo wordnet	
holmium	material	single	sumo	
holmium	metal	accepted	opencyc wordnet	
holmium	part	single	wordnet	
holmium	phenomenon	single	sumo	
holmium	substance	accepted	sumo wordnet	
holmium	universe	single	sumo	
horseradish-sauce	mixture	single	sumo	
hot-chocolate	mixture	accepted	opencyc sumo	
hot-sauce	mixture	single	sumo	
hummus	mixture	single	sumo	
hydrogen	chemical-element	accepted	sumo wordnet	
hydrogen	fluid	dissented	wordnet	
hydrogen	material	single	sumo	
hydrogen	part	single	wordnet	
hydrogen	phenomenon	single	sumo	
hydrogen	substance	accepted	sumo wordnet	
hydrogen	universe	single	sumo	
ice-cream	mixture	single	opencyc	
icing	mixture	single	sumo	
imbibition	absorption	accepted	claude wordnet	
imbibition	event	single	sumo	
imbibition	locating	single	sumo	
imbibition	phenomenon	single	sumo	
imbibition	process	single	wordnet	
imbibition	visit	single	sumo	
indium	chemical-element	accepted	sumo wordnet	
indium	material	single	sumo	
indium	metal	accepted	opencyc wordnet	
indium	part	single	wordnet	
indium	phenomenon	single	sumo	
indium	substance	accepted	sumo wordnet	
indium	universe	single	sumo	
ingot-iron	chemical-element	accepted	sumo wordnet	
ingot-iron	iron	accepted	claude wordnet	
ingot-iron	material	single	sumo	
ingot-iron	metal	single	wordnet	
ingot-iron	part	single	wordnet	
ingot-iron	phenomenon	single	sumo	
ingot-iron	substance	accepted	sumo wordnet	
ingot-iron	universe	single	sumo	
iodine	chemical	single	wikidata	
iodine	chemical-element	accepted	sumo wikidata wordnet	
iodine	group	dissented	wordnet	
iodine	material	single	sumo	
iodine	nonmetal	accepted	claude wikidata	
iodine	part	single	wordnet	
iodine	phenomenon	single	sumo	
iodine	substance	accepted	sumo wordnet	
iodine	universe	single	sumo	
iodine-125	atom	dissented	wordnet	
iodine-125	chemical-element	accepted	sumo wordnet	
iodine-125	group	single	wordnet	
iodine-125	iodine	accepted	sumo wordnet	
iodine-125	isotope	single	wordnet	
iodine-125	material	single	sumo	
iodine-125	part	single	wordnet	
iodine-125	phenomenon	single	sumo	
iodine-125	radioisotope	single	wordnet	
iodine-125	substance	accepted	sumo wordnet	
iodine-125	universe	single	sumo	
iodine-131	atom	dissented	wordnet	
iodine-131	chemical-element	accepted	sumo wordnet	
iodine-131	group	single	wordnet	
iodine-131	iodine	accepted	opencyc sumo wordnet	
iodine-131	isotope	accepted	opencyc wordnet	
iodine-131	material	single	sumo	
iodine-131	part	single	wordnet	
iodine-131	phenomenon	single	sumo	
iodine-131	radioisotope	single	wordnet	
iodine-131	substance	accepted	sumo wordnet	
iodine-131	universe	single	sumo	
ion	material	single	sumo	
ion	natural-object	single	wordnet	
ion	particle	accepted	claude wordnet	
ion	phenomenon	single	sumo	
ion	physical-object	single	wordnet	
ion	substance	single	sumo	
ion	universe	single	sumo	
iridium	chemical-element	accepted	sumo wordnet	
iridium	material	single	sumo	
iridium	metal	accepted	opencyc wordnet	
iridium	part	single	wordnet	
iridium	phenomenon	single	sumo	
iridium	substance	accepted	sumo wordnet	
iridium	universe	single	sumo	
isotope	atom	accepted	claude sumo wordnet	
isotope	chemical-element	single	sumo	
isotope	material	single	sumo	
isotope	part	single	wordnet	
isotope	phenomenon	single	sumo	
isotope	substance	accepted	sumo wordnet	
isotope	universe	single	sumo	
jam	mixture	single	sumo	
krypton	chemical-element	accepted	sumo wordnet	
krypton	fluid	single	wordnet	
krypton	material	single	sumo	
krypton	noble-gas	accepted	claude wordnet	
krypton	part	single	wordnet	
krypton	phenomenon	single	sumo	
krypton	substance	accepted	sumo wordnet	
krypton	universe	single	sumo	
lace	mixture	single	opencyc	
lanthanum	chemical-element	accepted	sumo wordnet	
lanthanum	material	single	sumo	
lanthanum	metal	accepted	opencyc wordnet	
lanthanum	part	single	wordnet	
lanthanum	phenomenon	single	sumo	
lanthanum	substance	accepted	sumo wordnet	
lanthanum	universe	single	sumo	
laundry-detergent	mixture	single	sumo	
law-of-constant-proportion	cognition	single	wordnet	
law-of-constant-proportion	concept	accepted	claude wordnet	
law-of-constant-proportion	idea	single	wordnet	
law-of-constant-proportion	signified	single	sumo	
law-of-equivalent-proportions	cognition	single	wordnet	
law-of-equivalent-proportions	concept	accepted	claude wordnet	
law-of-equivalent-proportions	idea	single	wordnet	
law-of-equivalent-proportions	signified	single	sumo	
law-of-mass-action	cognition	single	wordnet	
law-of-mass-action	concept	accepted	claude wordnet	
law-of-mass-action	idea	single	wordnet	
law-of-mass-action	signified	single	sumo	
law-of-multiple-proportions	cognition	single	wordnet	
law-of-multiple-proportions	concept	accepted	claude wordnet	
law-of-multiple-proportions	idea	single	wordnet	
law-of-multiple-proportions	signified	single	sumo	
lawrencium	artifact	single	opencyc	
lawrencium	chemical-element	accepted	sumo wordnet	
lawrencium	material	single	sumo	
lawrencium	metal	single	opencyc	
lawrencium	part	single	wordnet	
lawrencium	phenomenon	single	sumo	
lawrencium	substance	accepted	sumo wordnet	
lawrencium	universe	single	sumo	
linen	mixture	single	opencyc	
lipstick	mixture	single	sumo	
liqueur	mixture	single	opencyc	
liquid-nitrogen	chemical-element	single	wordnet	
liquid-nitrogen	fluid	accepted	wikidata wordnet	
liquid-nitrogen	liquid	accepted	claude wikidata	
liquid-nitrogen	liquid-substance	single	wikidata	
liquid-nitrogen	nitrogen	accepted	claude wordnet	
liquid-nitrogen	part	single	wordnet	
liquid-nitrogen	substance	single	wordnet	
liquid-oxygen	chemical-element	accepted	sumo wordnet	
liquid-oxygen	fluid	accepted	wikidata wordnet	
liquid-oxygen	liquid	accepted	claude wikidata	
liquid-oxygen	liquid-substance	single	wikidata	
liquid-oxygen	material	single	sumo	
liquid-oxygen	oxygen	accepted	claude wordnet	
liquid-oxygen	part	single	wordnet	
liquid-oxygen	phenomenon	single	sumo	
liquid-oxygen	substance	accepted	sumo wordnet	
liquid-oxygen	universe	single	sumo	
liquor	mixture	single	sumo	
lithium	chemical-element	accepted	sumo wordnet	
lithium	material	single	sumo	
lithium	metal	accepted	opencyc wordnet	
lithium	part	single	wordnet	
lithium	phenomenon	single	sumo	
lithium	substance	accepted	sumo wordnet	
lithium	universe	single	sumo	
long-chain	chemical-chain	accepted	claude wordnet	
long-chain	compound	single	sumo	
long-chain	material	single	sumo	
long-chain	molecule	single	sumo	
long-chain	phenomenon	single	sumo	
long-chain	substance	single	sumo	
long-chain	universe	single	sumo	
lotion	mixture	single	sumo	
lutetium	chemical-element	accepted	sumo wordnet	
lutetium	material	single	sumo	
lutetium	metal	accepted	opencyc wordnet	
lutetium	part	single	wordnet	
lutetium	phenomenon	single	sumo	
lutetium	substance	accepted	sumo wordnet	
lutetium	universe	single	sumo	
magnesium	chemical-element	accepted	sumo wordnet	
magnesium	material	single	sumo	
magnesium	metal	accepted	opencyc wordnet	
magnesium	part	single	wordnet	
magnesium	phenomenon	single	sumo	
magnesium	substance	accepted	sumo wordnet	
magnesium	universe	single	sumo	
makeup	mixture	single	sumo	
manganese	chemical-element	accepted	sumo wordnet	
manganese	material	single	sumo	
manganese	metal	accepted	opencyc wordnet	
manganese	part	single	wordnet	
manganese	phenomenon	single	sumo	
manganese	substance	accepted	sumo wordnet	
manganese	universe	single	sumo	
margarine	mixture	single	opencyc	
marshmallow	mixture	single	sumo	
mascara	mixture	single	sumo	
mayonnaise	emulsion	single	opencyc	
mayonnaise	mixture	single	opencyc	
meitnerium	artifact	single	opencyc	
meitnerium	chemical-element	accepted	sumo wordnet	
meitnerium	material	single	sumo	
meitnerium	metal	single	opencyc	
meitnerium	part	single	wordnet	
meitnerium	phenomenon	single	sumo	
meitnerium	substance	accepted	sumo wordnet	
meitnerium	universe	single	sumo	
mendelevium	artifact	single	opencyc	
mendelevium	chemical-element	accepted	sumo wordnet	
mendelevium	material	single	sumo	
mendelevium	metal	single	opencyc	
mendelevium	part	single	wordnet	
mendelevium	phenomenon	single	sumo	
mendelevium	substance	accepted	sumo wordnet	
mendelevium	universe	single	sumo	
mercury	chemical-element	accepted	sumo wordnet	
mercury	material	single	sumo	
mercury	metal	accepted	claude wordnet	
mercury	part	single	wordnet	
mercury	phenomenon	single	sumo	
mercury	substance	accepted	sumo wordnet	
mercury	universe	single	sumo	
mine-pig	chemical-element	accepted	sumo wordnet	
mine-pig	iron	single	wordnet	
mine-pig	material	single	sumo	
mine-pig	metal	single	wordnet	
mine-pig	part	single	wordnet	
mine-pig	phenomenon	single	sumo	
mine-pig	pig-iron	accepted	claude wordnet	
mine-pig	substance	accepted	sumo wordnet	
mine-pig	universe	single	sumo	
mist	mixture	accepted	opencyc sumo	
mix	mixture	single	opencyc	
mixture	chemical	accepted	claude wikidata	
mixture	material	single	sumo	
mixture	part	single	wordnet	
mixture	phenomenon	single	sumo	
mixture	substance	accepted	sumo wordnet	
mixture	universe	single	sumo	
molasses	mixture	single	sumo	
molecular-weight	attribute	accepted	claude wordnet	
molybdenum	chemical-element	accepted	sumo wordnet	
molybdenum	material	single	sumo	
molybdenum	metal	accepted	opencyc wordnet	
molybdenum	part	single	wordnet	
molybdenum	phenomenon	single	sumo	
molybdenum	substance	accepted	sumo wordnet	
molybdenum	universe	single	sumo	
monovalent-atom	atom	accepted	sumo wordnet	
monovalent-atom	chemical-element	single	sumo	
monovalent-atom	material	single	sumo	
monovalent-atom	part	single	wordnet	
monovalent-atom	phenomenon	single	sumo	
monovalent-atom	substance	accepted	sumo wordnet	
monovalent-atom	universe	single	sumo	
mouthwash	mixture	accepted	sumo wordnet	
mud	mixture	accepted	claude wikidata	
mulch	mixture	single	sumo	
mustard	mixture	single	opencyc	
nail-polish	mixture	single	sumo	
neodymium	chemical-element	accepted	sumo wordnet	
neodymium	material	single	sumo	
neodymium	metal	accepted	opencyc wordnet	
neodymium	part	single	wordnet	
neodymium	phenomenon	single	sumo	
neodymium	substance	accepted	sumo wordnet	
neodymium	universe	single	sumo	
neon	chemical-element	accepted	sumo wordnet	
neon	fluid	single	wordnet	
neon	material	single	sumo	
neon	noble-gas	accepted	claude wordnet	
neon	part	single	wordnet	
neon	phenomenon	single	sumo	
neon	substance	accepted	sumo wordnet	
neon	universe	single	sumo	
neptunium	chemical-element	accepted	sumo wordnet	
neptunium	material	single	sumo	
neptunium	metal	accepted	opencyc wordnet	
neptunium	part	single	wordnet	
neptunium	phenomenon	single	sumo	
neptunium	radioactive-material	accepted	claude-ruling	
neptunium	substance	accepted	sumo wordnet	
neptunium	universe	single	sumo	
ni-hard	alloy-iron	accepted	claude wordnet	
ni-hard	cast-iron	single	wordnet	
ni-hard	chemical-element	single	wordnet	
ni-hard	iron	single	wordnet	
ni-hard	material	single	sumo	
ni-hard	metal	single	wordnet	
ni-hard	mixture	single	sumo	
ni-hard	part	single	wordnet	
ni-hard	phenomenon	single	sumo	
ni-hard	substance	accepted	sumo wordnet	
ni-hard	universe	single	sumo	
ni-resist	alloy-iron	accepted	claude wordnet	
ni-resist	cast-iron	single	wordnet	
ni-resist	chemical-element	single	wordnet	
ni-resist	iron	single	wordnet	
ni-resist	material	single	sumo	
ni-resist	metal	single	wordnet	
ni-resist	mixture	single	sumo	
ni-resist	part	single	wordnet	
ni-resist	phenomenon	single	sumo	
ni-resist	substance	accepted	sumo wordnet	
ni-resist	universe	single	sumo	
nickel	chemical-element	accepted	sumo wordnet	
nickel	material	single	sumo	
nickel	metal	accepted	wikidata wordnet	
nickel	part	single	wordnet	
nickel	phenomenon	single	sumo	
nickel	substance	accepted	sumo wordnet	
nickel	universe	single	sumo	
niobium	chemical-element	accepted	sumo wordnet	
niobium	material	single	sumo	
niobium	metal	accepted	opencyc wordnet	
niobium	part	single	wordnet	
niobium	phenomenon	single	sumo	
niobium	substance	accepted	sumo wordnet	
niobium	universe	single	sumo	
nitrogen	chemical-element	accepted	sumo wordnet	
nitrogen	fluid	dissented	wordnet	
nitrogen	material	single	sumo	
nitrogen	part	single	wordnet	
nitrogen	phenomenon	single	sumo	
nitrogen	substance	accepted	sumo wordnet	
nitrogen	universe	single	sumo	
nobelium	artifact	single	opencyc	
nobelium	chemical-element	accepted	sumo wordnet	
nobelium	material	single	sumo	
nobelium	metal	single	opencyc	
nobelium	part	single	wordnet	
nobelium	phenomenon	single	sumo	
nobelium	substance	accepted	sumo wordnet	
nobelium	universe	single	sumo	
noble-gas	chemical-element	accepted	sumo wordnet	
noble-gas	fluid	dissented	wordnet	
noble-gas	material	single	sumo	
noble-gas	part	single	wordnet	
noble-gas	phenomenon	single	sumo	
noble-gas	substance	accepted	sumo wordnet	
noble-gas	universe	single	sumo	
noble-metal	chemical-element	accepted	sumo wordnet	
noble-metal	material	single	sumo	
noble-metal	metal	accepted	claude wordnet	
noble-metal	part	single	wordnet	
noble-metal	phenomenon	single	sumo	
noble-metal	substance	accepted	sumo wordnet	
noble-metal	universe	single	sumo	
nonmetal	chemical	single	wikidata	
nonmetal	chemical-element	accepted	sumo wikidata wordnet	
nonmetal	material	single	sumo	
nonmetal	part	single	wordnet	
nonmetal	phenomenon	single	sumo	
nonmetal	substance	accepted	sumo wordnet	
nonmetal	universe	single	sumo	
nut-butter	mixture	single	sumo	
oatmeal	mixture	single	sumo	
organic-chemistry	chemistry	accepted	wikidata wordnet	
organic-chemistry	cognition	single	wordnet	
organic-chemistry	field-of-study	accepted	sumo wordnet	
organic-chemistry	natural-science	single	wordnet	
organic-chemistry	science	single	wordnet	
organic-chemistry	signified	single	sumo	
osmium	chemical-element	accepted	sumo wordnet	
osmium	material	single	sumo	
osmium	metal	accepted	opencyc wordnet	
osmium	part	single	wordnet	
osmium	phenomenon	single	sumo	
osmium	substance	accepted	sumo wordnet	
osmium	universe	single	sumo	
osmosis	event	accepted	opencyc sumo	
osmosis	phenomenon	single	sumo	
osmosis	process	accepted	claude wordnet	
osmosis	situation	single	opencyc	
paint	mixture	single	sumo	
palladium	chemical-element	accepted	sumo wordnet	
palladium	material	single	sumo	
palladium	metal	accepted	opencyc wordnet	
palladium	part	single	wordnet	
palladium	phenomenon	single	sumo	
palladium	substance	accepted	sumo wordnet	
palladium	universe	single	sumo	
pasta-sauce	mixture	single	sumo	
pastry	mixture	single	sumo	
pastry-dough	mixture	single	sumo	
patch	mixture	single	opencyc	
pencil-lead	carbon	accepted	opencyc sumo wordnet	
pencil-lead	chemical-element	accepted	sumo wordnet	
pencil-lead	graphite	accepted	claude opencyc wordnet	
pencil-lead	material	single	sumo	
pencil-lead	mineral	single	opencyc	
pencil-lead	part	single	wordnet	
pencil-lead	phenomenon	single	sumo	
pencil-lead	substance	accepted	sumo wordnet	
pencil-lead	universe	single	sumo	
perfume	mixture	accepted	opencyc sumo	
periodic-law	cognition	single	wordnet	
periodic-law	concept	accepted	claude wordnet	
periodic-law	idea	single	wordnet	
periodic-law	signified	single	sumo	
periodic-table	group	single	wordnet	
periodic-table	indication	single	sumo	
periodic-table	information	accepted	claude-ruling sumo	
periodic-table	phenomenon	single	sumo	
periodic-table	physical-object	single	sumo	
periodic-table	tabular-array	single	wordnet	
periodic-table	universe	single	sumo	
petroleum-jelly	mixture	single	wordnet	
ph-value	attribute	single	wordnet	
ph-value	concentration	accepted	claude wordnet	
phosphorus	chemical-element	accepted	sumo wordnet	
phosphorus	material	single	sumo	
phosphorus	part	single	wordnet	
phosphorus	phenomenon	single	sumo	
phosphorus	substance	accepted	sumo wordnet	
phosphorus	universe	single	sumo	
pie	mixture	single	sumo	
pie-crust	mixture	single	sumo	
pig-iron	alloy	accepted	claude wikidata	
pig-iron	chemical-element	accepted	sumo wordnet	
pig-iron	iron	accepted	claude wordnet	
pig-iron	material	single	sumo	
pig-iron	metal	single	wordnet	
pig-iron	part	single	wordnet	
pig-iron	phenomenon	single	sumo	
pig-iron	substance	accepted	sumo wordnet	
pig-iron	universe	single	sumo	
pig-lead	chemical-element	accepted	sumo wordnet	
pig-lead	lead-metal	accepted	claude wordnet	
pig-lead	material	single	sumo	
pig-lead	metal	single	wordnet	
pig-lead	part	single	wordnet	
pig-lead	phenomenon	single	sumo	
pig-lead	substance	accepted	sumo wordnet	
pig-lead	universe	single	sumo	
plaster	mixture	accepted	opencyc sumo	
plastic-wrap	mixture	single	sumo	
platinum	chemical-element	accepted	sumo wordnet	
platinum	material	single	sumo	
platinum	metal	accepted	opencyc wordnet	
platinum	noble-metal	accepted	claude wordnet	
platinum	part	single	wordnet	
platinum	phenomenon	single	sumo	
platinum	substance	accepted	sumo wordnet	
platinum	universe	single	sumo	
plutonium	chemical-element	accepted	sumo wordnet	
plutonium	material	single	sumo	
plutonium	metal	single	opencyc	
plutonium	part	single	wordnet	
plutonium	phenomenon	single	sumo	
plutonium	radioactive-material	accepted	claude-ruling	
plutonium	substance	accepted	sumo wordnet	
plutonium	universe	single	sumo	
plutonium-239	chemical-element	accepted	sumo wordnet	
plutonium-239	isotope	single	opencyc	
plutonium-239	material	single	sumo	
plutonium-239	metal	single	opencyc	
plutonium-239	part	single	wordnet	
plutonium-239	phenomenon	single	sumo	
plutonium-239	plutonium	accepted	opencyc wordnet	
plutonium-239	radioactive-material	accepted	claude-ruling	
plutonium-239	radioisotope	accepted	claude-ruling	
plutonium-239	substance	accepted	sumo wordnet	
plutonium-239	universe	single	sumo	
polonium	chemical-element	accepted	sumo wordnet	
polonium	material	single	sumo	
polonium	metal	accepted	opencyc wordnet	
polonium	part	single	wordnet	
polonium	phenomenon	single	sumo	
polonium	radioactive-material	accepted	claude-ruling	
polonium	substance	accepted	sumo wordnet	
polonium	universe	single	sumo	
polymer	chemical	accepted	wikidata wordnet	
polymer	compound	accepted	sumo wordnet	
polymer	material	accepted	sumo wordnet	
polymer	mixture	dissented	wikidata	
polymer	part	single	wordnet	
polymer	phenomenon	single	sumo	
polymer	substance	accepted	sumo wordnet	
polymer	universe	single	sumo	
polyvalence	attribute	accepted	sumo wordnet	
polyvalence	property	single	sumo	
polyvalence	state	accepted	claude wordnet	
pot-metal	alloy	accepted	claude wikidata	
pot-metal	cast-iron	accepted	claude wordnet	
pot-metal	chemical-element	single	wordnet	
pot-metal	iron	single	wordnet	
pot-metal	material	single	sumo	
pot-metal	metal	single	wordnet	
pot-metal	mixture	single	sumo	
pot-metal	part	single	wordnet	
pot-metal	phenomenon	single	sumo	
pot-metal	substance	accepted	sumo wordnet	
pot-metal	universe	single	sumo	
potassium	chemical-element	accepted	sumo wordnet	
potassium	material	single	sumo	
potassium	metal	accepted	opencyc wordnet	
potassium	part	single	wordnet	
potassium	phenomenon	single	sumo	
potassium	substance	accepted	sumo wordnet	
potassium	universe	single	sumo	
praseodymium	chemical-element	accepted	sumo wordnet	
praseodymium	material	single	sumo	
praseodymium	metal	accepted	opencyc wordnet	
praseodymium	part	single	wordnet	
praseodymium	phenomenon	single	sumo	
praseodymium	substance	accepted	sumo wordnet	
praseodymium	universe	single	sumo	
prepared-dish	mixture	single	sumo	
primer	mixture	single	sumo	
promethium	chemical-element	accepted	sumo wordnet	
promethium	material	single	sumo	
promethium	metal	accepted	opencyc wordnet	
promethium	part	single	wordnet	
promethium	phenomenon	single	sumo	
promethium	radioactive-material	accepted	claude-ruling	
promethium	substance	accepted	sumo wordnet	
promethium	universe	single	sumo	
protactinium	chemical-element	accepted	sumo wordnet	
protactinium	material	single	sumo	
protactinium	metal	accepted	opencyc wordnet	
protactinium	part	single	wordnet	
protactinium	phenomenon	single	sumo	
protactinium	substance	accepted	sumo wordnet	
protactinium	universe	single	sumo	
pudding	mixture	single	opencyc	
punch-drink	mixture	single	sumo	
radioactive-decay	chemical-phenomenon	single	sumo	
radioactive-decay	chemical-process	single	sumo	
radioactive-material	material	accepted	claude sumo wordnet	
radioactive-material	part	single	wordnet	
radioactive-material	phenomenon	single	sumo	
radioactive-material	substance	accepted	sumo wordnet	
radioactive-material	universe	single	sumo	
radiocarbon	carbon	accepted	wikidata wordnet	
radiocarbon	chemical-element	accepted	sumo wordnet	
radiocarbon	material	single	sumo	
radiocarbon	part	single	wordnet	
radiocarbon	phenomenon	single	sumo	
radiocarbon	radioactive-material	accepted	claude-ruling	
radiocarbon	radioisotope	accepted	claude-ruling	
radiocarbon	substance	accepted	sumo wordnet	
radiocarbon	universe	single	sumo	
radiochlorine	chemical-element	accepted	sumo wordnet	
radiochlorine	chlorine	accepted	sumo wordnet	
radiochlorine	fluid	single	wordnet	
radiochlorine	group	single	wordnet	
radiochlorine	material	single	sumo	
radiochlorine	part	single	wordnet	
radiochlorine	phenomenon	single	sumo	
radiochlorine	radioactive-material	accepted	claude-ruling	
radiochlorine	radioisotope	accepted	claude-ruling	
radiochlorine	substance	accepted	sumo wordnet	
radiochlorine	universe	single	sumo	
radioisotope	atom	accepted	sumo wordnet	
radioisotope	chemical-element	single	sumo	
radioisotope	isotope	accepted	claude wordnet	
radioisotope	material	single	sumo	
radioisotope	part	single	wordnet	
radioisotope	phenomenon	single	sumo	
