sub	sup	status	for	against
drought	condition	accepted	claude wordnet	
drought	event	single	opencyc	
drought	situation	single	opencyc	
drought	state	single	wordnet	
drought	weather	single	opencyc	
dry-season	event	single	opencyc	
dry-season	season	accepted	claude-ruling wordnet	
dry-season	situation	single	opencyc	
dry-season	time-period	single	wordnet	
dry-season	weather	single	opencyc	
due-east	cardinal-compass-point	accepted	claude wordnet	
due-east	compass-point	single	wordnet	
due-west	cardinal-compass-point	accepted	claude wordnet	
due-west	compass-point	single	wordnet	
dune	geographical-feature	single	wikidata	
dune	geological-formation	single	wordnet	
dune	hill	accepted	claude wikidata	
dune	landform	accepted	wikidata yago	
dune	natural-elevation	accepted	claude-ruling wordnet	
dune	natural-ridge	accepted	claude wordnet	
dune	physical-object	single	wordnet	
dune	place	single	yago	
dust-devil	event	single	sumo	
dust-devil	motion	dissented	wikidata	
dust-devil	natural-event	single	wordnet	
dust-devil	phenomenon	accepted	sumo wordnet	
dust-devil	process	single	wordnet	
dust-devil	storm	single	wordnet	
dust-devil	whirlwind	accepted	claude wordnet	
dust-devil	windstorm	single	wordnet	
dust-storm	motion	single	wikidata	
dust-storm	natural-event	single	wordnet	
dust-storm	phenomenon	single	wordnet	
dust-storm	process	single	wordnet	
dust-storm	storm	accepted	claude-ruling wikidata wordnet	
dust-storm	wind	single	wikidata	
dust-storm	windstorm	accepted	opencyc wordnet	
dwelling	geographical-area	single	sumo	
earth-atmosphere	physical-object	single	wordnet	
earth-atmosphere	place	accepted	claude wordnet	
earth-bank	geological-formation	single	wordnet	
earth-bank	natural-elevation	accepted	claude-ruling wordnet	
earth-bank	natural-ridge	accepted	claude wordnet	
earth-bank	physical-object	single	wordnet	
earth-centered-earth-fixed	geographic-coordinate-system	accepted	claude-ruling	
earth-centered-earth-fixed	spatial-reference-system	accepted	claude wikidata	
earth-crust	geographical-area	single	sumo	
earth-crust	layer	accepted	claude claude-ruling wordnet	
earth-crust	phenomenon	single	sumo	
earth-crust	physical-object	single	wordnet	
earth-crust	place	accepted	sumo wordnet	
earth-crust	universe	single	sumo	
earth-inner-core	layer	accepted	claude-ruling	
earth-magnetic-field	magnetic-field	accepted	claude-ruling	
earth-magnetic-field	natural-event	accepted	claude-ruling	
earth-mantle	geographical-area	single	sumo	
earth-mantle	layer	accepted	claude claude-ruling wordnet	
earth-mantle	phenomenon	single	sumo	
earth-mantle	physical-object	single	wordnet	
earth-mantle	place	accepted	sumo wordnet	
earth-mantle	universe	single	sumo	
earth-orbit	orbit	accepted	claude-ruling	
earth-outer-core	layer	accepted	claude-ruling	
earth-radius	length	accepted	claude-ruling	
earth-radius	quantity	accepted	claude-ruling	
earth-rotation	natural-event	accepted	claude-ruling	
earth-sphere	layer	accepted	claude-ruling	
earth-structure	structure	accepted	claude-ruling	
earthquake	geological-phenomenon	accepted	claude wordnet	
east	geographical-area	single	sumo	
east-by-north	attribute	single	sumo	
east-by-north	compass-point	accepted	sumo wordnet	
east-by-north	orientation	single	sumo	
east-by-north	property	single	sumo	
east-by-south	attribute	single	sumo	
east-by-south	compass-point	accepted	sumo wordnet	
east-by-south	orientation	single	sumo	
east-by-south	property	single	sumo	
east-northeast	attribute	single	sumo	
east-northeast	compass-point	accepted	sumo wordnet	
east-northeast	orientation	single	sumo	
east-northeast	property	single	sumo	
east-southeast	attribute	single	sumo	
east-southeast	compass-point	accepted	sumo wordnet	
east-southeast	orientation	single	sumo	
east-southeast	property	single	sumo	
east-wind	event	accepted	opencyc sumo	
east-wind	natural-event	single	wordnet	
east-wind	phenomenon	accepted	sumo wordnet	
east-wind	process	single	wordnet	
east-wind	situation	single	opencyc	
east-wind	weather	accepted	opencyc wordnet	
east-wind	wind	accepted	claude wordnet	
eastern-hemisphere	hemisphere	accepted	claude-ruling	
ebbtide	event	single	wordnet	
ebbtide	tide	accepted	claude wordnet	
echo-sounding	artifact	single	wikidata	
echo-sounding	equipment	single	wikidata	
echo-sounding	physical-object	single	wikidata	
echo-sounding	sonar	accepted	claude-ruling	
echo-sounding	tool	dissented	wikidata	
ecliptic	phenomenon	single	sumo	
ecliptic	physical-object	single	wordnet	
ecliptic	place	accepted	sumo wordnet	
ecliptic	universe	single	sumo	
economic-geography	cognition	single	wordnet	
economic-geography	earth-science	single	wordnet	
economic-geography	field-of-study	accepted	sumo wordnet	
economic-geography	geography	accepted	sumo wordnet	
economic-geography	natural-science	single	wordnet	
economic-geography	science	single	wordnet	
economic-geography	signified	single	sumo	
economic-geology	cognition	single	wordnet	
economic-geology	earth-science	single	wordnet	
economic-geology	field-of-study	accepted	sumo wordnet	
economic-geology	geology	accepted	sumo wordnet	
economic-geology	natural-science	single	wordnet	
economic-geology	science	single	wordnet	
economic-geology	signified	single	sumo	
ecoregion	place	single	yago	
ecoregion	region	accepted	claude-ruling	
eddy	body-of-water	single	sumo	
eddy	event	accepted	claude wordnet	
eddy	geographical-area	single	sumo	
eddy	phenomenon	single	sumo	
eddy	place	single	sumo	
eddy	universe	single	sumo	
el-nino	event	accepted	opencyc sumo wordnet	
el-nino	ocean-current	accepted	claude wordnet	
el-nino	phenomenon	single	sumo	
el-nino	situation	single	opencyc	
el-nino	weather	single	opencyc	
el-nino-southern-oscillation	el-nino	dissented	wordnet	
el-nino-southern-oscillation	event	accepted	sumo wordnet	
el-nino-southern-oscillation	ocean-current	single	wordnet	
el-nino-southern-oscillation	phenomenon	single	sumo	
elves-emission	atmospheric-electricity	accepted	claude wordnet	
elves-emission	event	accepted	sumo wordnet	
elves-emission	luminosity	single	sumo	
elves-emission	natural-event	single	wordnet	
elves-emission	phenomenon	accepted	sumo wordnet	
elves-emission	process	single	wordnet	
endogeny	accomplishment	single	sumo	
endogeny	act	single	sumo	
endogeny	activity	single	sumo	
endogeny	event	single	sumo	
endogeny	geological-phenomenon	accepted	claude wordnet	
endogeny	natural-event	single	wordnet	
endogeny	phenomenon	accepted	sumo wordnet	
endogeny	procedure	single	sumo	
endogeny	process	single	wordnet	
endogeny	volition	single	sumo	
endonym	place-name	accepted	claude-ruling	
enterolith	rock	single	claude	
environment	geographical-area	accepted	sumo wordnet	
eon	attribute	dissented	wordnet	
eon	geological-time-division	accepted	claude-ruling	
eon	quantity	single	sumo	
epicenter	geographic-point	accepted	claude-ruling	
epoch	attribute	dissented	wordnet	
epoch	geological-time-division	accepted	claude-ruling	
epoch	quantity	single	sumo	
epsg-geodetic-parameter-dataset	dataset	accepted	claude-ruling	
equal-area-projection	artifact	dissented	wordnet	
equal-area-projection	function	accepted	opencyc wikidata	
equal-area-projection	information	single	sumo	
equal-area-projection	map-projection	accepted	claude-ruling wikidata	
equal-area-projection	phenomenon	single	sumo	
equal-area-projection	physical-object	single	wordnet	
equal-area-projection	universe	single	sumo	
equator	geographic-line	accepted	claude-ruling	
equator	phenomenon	single	sumo	
equator	physical-object	single	wordnet	
equator	place	accepted	sumo wordnet	
equator	universe	single	sumo	
equatorial-current	event	accepted	sumo wordnet	
equatorial-current	ocean-current	accepted	claude wordnet	
equatorial-current	phenomenon	single	sumo	
equidistant-projection	function	single	wikidata	
equidistant-projection	map-projection	accepted	claude-ruling wikidata	
equinox	event	single	opencyc	
equinox	natural-event	accepted	claude-ruling	
equinox	situation	single	opencyc	
equirectangular-projection	cylindrical-projection	accepted	claude-ruling wikidata	
equirectangular-projection	equidistant-projection	accepted	claude wikidata	
equirectangular-projection	function	single	wikidata	
equirectangular-projection	map-projection	single	wikidata	
erosive-wash	geographical-area	single	sumo	
erosive-wash	geological-formation	single	wordnet	
erosive-wash	natural-depression	single	wordnet	
erosive-wash	phenomenon	single	sumo	
erosive-wash	physical-object	single	wordnet	
erosive-wash	place	single	sumo	
erosive-wash	streambed	accepted	claude wordnet	
erosive-wash	universe	single	sumo	
erosive-wash	waterbody-bed	single	wordnet	
escarpment	geographical-feature	single	wikidata	
escarpment	geological-formation	single	wordnet	
escarpment	landform	accepted	wikidata yago	
escarpment	obstacle	single	opencyc	
escarpment	physical-object	single	wordnet	
escarpment	place	single	yago	
escarpment	slope	accepted	opencyc wikidata wordnet	
esker	geological-formation	single	wordnet	
esker	landform	single	yago	
esker	natural-elevation	single	wordnet	
esker	natural-ridge	accepted	claude-ruling wordnet	
esker	physical-object	single	wordnet	
esker	place	single	yago	
estuary	body-of-water	accepted	claude-ruling wordnet yago	
estuary	ecoregion	dissented	wikidata	
estuary	landform	single	yago	
estuary	place	single	yago	
estuary	river-mouth	accepted	claude claude-ruling wikidata	
etrs89	geodetic-datum	accepted	claude-ruling	
eurasia	landmass	accepted	claude-ruling	
europe	continent	accepted	claude-ruling	
evaporite	material	single	sumo	
evaporite	phenomenon	single	sumo	
evaporite	sediment	accepted	claude wordnet	
evaporite	substance	accepted	sumo wordnet	
evaporite	universe	single	sumo	
exonym	place-name	accepted	claude-ruling	
facility	geographical-feature	dissented	wikidata	
farm	geographic-point	single	wordnet	
farm	geographical-feature	single	wikidata	
fault-line	geographic-line	accepted	claude-ruling	
fault-line	physical-object	single	wordnet	
fault-line	place	accepted	claude wordnet	
field	geographical-area	accepted	sumo wordnet	
figure-of-the-earth	shape	accepted	claude-ruling	
fine-spray	event	single	sumo	
fine-spray	natural-event	single	wordnet	
fine-spray	phenomenon	accepted	sumo wordnet	
fine-spray	precipitation	accepted	sumo wordnet	
fine-spray	process	single	wordnet	
fine-spray	visit	single	sumo	
fine-spray	weather	single	wordnet	
fire-pit	cavity	accepted	claude wordnet	
fire-pit	geological-formation	single	wordnet	
fire-pit	natural-depression	single	wordnet	
fire-pit	physical-object	single	wordnet	
firestorm	chemical-reaction	single	wikidata	
firestorm	ending	single	opencyc	
firestorm	event	accepted	opencyc sumo	
firestorm	flame	accepted	sumo wikidata	
firestorm	natural-event	single	wordnet	
firestorm	phenomenon	accepted	sumo wordnet	
firestorm	process	single	wordnet	
firestorm	situation	single	opencyc	
firestorm	storm	accepted	claude wordnet	
firth	body-of-water	single	wordnet	
firth	ecoregion	single	wikidata	
firth	estuary	accepted	wikidata wordnet	
firth	lagoon	dissented	wikidata	
firth	river-mouth	single	wikidata	
fjord	bay	accepted	claude wikidata	
fjord	body-of-water	accepted	wordnet yago	
fjord	geographical-feature	single	wikidata	
fjord	inlet	accepted	claude claude-ruling wordnet	
fjord	landform	single	yago	
fjord	place	single	yago	
flash-flood	flood	accepted	claude wikidata wordnet	
flash-flood	geological-phenomenon	single	wordnet	
flash-flood	high-tide	single	wikidata	
flash-flood	motion	single	wikidata	
flash-flood	natural-event	single	wordnet	
flash-flood	phenomenon	single	wordnet	
flash-flood	process	single	wordnet	
flash-flood	tide	single	wikidata	
flatland	geographical-area	single	sumo	
flatland	land	accepted	sumo wordnet	
flatland	phenomenon	single	sumo	
flatland	physical-object	single	wordnet	
flatland	place	single	sumo	
flatland	plain	accepted	claude wordnet	
flatland	universe	single	sumo	
flatland	yard	single	sumo	
flood	geological-phenomenon	accepted	claude wordnet	
flood	high-tide	dissented	wikidata	
flood-tide	event	single	wordnet	
flood-tide	tide	accepted	claude wordnet	
floodhead	compound	single	sumo	
floodhead	flash-flood	accepted	claude wordnet	
floodhead	flood	single	wordnet	
floodhead	geological-phenomenon	single	wordnet	
floodhead	material	single	sumo	
floodhead	natural-event	single	wordnet	
floodhead	phenomenon	accepted	sumo wordnet	
floodhead	process	single	wordnet	
floodhead	substance	single	sumo	
floodhead	universe	single	sumo	
floodhead	water	single	sumo	
floodplain	geographical-feature	single	wikidata	
floodplain	land	single	wordnet	
floodplain	landform	accepted	wikidata yago	
floodplain	physical-object	single	wordnet	
floodplain	place	single	yago	
floodplain	plain	accepted	claude wordnet	
flowage	body-of-water	accepted	sumo wordnet	
flowage	geographical-area	single	sumo	
flowage	phenomenon	single	sumo	
flowage	place	single	sumo	
flowage	universe	single	sumo	
flurry	natural-event	single	wordnet	
flurry	phenomenon	single	wordnet	
flurry	precipitation	single	wordnet	
flurry	process	single	wordnet	
flurry	snow	accepted	claude wordnet	
flurry	weather	single	wordnet	
fog	stratus	dissented	wikidata	
fohn	event	single	sumo	
fohn	natural-event	single	wordnet	
fohn	phenomenon	accepted	sumo wordnet	
fohn	process	single	wordnet	
fohn	weather	single	wordnet	
fohn	wind	accepted	sumo wordnet	
folium	geological-formation	accepted	claude wordnet	
folium	material	single	sumo	
folium	mineral	single	sumo	
folium	phenomenon	single	sumo	
folium	physical-object	single	wordnet	
folium	substance	single	sumo	
folium	universe	single	sumo	
foothill	geographical-area	single	sumo	
foothill	geographical-feature	single	wikidata	
foothill	geological-formation	single	wordnet	
foothill	ground	single	opencyc	
foothill	hill	accepted	opencyc wordnet	
foothill	land	single	sumo	
foothill	landform	accepted	claude wikidata	
foothill	natural-elevation	accepted	opencyc wordnet	
foothill	phenomenon	single	sumo	
foothill	physical-object	single	wordnet	
foothill	place	single	sumo	
foothill	universe	single	sumo	
foothill	yard	single	sumo	
ford	body-of-water	accepted	opencyc sumo wordnet	
ford	geographical-area	single	sumo	
ford	phenomenon	single	sumo	
ford	place	single	sumo	
ford	road	dissented	wikidata	
ford	route	single	opencyc	
ford	stream	single	sumo	
ford	universe	single	sumo	
foreland	geographical-area	single	sumo	
foreland	land	accepted	sumo wordnet	
foreland	phenomenon	single	sumo	
foreland	physical-object	single	wordnet	
foreland	place	single	sumo	
foreland	universe	single	sumo	
foreland	yard	single	sumo	
foreshock	earthquake	single	wordnet	
foreshock	geological-phenomenon	single	wordnet	
foreshock	natural-event	single	wordnet	
foreshock	phenomenon	single	wordnet	
foreshock	process	single	wordnet	
foreshock	tremor	accepted	claude wordnet	
foreshore	beach	single	sumo	
foreshore	coastline	single	opencyc	
foreshore	environment	single	opencyc	
foreshore	geographical-area	single	sumo	
foreshore	geological-formation	accepted	claude wordnet	
foreshore	land	single	sumo	
foreshore	phenomenon	single	sumo	
foreshore	physical-object	single	wordnet	
foreshore	place	single	sumo	
foreshore	shore	single	sumo	
foreshore	universe	single	sumo	
foreshore	waterside	single	sumo	
foreshore	yard	single	sumo	
forest	biome	accepted	claude wikidata	
forest	geographical-feature	accepted	claude wikidata	
forked-lightning	atmospheric-electricity	single	wordnet	
forked-lightning	event	single	wordnet	
forked-lightning	lightning	accepted	claude wordnet	
forked-lightning	natural-event	single	wordnet	
forked-lightning	phenomenon	single	wordnet	
forked-lightning	process	single	wordnet	
freezing-rain	precipitation	single	wikidata	
freezing-rain	rain	accepted	claude-ruling wikidata	
freezing-weather	cold-weather	accepted	claude wordnet	
freezing-weather	event	single	sumo	
freezing-weather	natural-event	single	wordnet	
freezing-weather	phenomenon	accepted	sumo wordnet	
freezing-weather	process	single	wordnet	
freezing-weather	weather	accepted	claude-ruling wordnet	
fresh-breeze	breeze	accepted	claude wordnet	
fresh-breeze	natural-event	single	wordnet	
fresh-breeze	phenomenon	single	wordnet	
fresh-breeze	process	single	wordnet	
fresh-breeze	weather	single	wordnet	
fresh-breeze	wind	single	wordnet	
fresh-gale	gale	accepted	claude wordnet	
fresh-gale	natural-event	single	wordnet	
fresh-gale	phenomenon	single	wordnet	
fresh-gale	process	single	wordnet	
fresh-gale	weather	single	wordnet	
fresh-gale	wind	single	wordnet	
frigid-zone	climatic-zone	accepted	claude wordnet	
frigid-zone	geographical-area	accepted	sumo wordnet	
frigid-zone	phenomenon	single	sumo	
frigid-zone	physical-object	single	wordnet	
frigid-zone	place	accepted	sumo wordnet	
frigid-zone	region	single	wordnet	
frigid-zone	universe	single	sumo	
frost-heave	event	single	sumo	
frost-heave	geological-phenomenon	accepted	claude wordnet	
frost-heave	natural-event	single	wordnet	
frost-heave	phenomenon	accepted	sumo wordnet	
frost-heave	process	single	wordnet	
fucoid	agent	single	sumo	
fucoid	fossil	accepted	claude wordnet	
fucoid	organism	single	sumo	
fucoid	phenomenon	single	sumo	
fucoid	physical-object	accepted	sumo wordnet	
fucoid	plant	single	sumo	
fucoid	species	single	sumo	
fucoid	universe	single	sumo	
fug	atmospheric-state	single	claude	
fuller's-earth	material	accepted	sumo wordnet	
fuller's-earth	part	single	wordnet	
fuller's-earth	phenomenon	single	sumo	
fuller's-earth	soil	accepted	claude wordnet	
fuller's-earth	substance	accepted	sumo wordnet	
fuller's-earth	universe	single	sumo	
gale	event	accepted	opencyc sumo	
gale	natural-event	single	wordnet	
gale	phenomenon	accepted	sumo wordnet	
gale	process	single	wordnet	
gale	situation	single	opencyc	
gale	weather	accepted	opencyc wordnet	
gale	wind	accepted	sumo wordnet	
galileo-navigation-system	global-navigation-satellite-system	accepted	claude-ruling	
gall-peters-projection	cylindrical-projection	accepted	claude-ruling	
gallstone	rock	single	claude	
gap	geographical-feature	single	wikidata	
garden-bed	geographical-area	accepted	sumo wordnet	
gazetteer	artifact	accepted	sumo wordnet	
gazetteer	book	accepted	sumo wordnet	
gazetteer	collection	single	yago	
gazetteer	component	single	sumo	
gazetteer	contract-condition	single	sumo	
gazetteer	data-file	single	sumo	
gazetteer	dataset	single	yago	
gazetteer	device	single	sumo	
gazetteer	dictionary	accepted	claude-ruling sumo wordnet	
gazetteer	indication	single	sumo	
gazetteer	information	accepted	sumo yago	
gazetteer	line-of-text	single	sumo	
gazetteer	mechanism	single	sumo	
gazetteer	news	single	sumo	
gazetteer	note	single	sumo	
gazetteer	phenomenon	single	sumo	
gazetteer	physical-object	accepted	sumo wordnet	
gazetteer	product	single	yago	
gazetteer	publication	accepted	wikidata wordnet	
gazetteer	text	single	sumo	
gazetteer	universe	single	sumo	
gentle-breeze	breeze	accepted	claude wordnet	
gentle-breeze	natural-event	single	wordnet	
gentle-breeze	phenomenon	single	wordnet	
gentle-breeze	process	single	wordnet	
gentle-breeze	weather	single	wordnet	
gentle-breeze	wind	single	wordnet	
geochemistry	chemistry	accepted	claude-ruling	
geochemistry	geology	accepted	claude-ruling	
geocode	code	accepted	claude-ruling	
geocode	information	single	opencyc	
geocoding	activity	accepted	claude-ruling	
geocoding	data-processing	accepted	claude-ruling	
geocoding-system	coordinate-system	accepted	claude-ruling	
geodesy	cognition	single	wordnet	
geodesy	earth-science	single	wordnet	
geodesy	field-of-study	accepted	sumo wordnet	
geodesy	geology	single	wordnet	
geodesy	geophysics	accepted	claude claude-ruling wordnet	
geodesy	natural-science	single	wordnet	
geodesy	science	single	wordnet	
geodesy	signified	single	sumo	
geodetic-datum	spatial-reference-system	accepted	claude-ruling	
geodetic-network	collection	accepted	claude-ruling	
geodetic-network	system	accepted	claude-ruling	
geographic-coordinate	quantity	accepted	claude-ruling	
geographic-coordinate-system	coordinate-system	accepted	claude-ruling wikidata	
geographic-coordinate-system	place	single	yago	
geographic-data	information	accepted	claude-ruling	
geographic-information-system	information	single	yago	
geographic-information-system	product	single	yago	
geographic-information-system	software	accepted	claude-ruling	
geographic-point	geographical-area	single	sumo	
geographic-point	phenomenon	single	sumo	
geographic-point	physical-object	single	wordnet	
geographic-point	place	accepted	sumo wordnet	
geographic-point	universe	single	sumo	
geographic-pole	geographic-point	accepted	claude wordnet	
geographic-pole	geographical-area	single	sumo	
geographical-area	phenomenon	single	sumo	
geographical-area	physical-object	single	wordnet	
geographical-area	place	accepted	sumo wordnet	
geographical-area	region	disputed	wordnet	sumo
geographical-area	universe	single	sumo	
geographical-feature	natural-object	accepted	claude-ruling	
geographical-feature	place	accepted	claude-ruling	wikidata
geohash	geocode	accepted	claude-ruling	
geohash	geocoding	accepted	claude wikidata	
geohash	geocoding-system	accepted	claude-ruling	
geoid	shape	accepted	claude-ruling	
geologic-time-scale	time-standard	accepted	claude-ruling	
geological-abrasion	event	single	sumo	
geological-abrasion	geological-erosion	accepted	claude wordnet	
geological-abrasion	geological-process	single	wordnet	
geological-abrasion	phenomenon	single	sumo	
geological-abrasion	process	single	wordnet	
geological-abrasion	visit	single	sumo	
geological-cataclysm	event	single	sumo	
geological-cataclysm	geological-phenomenon	accepted	claude wordnet	
geological-cataclysm	natural-event	single	wordnet	
geological-cataclysm	phenomenon	accepted	sumo wordnet	
geological-cataclysm	process	single	wordnet	
geological-era	attribute	dissented	wordnet	
geological-era	geological-time-division	accepted	claude-ruling	
geological-era	quantity	single	sumo	
geological-era	time-period	single	opencyc	
geological-erosion	geological-process	accepted	claude claude-ruling wordnet	
geological-erosion	process	single	wordnet	
geological-fault	attribute	single	wordnet	
geological-fault	cavity	single	opencyc	
geological-fault	crack	accepted	claude wordnet	
geological-fault	depression	single	opencyc	
geological-fault	empty-space	single	wordnet	
geological-fault	fault	single	opencyc	
geological-fault	geological-formation	accepted	claude-ruling	
geological-fault	physical-object	single	wordnet	
geological-fault	place	single	wordnet	
geological-fault	shape	single	wordnet	
geological-formation	phenomenon	single	sumo	
geological-formation	physical-object	accepted	claude wordnet	
geological-formation	place	single	yago	
geological-formation	universe	single	sumo	
geological-heave	event	accepted	sumo wordnet	
geological-heave	phenomenon	single	sumo	
geological-horizon	layer	accepted	claude wordnet	
geological-horizon	phenomenon	single	sumo	
geological-horizon	physical-object	single	wordnet	
geological-horizon	place	single	wordnet	
geological-horizon	soil-horizon	single	claude	
geological-horizon	universe	single	sumo	
geological-period	attribute	dissented	wordnet	
geological-period	geological-time-division	accepted	claude-ruling	
geological-period	quantity	single	sumo	
geological-period	time-period	single	opencyc	
geological-phenomenon	accomplishment	single	sumo	
geological-phenomenon	act	single	sumo	
geological-phenomenon	activity	single	sumo	
geological-phenomenon	event	single	sumo	
geological-phenomenon	natural-event	accepted	claude wordnet	
geological-phenomenon	phenomenon	accepted	sumo wordnet	
geological-phenomenon	procedure	single	sumo	
geological-phenomenon	process	single	wordnet	
geological-phenomenon	volition	single	sumo	
geological-process	event	single	sumo	
geological-process	phenomenon	single	sumo	
geological-process	process	accepted	claude wordnet	
geological-time-division	concept	accepted	claude-ruling	
geological-time-division	quantity	accepted	claude-ruling	
geological-trough	geological-formation	single	wordnet	
geological-trough	natural-depression	accepted	claude wordnet	
geological-trough	phenomenon	single	sumo	
geological-trough	physical-object	single	wordnet	
geological-trough	place	single	sumo	
geological-trough	universe	single	sumo	
geology	cognition	single	wordnet	
geology	earth-science	accepted	claude wordnet	
geology	field-of-study	accepted	sumo wordnet	
geology	natural-science	single	wordnet	
geology	science	single	wordnet	
geology	signified	single	sumo	
geomagnetic-pole	geographic-point	accepted	claude-ruling	
geomatics	engineering	accepted	claude-ruling	
geomorphology	cognition	single	wordnet	
geomorphology	earth-science	single	wordnet	
geomorphology	field-of-study	accepted	sumo wordnet	
geomorphology	geography	accepted	claude wikidata	
geomorphology	geology	accepted	claude-ruling wordnet	
geomorphology	geophysics	accepted	claude wordnet	
geomorphology	natural-science	single	wordnet	
geomorphology	research	single	wikidata	
geomorphology	science	accepted	wikidata wordnet	
geomorphology	signified	single	sumo	
geonames	gazetteer	accepted	claude-ruling	
geophysics	cognition	single	wordnet	
geophysics	earth-science	single	wordnet	
geophysics	field-of-study	accepted	sumo wordnet	
geophysics	geology	accepted	claude-ruling sumo wordnet	
geophysics	natural-science	single	wordnet	
geophysics	physics	accepted	claude wikidata	
geophysics	science	single	wordnet	
geophysics	signified	single	sumo	
geopotential	quantity	accepted	claude-ruling	
geospatial-analysis	activity	accepted	claude-ruling	
geospatial-analysis	data-processing	accepted	claude-ruling	
geotagging	activity	accepted	claude-ruling	
geotagging	data-processing	accepted	claude-ruling	
getty-thesaurus-of-geographic-names	gazetteer	accepted	claude-ruling	
geyser	body-of-water	accepted	opencyc sumo yago	
geyser	geographical-area	single	sumo	
geyser	geographical-feature	single	wikidata	
geyser	geological-formation	single	wordnet	
geyser	hot-spring	accepted	claude-ruling opencyc wikidata	
geyser	landform	accepted	wikidata yago	
geyser	natural-spring	accepted	claude wordnet	
geyser	outflow	single	wikidata	
geyser	phenomenon	single	sumo	
geyser	physical-object	single	wordnet	
geyser	place	accepted	sumo yago	
geyser	stream	single	sumo	
geyser	universe	single	sumo	
gilgai-soil	material	accepted	sumo wordnet	
gilgai-soil	part	single	wordnet	
gilgai-soil	phenomenon	single	sumo	
gilgai-soil	soil	accepted	claude wordnet	
gilgai-soil	substance	accepted	sumo wordnet	
gilgai-soil	universe	single	sumo	
glacial-ablation	geological-erosion	accepted	claude wordnet	
glacial-ablation	geological-process	single	wordnet	
glacial-ablation	process	single	wordnet	
glacial-boulder	boulder	accepted	claude wordnet	
glacial-boulder	natural-object	single	wordnet	
glacial-boulder	physical-object	single	wordnet	
glacial-boulder	rock	single	wordnet	
glacial-period	geological-time-division	accepted	claude-ruling	
glacial-till	material	accepted	sumo wordnet	
glacial-till	part	single	wordnet	
glacial-till	phenomenon	single	sumo	
glacial-till	soil	accepted	claude wordnet	
glacial-till	substance	accepted	sumo wordnet	
glacial-till	universe	single	sumo	
glaciation	geological-process	accepted	claude-ruling	
glacier	geographical-feature	single	wikidata	
glacier	geological-formation	single	wordnet	
glacier	ice-mass	accepted	claude wordnet	
glaciology	earth-science	accepted	claude-ruling	
glaciology	hydrology	accepted	claude wikidata	
glaciology	research	single	wikidata	
glaciology	science	single	wikidata	
glen	geographical-feature	single	wikidata	
glen	geological-formation	single	wordnet	
glen	landform	accepted	wikidata yago	
glen	natural-depression	accepted	wikidata wordnet	
glen	physical-object	single	wordnet	
glen	place	single	yago	
glen	valley	accepted	wikidata wordnet	
global-positioning-system	artifact	accepted	sumo wordnet	
global-positioning-system	device	single	sumo	
global-positioning-system	global-navigation-satellite-system	accepted	claude-ruling	
global-positioning-system	phenomenon	single	sumo	
global-positioning-system	physical-object	single	wordnet	
global-positioning-system	universe	single	sumo	
glonass	global-navigation-satellite-system	accepted	claude-ruling	
gnomonic-projection	azimuthal-projection	accepted	claude-ruling opencyc	
gnomonic-projection	function	single	opencyc	
gnomonic-projection	map-projection	single	opencyc	
gnss-augmentation	method	accepted	claude-ruling	
gobi-desert	desert	accepted	claude-ruling	
good-weather	amateur	single	sumo	
good-weather	ambiance	single	sumo	
good-weather	attribute	single	sumo	
good-weather	circumstance	single	sumo	
good-weather	civilisation	single	sumo	
good-weather	crowd	single	sumo	
good-weather	custom	single	sumo	
good-weather	danger	single	sumo	
good-weather	expert	single	sumo	
good-weather	freedom	single	sumo	
good-weather	hero	single	sumo	
good-weather	lap	single	sumo	
good-weather	literary-works	single	sumo	
good-weather	natural-event	single	wordnet	
good-weather	normal	single	sumo	
good-weather	phenomenon	single	wordnet	
good-weather	point-of-view	single	sumo	
good-weather	practice	single	sumo	
good-weather	process	single	wordnet	
good-weather	property	single	sumo	
good-weather	society	single	sumo	
good-weather	status	single	sumo	
good-weather	tension	single	sumo	
good-weather	way	single	sumo	
good-weather	weather	accepted	claude wordnet	
gopher-hole	natural-depression	single	claude	
gorge	canyon	accepted	claude wikidata	
gorge	cavity	single	opencyc	
gorge	depression	single	opencyc	
gorge	geographical-feature	single	wikidata	
gorge	geological-formation	single	wordnet	
gorge	landform	single	wikidata	
gorge	natural-depression	accepted	wikidata wordnet	
gorge	obstacle	single	opencyc	
gorge	physical-object	single	wordnet	
gorge	ravine	accepted	claude wordnet	
gorge	valley	accepted	wikidata wordnet	
gps-receiver	artifact	single	opencyc	
gps-receiver	device	single	opencyc	
gps-receiver	instrument	accepted	claude-ruling	
gps-receiver	navigational-instrument	accepted	claude-ruling	
gps-receiver	product	single	opencyc	
gps-time	time-standard	accepted	claude-ruling	
grassland	biome	accepted	claude wikidata	
grassland	geographical-area	accepted	claude wordnet	
grassland	group	dissented	wordnet	
grassland	physical-object	single	wordnet	
grassland	place	single	wordnet	
grassland	region	single	wordnet	
gravel	rock-material	accepted	claude wordnet	
gravimetry	activity	accepted	claude-ruling	
gravimetry	measurement	accepted	claude-ruling	
gravity-anomaly	quantity	accepted	claude-ruling	
great-barrier-reef	coral-reef	accepted	claude-ruling	
great-circle	line	accepted	claude-ruling	
great-circle-distance	distance	accepted	claude-ruling	
great-circle-distance	quantity	accepted	claude-ruling	
