sub	sup	status	for	against
drug-user	logical-relation	single	sumo	
duke	logical-relation	single	sumo	
earth-science	logical-relation	single	sumo	
ease	logical-relation	single	sumo	
easiness	logical-relation	single	sumo	
eccentricity	algebraic-structure	single	wikidata	
eccentricity	complex-number	single	wikidata	
eccentricity	join-semilattice	single	wikidata	
eccentricity	logical-relation	single	sumo	
eccentricity	mathematical-lattice	single	wikidata	
eccentricity	mathematical-structure	single	wikidata	
eccentricity	meet-semilattice	single	wikidata	
eccentricity	number	accepted	sumo wikidata	
eccentricity	partially-ordered-set	single	wikidata	
eccentricity	quantity	single	sumo	
eccentricity	quaternion	single	wikidata	
eccentricity	ratio	accepted	claude wordnet	
eccentricity	real-number	accepted	claude wikidata	
eccentricity	totally-ordered-set	single	wikidata	
ecdsa	signature-scheme	accepted	claude-ruling	
economic-system	logical-relation	single	sumo	
economic-value	logical-relation	single	sumo	
economics	logical-relation	single	sumo	
economy	logical-relation	single	sumo	
economy	range-of-a-function	single	sumo	
edge	algebraic-structure	single	wikidata	
edge	geometric-shape	dissented	wikidata	
edge	locus	single	wikidata	
edge	mathematical-set	single	wikidata	
edge	mathematical-structure	single	wikidata	
edge	partially-ordered-set	dissented	wikidata	
edge	subset	dissented	wikidata	
electorate	logical-relation	single	sumo	
electric-charge	logical-relation	single	sumo	
electronics	logical-relation	single	sumo	
elementary-geometry	cognition	single	wordnet	
elementary-geometry	field-of-study	accepted	sumo wordnet	
elementary-geometry	geometry	accepted	claude wikidata wordnet	
elementary-geometry	logical-relation	single	sumo	
elementary-geometry	mathematics	accepted	wikidata wordnet	
elementary-geometry	science	single	wordnet	
elementary-geometry	signified	single	sumo	
elliptic-curve-cryptography	public-key-cryptography	accepted	claude-ruling wikidata	
elliptic-geometry	cognition	single	wordnet	
elliptic-geometry	field-of-study	accepted	sumo wordnet	
elliptic-geometry	geometry	single	wordnet	
elliptic-geometry	logical-relation	single	sumo	
elliptic-geometry	mathematics	single	wordnet	
elliptic-geometry	non-euclidean-geometry	accepted	claude wordnet	
elliptic-geometry	science	single	wordnet	
elliptic-geometry	signified	single	sumo	
emergency	logical-relation	single	sumo	
emotion	logical-relation	single	sumo	
emphasis	logical-relation	single	sumo	
employment	logical-relation	single	sumo	
empty-set	finite-set	accepted	claude-ruling	
encryption	mathematical-operation	accepted	claude-ruling	
endomorphism	algebraic-structure	single	wikidata	
endomorphism	binary-relation	single	wikidata	
endomorphism	function	single	wikidata	
endomorphism	homomorphism	accepted	claude wikidata	
endomorphism	mathematical-set	single	wikidata	
endomorphism	mathematical-structure	single	wikidata	
engineering	logical-relation	single	sumo	
enthusiasm	logical-relation	single	sumo	
entitlement	logical-relation	single	sumo	
entrance-fee	logical-relation	single	sumo	
entree	logical-relation	single	sumo	
equation	mathematical-statement	accepted	opencyc wordnet	
equation-root	logical-relation	single	sumo	
equation-root	mathematical-set	accepted	sumo wordnet	
equation-root	subset	single	sumo	
equidistribution	cognition	single	wordnet	
equidistribution	logical-relation	single	sumo	
equidistribution	measure	single	sumo	
equidistribution	routine	single	sumo	
equidistribution	signified	single	sumo	
equidistribution	statistical-distribution	accepted	claude wordnet	
equilateral-triangle	attribute	single	wordnet	
equilateral-triangle	isogon	single	wordnet	
equilateral-triangle	polygon	single	wordnet	
equilateral-triangle	regular-polygon	accepted	claude wordnet	
equilateral-triangle	shape	single	wordnet	
equilateral-triangle	triangle	accepted	claude wordnet	
equilibrium	logical-relation	single	sumo	
equivalence-relation	algebraic-structure	single	wikidata	
equivalence-relation	binary-relation	single	wikidata	
equivalence-relation	mathematical-relation	single	opencyc	
equivalence-relation	mathematical-set	single	wikidata	
equivalence-relation	mathematical-structure	single	wikidata	
equivalence-relation	preorder	accepted	claude wikidata	
equivalence-relation	reflexive-relation	single	wikidata	
equivalence-relation	symmetric-relation	accepted	claude wikidata	
equivalence-relation	transitive-relation	single	wikidata	
era	logical-relation	single	sumo	
error-correcting-code	concept	accepted	claude-ruling	
escort	logical-relation	single	sumo	
esprit-de-corps	logical-relation	single	sumo	
esprit-de-corps	range-of-a-function	single	sumo	
estimation	logical-relation	single	sumo	
ethics	logical-relation	single	sumo	
euclid's-axiom	axiom	accepted	claude wordnet	
euclid's-axiom	information	single	wordnet	
euclid's-axiom	logical-relation	single	sumo	
euclid's-axiom	proposition	accepted	claude wordnet	
euclid's-axiom	signified	single	sumo	
euclidean-algorithm	algorithm	accepted	claude-ruling	
euclidean-space	attribute	single	wordnet	
euclidean-space	logical-relation	single	sumo	
euclidean-space	mathematical-set	accepted	sumo wordnet	
euclidean-space	mathematical-space	single	wordnet	
euclidean-space	metric-space	accepted	claude wordnet	
euclidean-space	subset	single	sumo	
euclidean-vector	concept	accepted	claude-ruling	
euclidean-vector	tensor	dissented	wikidata	
eulerian-path	graph-path	accepted	claude-ruling	
even-number	algebraic-number	single	wikidata	
even-number	algebraic-structure	single	wikidata	
even-number	complex-number	single	wikidata	
even-number	integer	accepted	claude wikidata	
even-number	join-semilattice	single	wikidata	
even-number	mathematical-lattice	single	wikidata	
even-number	mathematical-structure	single	wikidata	
even-number	meet-semilattice	single	wikidata	
even-number	number	single	wikidata	
even-number	partially-ordered-set	single	wikidata	
even-number	quaternion	single	wikidata	
even-number	rational-number	single	wikidata	
even-number	real-number	single	wikidata	
even-number	totally-ordered-set	single	wikidata	
evening	logical-relation	single	sumo	
evenness	amateur	single	sumo	
evenness	ambiance	single	sumo	
evenness	attribute	single	sumo	
evenness	circumstance	single	sumo	
evenness	civilisation	single	sumo	
evenness	crowd	single	sumo	
evenness	custom	single	sumo	
evenness	danger	single	sumo	
evenness	expert	single	sumo	
evenness	freedom	single	sumo	
evenness	hero	single	sumo	
evenness	lap	single	sumo	
evenness	literary-works	single	sumo	
evenness	logical-relation	single	sumo	
evenness	mathematical-relation	single	wordnet	
evenness	normal	single	sumo	
evenness	parity	accepted	claude wordnet	
evenness	point-of-view	single	sumo	
evenness	practice	single	sumo	
evenness	property	single	sumo	
evenness	society	single	sumo	
evenness	status	single	sumo	
evenness	tension	single	sumo	
evenness	way	single	sumo	
event	algebraic-structure	single	wikidata	
event	mathematical-set	dissented	wikidata	
event	mathematical-structure	single	wikidata	
exceedance	probability	accepted	claude-ruling	
excerpt	algebraic-structure	single	wikidata	
excerpt	mathematical-set	single	wikidata	
excerpt	mathematical-structure	single	wikidata	
excess	logical-relation	single	sumo	
excitement	logical-relation	single	sumo	
exemplar	algebraic-structure	single	wikidata	
exemplar	logical-relation	single	sumo	
exemplar	mathematical-set	single	wikidata	
exemplar	mathematical-structure	single	wikidata	
exemption	logical-relation	single	sumo	
existential-quantifier	algebraic-structure	single	wikidata	
existential-quantifier	binary-relation	single	wikidata	
existential-quantifier	function	single	wikidata	
existential-quantifier	logical-connective	single	wikidata	
existential-quantifier	mathematical-set	single	wikidata	
existential-quantifier	mathematical-structure	single	wikidata	
existential-quantifier	quantifier	accepted	claude-ruling wikidata	
expectation	logical-relation	single	sumo	
expert	logical-relation	single	sumo	
expertness	logical-relation	single	sumo	
explanation	logical-relation	single	sumo	
exponential	algebraic-structure	single	wikidata	
exponential	binary-relation	single	wikidata	
exponential	function	accepted	claude wikidata wordnet	
exponential	mathematical-operation	dissented	wikidata	
exponential	mathematical-relation	single	wordnet	
exponential	mathematical-set	single	wikidata	
exponential	mathematical-structure	single	wikidata	
exponential-equation	equation	accepted	claude wordnet	
exponential-equation	information	single	wordnet	
exponential-equation	logical-relation	single	sumo	
exponential-equation	mathematical-statement	single	wordnet	
exponential-equation	signified	single	sumo	
exponential-expression	information	single	wordnet	
exponential-expression	logical-relation	single	sumo	
exponential-expression	mathematical-expression	accepted	claude wordnet	
exponential-expression	mathematical-statement	single	wordnet	
exponential-expression	signified	single	sumo	
exponential-series	function	single	wordnet	
exponential-series	logical-relation	single	sumo	
exponential-series	mathematical-relation	single	wordnet	
exponential-series	mathematical-series	accepted	claude wordnet	
exponential-series	polynomial	single	wordnet	
exponentiation	act	single	wordnet	
exponentiation	activity	single	wordnet	
exponentiation	event	single	wordnet	
exponentiation	mathematical-operation	accepted	claude wordnet	
exponentiation	procedure	single	wordnet	
exposure	logical-relation	single	sumo	
extent	data-structure	single	wikidata	
extent	logical-relation	single	sumo	
extrapolation	accomplishment	single	sumo	
extrapolation	act	single	sumo	
extrapolation	activity	single	sumo	
extrapolation	calculation	accepted	sumo wordnet	
extrapolation	cognition	single	wordnet	
extrapolation	event	single	sumo	
extrapolation	information	single	sumo	
extrapolation	phenomenon	single	sumo	
extrapolation	procedure	single	sumo	
extrapolation	thinking	single	wordnet	
extrapolation	universe	single	sumo	
extrapolation	volition	single	sumo	
extreme	logical-relation	single	sumo	
factor-analysis	cognition	single	wordnet	
factor-analysis	correlational-analysis	accepted	claude wordnet	
factor-analysis	logical-relation	single	sumo	
factor-analysis	measure	single	sumo	
factor-analysis	method	single	wordnet	
factor-analysis	multivariate-analysis	single	wordnet	
factor-analysis	routine	single	sumo	
factor-analysis	signified	single	sumo	
factor-analysis	statistical-method	single	wordnet	
factorization	accomplishment	single	sumo	
factorization	act	single	sumo	
factorization	activity	single	sumo	
factorization	calculation	single	sumo	
factorization	cognition	single	wordnet	
factorization	event	single	sumo	
factorization	information	single	sumo	
factorization	mathematical-operation	accepted	claude-ruling	
factorization	phenomenon	single	sumo	
factorization	procedure	single	sumo	
factorization	thinking	dissented	wordnet	
factorization	universe	single	sumo	
factorization	volition	single	sumo	
failing	logical-relation	single	sumo	
failure	logical-relation	single	sumo	
fall	logical-relation	single	sumo	
fame	logical-relation	single	sumo	
fan	logical-relation	single	sumo	
fare	logical-relation	single	sumo	
farmer	logical-relation	single	sumo	
father	logical-relation	single	sumo	
fatness	logical-relation	single	sumo	
fault	logical-relation	single	sumo	
faux-pas	logical-relation	single	sumo	
favor	logical-relation	single	sumo	
feature	logical-relation	single	sumo	
feeling	logical-relation	single	sumo	
fibonacci-sequence	concept	accepted	claude-ruling	
field-of-study	logical-relation	single	sumo	
figure	logical-relation	single	sumo	
filter	algebraic-structure	single	wikidata	
filter	mathematical-set	single	wikidata	
filter	mathematical-structure	single	wikidata	
filter	subset	single	wikidata	
filter	upper-set	dissented	wikidata	
financial-sacrifice	logical-relation	single	sumo	
finite-automaton	formal-system	accepted	claude-ruling	
finite-field	abelian-group	single	wikidata	
finite-field	algebra-over-a-field	single	wikidata	
finite-field	algebraic-magma	single	wikidata	
finite-field	algebraic-structure	single	wikidata	
finite-field	commutative-ring	single	wikidata	
finite-field	countable-set	single	wikidata	
finite-field	division-ring	single	wikidata	
finite-field	finite-set	accepted	claude wikidata	
finite-field	mathematical-field	accepted	claude wikidata	
finite-field	mathematical-group	single	wikidata	
finite-field	mathematical-module	single	wikidata	
finite-field	mathematical-ring	single	wikidata	
finite-field	mathematical-set	single	wikidata	
finite-field	mathematical-structure	single	wikidata	
finite-field	module	single	wikidata	
finite-field	monoid	single	wikidata	
finite-field	quasigroup	single	wikidata	
finite-field	semigroup	single	wikidata	
finite-field	subset	single	wikidata	
finite-field	topological-space	single	wikidata	
finite-field	vector-space	single	wikidata	
finite-group	algebraic-magma	single	wikidata	
finite-group	algebraic-structure	single	wikidata	
finite-group	mathematical-group	accepted	claude wikidata	
finite-group	mathematical-structure	single	wikidata	
finite-group	monoid	single	wikidata	
finite-group	quasigroup	single	wikidata	
finite-group	semigroup	single	wikidata	
finite-set	algebraic-structure	single	wikidata	
finite-set	countable-set	accepted	claude wikidata	
finite-set	mathematical-set	single	wikidata	
finite-set	mathematical-structure	single	wikidata	
fireman	logical-relation	single	sumo	
first-order-correlation	cognition	single	wordnet	
first-order-correlation	field-of-study	single	wordnet	
first-order-correlation	logical-relation	single	sumo	
first-order-correlation	mathematics	single	wordnet	
first-order-correlation	partial-correlation	accepted	claude wordnet	
first-order-correlation	science	single	wordnet	
first-order-correlation	statistical-correlation	single	wordnet	
first-order-correlation	statistics	single	wordnet	
first-order-logic	mathematical-logic	accepted	claude-ruling	
fisherman	logical-relation	single	sumo	
fit	logical-relation	single	sumo	
fitness	logical-relation	single	sumo	
fix	logical-relation	single	sumo	
fixed-point	concept	accepted	claude-ruling	
flow-network	directed-graph	accepted	claude wikidata	
flow-network	graph	single	wikidata	
flow-network	hypergraph	single	wikidata	
flow-network	mathematical-graph	single	wikidata	
flow-network	mathematical-structure	single	wikidata	
flow-network	weighted-graph	accepted	claude wikidata	
fluctuation	algebraic-structure	single	wikidata	
fluctuation	binary-relation	single	wikidata	
fluctuation	logical-relation	single	sumo	
fluctuation	mathematical-set	single	wikidata	
fluctuation	mathematical-structure	single	wikidata	
fluid	logical-relation	single	sumo	
foe	logical-relation	single	sumo	
fold	logical-relation	single	sumo	
footstep	logical-relation	single	sumo	
force	logical-relation	single	sumo	
foreigner	logical-relation	single	sumo	
foreman	logical-relation	single	sumo	
forest-graph	graph	single	wikidata	
forest-graph	hypergraph	single	wikidata	
forest-graph	mathematical-graph	single	wikidata	
forest-graph	mathematical-structure	single	wikidata	
forest-graph	multigraph	dissented	wikidata	
forest-graph	planar-graph	dissented	wikidata	
forest-graph	undirected-graph	accepted	claude-ruling	
forestry	logical-relation	single	sumo	
formal-concept	concept	accepted	claude-ruling	
formal-concept-analysis	order-theory	accepted	claude-ruling	
formal-context	binary-relation	accepted	claude-ruling	
formal-grammar	formal-system	accepted	claude-ruling	
formal-grammar	information	single	opencyc	
formal-system	concept	accepted	claude-ruling	
forte	logical-relation	single	sumo	
fortune	logical-relation	single	sumo	
foundation.relation	logical-relation	single	sumo	
fourier-series	function	single	wordnet	
fourier-series	mathematical-relation	single	wordnet	
fourier-series	mathematical-series	accepted	claude wordnet	
fourier-series	polynomial	single	wordnet	
fractal	algebraic-structure	single	wikidata	
fractal	cognition	dissented	wordnet	
fractal	function	single	opencyc	
fractal	logical-relation	single	sumo	
fractal	mathematical-relation	single	opencyc	
fractal	mathematical-set	dissented	wikidata	
fractal	mathematical-structure	single	wikidata	
fractal	shape	accepted	claude-ruling	
fractal-geometry	cognition	single	wordnet	
fractal-geometry	field-of-study	accepted	sumo wordnet	
fractal-geometry	geometry	accepted	claude wordnet	
fractal-geometry	logical-relation	single	sumo	
fractal-geometry	mathematics	single	wordnet	
fractal-geometry	science	single	wordnet	
fractal-geometry	signified	single	sumo	
fraction	algebraic-number	single	wikidata	
fraction	algebraic-structure	single	wikidata	
fraction	complex-number	accepted	claude wikidata wordnet	
fraction	join-semilattice	single	wikidata	
fraction	mathematical-lattice	single	wikidata	
fraction	mathematical-structure	single	wikidata	
fraction	meet-semilattice	single	wikidata	
fraction	partially-ordered-set	single	wikidata	
fraction	quaternion	single	wikidata	
fraction	rational-number	dissented	wikidata	
fraction	real-number	single	wikidata	
fraction	totally-ordered-set	single	wikidata	
freak	logical-relation	single	sumo	
freedom	logical-relation	single	sumo	
frequency	logical-relation	single	sumo	
frequency-distribution	cognition	single	wordnet	
frequency-distribution	logical-relation	single	sumo	
frequency-distribution	statistical-distribution	accepted	claude wordnet	
friend	logical-relation	single	sumo	
function	algebraic-structure	single	wikidata	
function	binary-relation	accepted	claude wikidata	
function	logical-relation	single	sumo	
function	mathematical-relation	accepted	claude wordnet	
function	mathematical-set	single	wikidata	
function	mathematical-structure	single	wikidata	
function-domain	logical-relation	single	sumo	
function-domain	mathematical-set	accepted	claude wordnet	
function-domain	quantity	single	sumo	
fuzzy-logic	mathematical-logic	accepted	claude-ruling	
galois-connection	concept	accepted	claude-ruling	
galois-theory	cognition	single	wordnet	
galois-theory	field-of-study	accepted	sumo wordnet	
galois-theory	group-theory	accepted	claude wordnet	
galois-theory	logical-relation	single	sumo	
galois-theory	mathematics	single	wordnet	
galois-theory	science	single	wordnet	
galois-theory	signified	single	sumo	
game-rule	logical-relation	single	sumo	
generating-function	algebraic-structure	single	wikidata	
generating-function	binary-relation	single	wikidata	
generating-function	function	accepted	claude-ruling wikidata	
generating-function	mathematical-set	single	wikidata	
generating-function	mathematical-structure	single	wikidata	
geodesic	attribute	single	wordnet	
geodesic	curve	dissented	wikidata	
geodesic	logical-relation	single	sumo	
geodesic	shape	accepted	claude wordnet	
geodesic	signified	single	sumo	
geography	logical-relation	single	sumo	
geometric-construction	accomplishment	single	sumo	
geometric-construction	act	accepted	sumo wordnet	
geometric-construction	activity	accepted	sumo wordnet	
geometric-construction	calculation	single	sumo	
geometric-construction	event	accepted	sumo wordnet	
geometric-construction	information	single	sumo	
geometric-construction	mathematical-operation	accepted	claude wordnet	
geometric-construction	phenomenon	single	sumo	
geometric-construction	procedure	accepted	sumo wordnet	
geometric-construction	universe	single	sumo	
geometric-construction	volition	single	sumo	
geometric-intersection	algebraic-structure	single	wikidata	
geometric-intersection	binary-relation	single	wikidata	
geometric-intersection	function	single	wikidata	
geometric-intersection	locus	accepted	claude-ruling	
geometric-intersection	mathematical-operation	dissented	wikidata	
geometric-intersection	mathematical-set	accepted	claude wikidata wordnet	
geometric-intersection	mathematical-structure	single	wikidata	
geometric-mean	average	single	wordnet	
geometric-mean	cognition	single	wordnet	
geometric-mean	logical-relation	single	sumo	
geometric-mean	mean	accepted	claude wordnet	
geometric-mean	statistic	single	wordnet	
geometric-plane	algebraic-structure	single	wikidata	
geometric-plane	attribute	accepted	sumo wordnet	
geometric-plane	curve	single	sumo	
geometric-plane	geometric-shape	accepted	claude wikidata	
geometric-plane	locus	single	wikidata	
geometric-plane	logical-relation	single	sumo	
geometric-plane	manifold	single	opencyc	
geometric-plane	mathematical-set	dissented	wikidata	
geometric-plane	mathematical-structure	single	wikidata	
geometric-plane	property	single	sumo	
geometric-plane	shape	accepted	sumo wordnet	
geometric-plane	subset	dissented	wikidata	
geometric-plane	surface	single	opencyc	
geometric-progression	concept	accepted	claude-ruling	
geometric-progression	group	dissented	wordnet	
geometric-progression	logical-relation	single	sumo	
geometric-ray	attribute	single	wordnet	
geometric-ray	logical-relation	single	sumo	
geometric-ray	shape	accepted	claude wordnet	
geometric-ray	signified	single	sumo	
geometric-reflection	function	single	wordnet	
geometric-reflection	logical-relation	single	sumo	
geometric-reflection	mathematical-relation	single	wordnet	
geometric-reflection	transformation	accepted	claude wordnet	
geometric-rotation	function	single	wordnet	
geometric-rotation	logical-relation	single	sumo	
geometric-rotation	mathematical-relation	single	wordnet	
geometric-rotation	transformation	accepted	claude wordnet	
geometric-series	function	single	wordnet	
geometric-series	mathematical-relation	single	wordnet	
geometric-series	mathematical-series	accepted	claude wikidata wordnet	
geometric-series	polynomial	single	wordnet	
geometric-series	series	dissented	wikidata	
geometric-shape	algebraic-structure	single	wikidata	
geometric-shape	locus	accepted	claude wikidata	
geometric-shape	mathematical-set	dissented	wikidata	
geometric-shape	mathematical-structure	single	wikidata	
geometric-shape	shape	accepted	claude-ruling	
geometric-superposition	act	single	wordnet	
geometric-superposition	activity	single	wordnet	
geometric-superposition	event	accepted	sumo wordnet	
geometric-superposition	locating	accepted	sumo wordnet	
geometric-superposition	phenomenon	single	sumo	
geometric-superposition	visit	single	sumo	
geometry	cognition	single	wordnet	
geometry	field-of-study	accepted	sumo wordnet	
geometry	logical-relation	single	sumo	
geometry	mathematics	accepted	claude wikidata wordnet	
geometry	science	single	wordnet	
geometry	signified	single	sumo	
globe	algebraic-structure	single	wikidata	
globe	geometric-shape	dissented	wikidata	
globe	locus	single	wikidata	
globe	mathematical-set	single	wikidata	
globe	mathematical-structure	single	wikidata	
globe	topological-space	dissented	wikidata	
gloom	logical-relation	single	sumo	
glory	logical-relation	single	sumo	
goalkeeper	logical-relation	single	sumo	
godel-incompleteness-theorem	theorem	accepted	claude-ruling	
good	logical-relation	single	sumo	
good-name	logical-relation	single	sumo	
good-repute	logical-relation	single	sumo	
good-will	logical-relation	single	sumo	
good-will	range-of-a-function	single	sumo	
government-administrator	logical-relation	single	sumo	
grab-sample	cognition	single	wordnet	
grab-sample	example	single	wordnet	
grab-sample	sample	accepted	claude wordnet	
grace	algebraic-structure	single	wikidata	
grace	logical-relation	single	sumo	
grace	mathematical-set	single	wikidata	
grace	mathematical-structure	single	wikidata	
gradation	logical-relation	single	sumo	
grade	logical-relation	single	sumo	
grammar	logical-relation	single	sumo	
grandfather	logical-relation	single	sumo	
grandma	logical-relation	single	sumo	
graph	hypergraph	dissented	wikidata	
graph	mathematical-structure	single	wikidata	
graph-clique	algebraic-structure	single	wikidata	
graph-clique	complete-graph	accepted	claude wikidata	
graph-clique	connected-graph	single	wikidata	
graph-clique	graph	single	wikidata	
graph-clique	hypergraph	single	wikidata	
graph-clique	induced-subgraph	accepted	claude-ruling wikidata	
graph-clique	mathematical-graph	single	wikidata	
graph-clique	mathematical-set	single	wikidata	
graph-clique	mathematical-structure	single	wikidata	
graph-clique	subgraph	single	wikidata	
graph-clique	subset	single	wikidata	
graph-clique	undirected-graph	single	wikidata	
graph-colouring	algebraic-structure	single	wikidata	
graph-colouring	binary-relation	single	wikidata	
graph-colouring	concept	accepted	claude-ruling	
graph-colouring	function	dissented	wikidata	
graph-colouring	mathematical-set	single	wikidata	
graph-colouring	mathematical-structure	single	wikidata	
graph-cycle	subgraph	accepted	claude-ruling	
graph-homomorphism	algebraic-structure	single	wikidata	
graph-homomorphism	binary-relation	single	wikidata	
graph-homomorphism	function	single	wikidata	
graph-homomorphism	homomorphism	accepted	claude wikidata	
graph-homomorphism	mathematical-set	single	wikidata	
graph-homomorphism	mathematical-structure	single	wikidata	
graph-isomorphism	algebraic-structure	single	wikidata	
graph-isomorphism	binary-relation	single	wikidata	
graph-isomorphism	function	single	wikidata	
graph-isomorphism	graph-homomorphism	accepted	claude wikidata	
graph-isomorphism	homomorphism	single	wikidata	
graph-isomorphism	isomorphism	accepted	claude wikidata	
graph-isomorphism	mathematical-set	single	wikidata	
graph-isomorphism	mathematical-structure	single	wikidata	
graph-matching	algebraic-structure	single	wikidata	
graph-matching	mathematical-set	dissented	wikidata	
graph-matching	mathematical-structure	single	wikidata	
graph-matching	subgraph	accepted	claude-ruling	
graph-path	subgraph	accepted	claude-ruling	
graph-vertex	concept	accepted	claude-ruling	
gratuity	logical-relation	single	sumo	
graveness	logical-relation	single	sumo	
graveness	range-of-a-function	single	sumo	
greatest-common-divisor	natural-number	accepted	claude-ruling	
greatest-element	concept	accepted	claude-ruling	
grip	logical-relation	single	sumo	
group-theory	cognition	single	wordnet	
group-theory	field-of-study	accepted	sumo wordnet	
group-theory	logical-relation	single	sumo	
group-theory	mathematics	accepted	claude wordnet	
group-theory	science	single	wordnet	
group-theory	signified	single	sumo	
guarantee	logical-relation	single	sumo	
guard	logical-relation	single	sumo	
guess	logical-relation	single	sumo	
guest	logical-relation	single	sumo	
guide	logical-relation	single	sumo	
guidepost	logical-relation	single	sumo	
guilt	logical-relation	single	sumo	
habit	logical-relation	single	sumo	
hamiltonian-path	graph-path	accepted	claude-ruling wikidata	
hamming-distance	metric-function	accepted	claude-ruling	
harmonic-mean	average	single	wordnet	
harmonic-mean	cognition	single	wordnet	
harmonic-mean	logical-relation	single	sumo	
harmonic-mean	mean	accepted	claude wordnet	
harmonic-mean	statistic	single	wordnet	
harmonic-progression	algebraic-structure	single	wikidata	
harmonic-progression	binary-relation	single	wikidata	
harmonic-progression	concept	accepted	claude-ruling	
harmonic-progression	function	dissented	wikidata	
harmonic-progression	group	dissented	wordnet	
harmonic-progression	logical-relation	single	sumo	
harmonic-progression	mathematical-set	single	wikidata	
harmonic-progression	mathematical-structure	single	wikidata	
harmony	logical-relation	single	sumo	
hash-chain	data-structure	accepted	claude-ruling	
hash-table	data-structure	accepted	claude-ruling wikidata	
hash-table	information	single	opencyc	
hasse-diagram	diagram	accepted	claude-ruling	
headroom	logical-relation	single	sumo	
health	logical-relation	single	sumo	
health-condition	logical-relation	single	sumo	
heap-data-structure	data-structure	accepted	claude-ruling	
heart-shape	logical-relation	single	sumo	
heat	logical-relation	single	sumo	
heir	logical-relation	single	sumo	
hemisphere	algebraic-structure	single	wikidata	
hemisphere	geometric-shape	dissented	wikidata	
hemisphere	locus	single	wikidata	
hemisphere	mathematical-set	single	wikidata	
hemisphere	mathematical-structure	single	wikidata	
heptagon	algebraic-structure	single	wikidata	
heptagon	attribute	accepted	sumo wordnet	
heptagon	geometric-shape	single	wikidata	
heptagon	locus	single	wikidata	
heptagon	logical-relation	single	sumo	
heptagon	manifold	single	opencyc	
heptagon	mathematical-set	single	wikidata	
heptagon	mathematical-structure	single	wikidata	
heptagon	polygon	accepted	opencyc wikidata wordnet	
heptagon	property	single	sumo	
heptagon	shape	accepted	sumo wordnet	
heptagon	surface	single	opencyc	
here-and-now	logical-relation	single	sumo	
hero	logical-relation	single	sumo	
hexagon	algebraic-structure	single	wikidata	
hexagon	attribute	accepted	sumo wordnet	
hexagon	geometric-shape	single	wikidata	
hexagon	locus	single	wikidata	
hexagon	logical-relation	single	sumo	
hexagon	manifold	single	opencyc	
hexagon	mathematical-set	single	wikidata	
hexagon	mathematical-structure	single	wikidata	
hexagon	polygon	accepted	opencyc wikidata wordnet	
hexagon	property	single	sumo	
hexagon	shape	accepted	sumo wordnet	
hexagon	surface	single	opencyc	
heyting-algebra	algebraic-magma	single	wikidata	
heyting-algebra	algebraic-structure	single	wikidata	
heyting-algebra	bounded-lattice	accepted	claude-ruling wikidata	
heyting-algebra	distributive-lattice	accepted	claude-ruling wikidata	
heyting-algebra	join-semilattice	single	wikidata	
heyting-algebra	mathematical-lattice	single	wikidata	
heyting-algebra	mathematical-structure	single	wikidata	
heyting-algebra	meet-semilattice	single	wikidata	
heyting-algebra	monoid	dissented	wikidata	
heyting-algebra	partially-ordered-set	single	wikidata	
heyting-algebra	semigroup	single	wikidata	
hierarchy	algebraic-structure	single	wikidata	
hierarchy	binary-relation	single	wikidata	
hierarchy	mathematical-set	single	wikidata	
hierarchy	mathematical-structure	single	wikidata	
hierarchy	preorder	dissented	wikidata	
hierarchy	reflexive-relation	single	wikidata	
hierarchy	transitive-relation	single	wikidata	
highlight	logical-relation	single	sumo	
hilbert-space	algebraic-structure	single	wikidata	
hilbert-space	attribute	single	wordnet	
hilbert-space	banach-space	accepted	claude wikidata	
hilbert-space	logical-relation	single	sumo	
hilbert-space	mathematical-module	single	wikidata	
hilbert-space	mathematical-set	accepted	sumo wordnet	
hilbert-space	mathematical-space	single	wordnet	
hilbert-space	mathematical-structure	single	wikidata	
hilbert-space	metric-space	accepted	claude wordnet	
hilbert-space	module	single	wikidata	
hilbert-space	subset	single	sumo	
hilbert-space	vector-space	accepted	claude wikidata	
historic-period	logical-relation	single	sumo	
history	logical-relation	single	sumo	
hmac	message-authentication-code	accepted	claude-ruling	
holiday	logical-relation	single	sumo	
homogeneous-polynomial	function	single	wordnet	
homogeneous-polynomial	mathematical-relation	single	wordnet	
homogeneous-polynomial	polynomial	accepted	claude wikidata wordnet	
homomorphic-encryption	encryption	accepted	claude-ruling wikidata	
homomorphism	algebraic-structure	single	wikidata	
homomorphism	binary-relation	single	wikidata	
homomorphism	function	accepted	claude wikidata	
homomorphism	mathematical-set	single	wikidata	
homomorphism	mathematical-structure	single	wikidata	
honor	logical-relation	single	sumo	
honour	logical-relation	single	sumo	
hopeful-anticipation	logical-relation	single	sumo	
host	logical-relation	single	sumo	
hostage	logical-relation	single	sumo	
hostility	logical-relation	single	sumo	
humanities	logical-relation	single	sumo	
humor	logical-relation	single	sumo	
humor	range-of-a-function	single	sumo	
husband	logical-relation	single	sumo	
hyperbolic-geometry	cognition	single	wordnet	
hyperbolic-geometry	field-of-study	accepted	sumo wordnet	
hyperbolic-geometry	geometry	single	wordnet	
hyperbolic-geometry	logical-relation	single	sumo	
hyperbolic-geometry	mathematics	single	wordnet	
hyperbolic-geometry	non-euclidean-geometry	accepted	claude wordnet	
hyperbolic-geometry	science	single	wordnet	
hyperbolic-geometry	signified	single	sumo	
