sub	sup	status	for	against
meteor	natural-event	accepted	claude wordnet	
meteor	phenomenon	accepted	sumo wordnet	
meteor	process	single	wordnet	
meteor	signal	single	opencyc	
meteor	situation	single	opencyc	
meteor	universe	single	sumo	
meteor-shower	event	single	opencyc	
meteor-shower	natural-event	accepted	claude-ruling	
meteor-shower	situation	single	opencyc	
meteor-swarm	celestial-body	single	sumo	
meteor-swarm	collection	accepted	claude-ruling	
meteor-swarm	meteoroid	dissented	wordnet	
meteor-swarm	natural-object	single	wordnet	
meteor-swarm	phenomenon	single	sumo	
meteor-swarm	physical-object	single	wordnet	
meteor-swarm	universe	single	sumo	
meteorite	celestial-body	accepted	sumo wikidata	
meteorite	ground	single	opencyc	
meteorite	meteoroid	accepted	sumo wordnet	
meteorite	natural-object	single	wordnet	
meteorite	phenomenon	single	sumo	
meteorite	physical-object	single	wordnet	
meteorite	product	single	yago	
meteorite	universe	single	sumo	
meteoroid	celestial-body	accepted	sumo wikidata	
meteoroid	ground	single	opencyc	
meteoroid	minor-planet	dissented	wikidata	
meteoroid	natural-object	accepted	claude wordnet	
meteoroid	phenomenon	single	sumo	
meteoroid	physical-object	single	wordnet	
meteoroid	planetary-body	single	opencyc	
meteoroid	universe	single	sumo	
micrometeorite	celestial-body	accepted	sumo wikidata	
micrometeorite	meteorite	accepted	claude wordnet	
micrometeorite	meteoroid	accepted	sumo wikidata wordnet	
micrometeorite	minor-planet	single	wikidata	
micrometeorite	natural-object	single	wordnet	
micrometeorite	phenomenon	single	sumo	
micrometeorite	physical-object	single	wordnet	
micrometeorite	universe	single	sumo	
milky-way	celestial-body	single	sumo	
milky-way	collection	single	wordnet	
milky-way	galaxy	accepted	claude wordnet	
milky-way	group	single	wordnet	
milky-way	phenomenon	single	sumo	
milky-way	universe	single	sumo	
minor-planet	celestial-body	accepted	sumo wikidata wordnet	
minor-planet	natural-object	single	wordnet	
minor-planet	phenomenon	single	sumo	
minor-planet	physical-object	single	wordnet	
minor-planet	place	single	yago	
minor-planet	universe	single	sumo	
moon	planetary-body	single	opencyc	
multiple-star	celestial-body	accepted	sumo wordnet	
multiple-star	natural-object	single	wordnet	
multiple-star	phenomenon	single	sumo	
multiple-star	physical-object	single	wordnet	
multiple-star	place	single	yago	
multiple-star	star	accepted	claude wordnet	
multiple-star	universe	single	sumo	
nadir	phenomenon	single	sumo	
nadir	physical-object	single	wordnet	
nadir	place	accepted	sumo wordnet	
nadir	universe	single	sumo	
natural-satellite	celestial-body	accepted	claude wikidata wordnet	
natural-satellite	natural-object	single	wordnet	
natural-satellite	physical-object	single	wordnet	
natural-satellite	place	single	yago	
navigation-satellite	artifact	single	opencyc	
navigation-satellite	celestial-body	single	wikidata	
navigation-satellite	device	single	opencyc	
navigation-satellite	product	single	opencyc	
navigation-satellite	satellite	accepted	claude claude-ruling wikidata	
navigation-satellite	spacecraft	accepted	opencyc wikidata	
near-earth-object	celestial-body	accepted	claude-ruling	
nebula	celestial-body	accepted	claude-ruling wikidata	
nebula	place	single	yago	
neptune	planet	accepted	claude-ruling	
neutron-star	celestial-body	accepted	sumo wikidata wordnet	
neutron-star	natural-object	single	wordnet	
neutron-star	phenomenon	single	sumo	
neutron-star	physical-object	single	wordnet	
neutron-star	place	single	yago	
neutron-star	star	accepted	sumo wikidata wordnet	
neutron-star	star.object	single	claude	
neutron-star	universe	single	sumo	
new-general-catalogue	astronomical-catalog	accepted	claude-ruling	
new-moon	appearance	single	wordnet	
new-moon	attribute	single	wordnet	
new-moon	lunar-phase	accepted	claude wordnet	
new-moon	quantity	single	sumo	
new-moon	time-period	single	wordnet	
newtonian-telescope	artifact	accepted	sumo wordnet	
newtonian-telescope	astronomical-telescope	single	wordnet	
newtonian-telescope	device	accepted	sumo wordnet	
newtonian-telescope	instrument	single	wordnet	
newtonian-telescope	optical-telescope	single	wordnet	
newtonian-telescope	phenomenon	single	sumo	
newtonian-telescope	physical-object	single	wordnet	
newtonian-telescope	reflecting-telescope	accepted	claude wordnet	
newtonian-telescope	universe	single	sumo	
nova	binary-star	dissented	wikidata	
nova	celestial-body	accepted	sumo wikidata wordnet	
nova	natural-object	single	wordnet	
nova	phenomenon	single	sumo	
nova	physical-object	single	wordnet	
nova	place	single	yago	
nova	star	accepted	sumo wikidata wordnet	
nova	star-system	single	wikidata	
nova	universe	single	sumo	
nova	variable-star	accepted	claude wikidata	
nucleosynthesis	natural-event	accepted	claude-ruling	
observable-universe	region	accepted	claude-ruling	
observational-astronomy	astronomy	accepted	claude wikidata	
observational-astronomy	research	single	wikidata	
observational-astronomy	science	single	wikidata	
observatory	artifact	accepted	opencyc sumo wordnet	
observatory	building	accepted	sumo wordnet	
observatory	development	single	sumo	
observatory	organization	single	yago	
observatory	phenomenon	single	sumo	
observatory	physical-object	single	wordnet	
observatory	place	single	yago	
observatory	structure	single	wordnet	
observatory	universe	single	sumo	
occultation	natural-event	accepted	claude-ruling	
oort-cloud	celestial-body	accepted	claude-ruling	
open-cluster	celestial-body	single	wikidata	
open-cluster	place	single	yago	
open-cluster	star-cluster	accepted	claude-ruling opencyc wikidata	
optical-telescope	artifact	accepted	sumo wordnet	
optical-telescope	astronomical-telescope	accepted	claude wordnet	
optical-telescope	device	accepted	sumo wordnet	
optical-telescope	instrument	single	wordnet	
optical-telescope	phenomenon	single	sumo	
optical-telescope	physical-object	single	wordnet	
optical-telescope	product	single	yago	
optical-telescope	telescope	accepted	claude wikidata	
optical-telescope	universe	single	sumo	
orbital-eccentricity	quantity	accepted	claude-ruling	
orbital-elements	quantity	accepted	claude-ruling	
orbital-inclination	quantity	accepted	claude-ruling	
orbital-mechanics	astronomy	accepted	sumo wikidata wordnet	
orbital-mechanics	celestial-mechanics	accepted	claude claude-ruling wikidata	
orbital-mechanics	cognition	single	wordnet	
orbital-mechanics	field-of-study	accepted	sumo wordnet	
orbital-mechanics	natural-science	single	wordnet	
orbital-mechanics	physics	single	wordnet	
orbital-mechanics	research	single	wikidata	
orbital-mechanics	science	accepted	wikidata wordnet	
orbital-mechanics	signified	single	sumo	
orbital-node	phenomenon	single	sumo	
orbital-node	physical-object	single	wordnet	
orbital-node	place	accepted	sumo wordnet	
orbital-node	universe	single	sumo	
orbital-period	quantity	accepted	claude-ruling	
orbital-position	celestial-point	accepted	claude-ruling	
orbital-spaceflight	spaceflight	accepted	claude claude-ruling wikidata	
orbiter	celestial-body	single	wikidata	
orbiter	product	single	yago	
orbiter	satellite	accepted	claude wikidata	
orbiter	spacecraft	single	wikidata	
orbiter	vehicle	single	yago	
orion	celestial-body	single	sumo	
orion	constellation	accepted	claude-ruling	
orion	diffuse-nebula	dissented	wordnet	
orion	natural-event	single	wordnet	
orion	phenomenon	accepted	sumo wordnet	
orion	process	single	wordnet	
orion	universe	single	sumo	
outer-planet	celestial-body	accepted	wikidata wordnet	
outer-planet	natural-object	single	wordnet	
outer-planet	physical-object	single	wordnet	
outer-planet	planet	accepted	claude wikidata wordnet	
outer-planet	planetary-body	accepted	claude wikidata	
pallasite	material	single	sumo	
pallasite	meteorite	accepted	claude wordnet	
pallasite	meteoroid	single	wordnet	
pallasite	mineral	single	sumo	
pallasite	natural-object	single	wordnet	
pallasite	phenomenon	single	sumo	
pallasite	physical-object	single	wordnet	
pallasite	substance	single	sumo	
pallasite	universe	single	sumo	
parallax	angle	accepted	claude-ruling	
partial-eclipse	event	accepted	sumo wordnet	
partial-eclipse	phenomenon	single	sumo	
periapsis	apsis	accepted	claude wikidata	
periapsis	phenomenon	single	sumo	
periapsis	physical-object	single	wordnet	
periapsis	place	accepted	sumo wordnet	
periapsis	universe	single	sumo	
perigee	apsis	single	wikidata	
perigee	periapsis	accepted	claude wikidata wordnet	
perigee	phenomenon	single	sumo	
perigee	physical-object	single	wordnet	
perigee	place	accepted	sumo wordnet	
perigee	universe	single	sumo	
perihelion	periapsis	accepted	claude wordnet	
perihelion	phenomenon	single	sumo	
perihelion	physical-object	single	wordnet	
perihelion	place	accepted	sumo wordnet	
perihelion	universe	single	sumo	
perijove	periapsis	accepted	claude wordnet	
perijove	phenomenon	single	sumo	
perijove	physical-object	single	wordnet	
perijove	place	accepted	sumo wordnet	
perijove	universe	single	sumo	
periselene	periapsis	accepted	claude wordnet	
periselene	phenomenon	single	sumo	
periselene	physical-object	single	wordnet	
periselene	place	accepted	sumo wordnet	
periselene	universe	single	sumo	
phobos	natural-satellite	accepted	claude-ruling	
photosphere	layer	accepted	claude-ruling	
planet	planetary-body	single	opencyc	
planetarium	artifact	accepted	opencyc sumo wordnet	
planetarium	building	accepted	sumo wordnet	
planetarium	container	single	opencyc	
planetarium	development	single	sumo	
planetarium	device	single	opencyc	
planetarium	organization	single	yago	
planetarium	phenomenon	single	sumo	
planetarium	physical-object	single	wordnet	
planetarium	place	single	yago	
planetarium	structure	single	wordnet	
planetarium	universe	single	sumo	
planetary-body	celestial-body	accepted	claude wikidata wordnet	
planetary-body	natural-object	single	wordnet	
planetary-body	physical-object	single	wordnet	
planetary-moon	celestial-body	single	wordnet	
planetary-moon	natural-object	single	wordnet	
planetary-moon	natural-satellite	accepted	claude wordnet	
planetary-moon	physical-object	single	wordnet	
planetary-nebula	celestial-body	accepted	sumo wikidata	
planetary-nebula	emission-nebula	accepted	claude wikidata	
planetary-nebula	natural-event	dissented	wordnet	
planetary-nebula	nebula	accepted	claude-ruling opencyc wikidata	
planetary-nebula	phenomenon	accepted	sumo wordnet	
planetary-nebula	place	single	yago	
planetary-nebula	process	single	wordnet	
planetary-nebula	universe	single	sumo	
planetary-rover	spacecraft	accepted	claude wikidata	
planetary-rover	vehicle	accepted	claude-ruling	
planetary-science	astronomy	accepted	claude-ruling	
planetary-system	celestial-body	accepted	claude wikidata	
planetary-system	collection	accepted	claude-ruling	
planetary-system	system	single	opencyc	
planetesimal	celestial-body	accepted	sumo wordnet	
planetesimal	natural-object	single	wordnet	
planetesimal	phenomenon	single	sumo	
planetesimal	physical-object	single	wordnet	
planetesimal	universe	single	sumo	
pluto	dwarf-planet	accepted	claude-ruling	
polar-orbit	curve	single	wikidata	
polar-orbit	orbit	accepted	claude claude-ruling wikidata	
primary-body	body-part	single	sumo	
primary-body	celestial-body	accepted	claude wikidata wordnet	
primary-body	natural-object	single	wordnet	
primary-body	phenomenon	single	sumo	
primary-body	physical-object	accepted	sumo wordnet	
primary-body	universe	single	sumo	
proper-motion	quantity	accepted	claude-ruling	
protostar	celestial-body	single	wikidata	
protostar	star	accepted	claude wikidata	
protostar	star.object	single	claude	
pulsar	celestial-body	accepted	sumo wikidata wordnet	
pulsar	natural-object	single	wordnet	
pulsar	neutron-star	accepted	claude wordnet	
pulsar	phenomenon	single	sumo	
pulsar	physical-object	single	wordnet	
pulsar	place	single	yago	
pulsar	star	accepted	sumo wikidata wordnet	
pulsar	star.object	single	claude	
pulsar	universe	single	sumo	
quasar	active-galactic-nucleus	accepted	claude wikidata	
quasar	celestial-body	accepted	sumo wikidata wordnet	
quasar	galaxy	single	wikidata	
quasar	natural-object	single	wordnet	
quasar	phenomenon	single	sumo	
quasar	physical-object	single	wordnet	
quasar	place	single	yago	
quasar	universe	single	sumo	
radio-astronomy	astronomy	accepted	sumo wikidata wordnet	
radio-astronomy	cognition	single	wordnet	
radio-astronomy	field-of-study	accepted	sumo wordnet	
radio-astronomy	natural-science	single	wordnet	
radio-astronomy	observational-astronomy	accepted	claude wikidata	
radio-astronomy	physics	single	wordnet	
radio-astronomy	research	single	wikidata	
radio-astronomy	science	accepted	wikidata wordnet	
radio-astronomy	signified	single	sumo	
radio-interferometer	artifact	accepted	sumo wordnet	
radio-interferometer	astronomical-telescope	single	wordnet	
radio-interferometer	device	accepted	sumo wordnet	
radio-interferometer	instrument	single	wordnet	
radio-interferometer	phenomenon	single	sumo	
radio-interferometer	physical-object	single	wordnet	
radio-interferometer	radio-telescope	accepted	claude wordnet	
radio-interferometer	universe	single	sumo	
radio-telescope	artifact	accepted	opencyc sumo wordnet	
radio-telescope	astronomical-telescope	accepted	claude wordnet	
radio-telescope	detector	single	opencyc	
radio-telescope	device	accepted	opencyc sumo wordnet	
radio-telescope	infrastructure	single	wikidata	
radio-telescope	instrument	single	wordnet	
radio-telescope	organization	single	yago	
radio-telescope	part	single	opencyc	
radio-telescope	phenomenon	single	sumo	
radio-telescope	physical-object	single	wordnet	
radio-telescope	place	single	yago	
radio-telescope	product	accepted	opencyc yago	
radio-telescope	structure	single	wikidata	
radio-telescope	supply	single	opencyc	
radio-telescope	telescope	accepted	claude wikidata	
radio-telescope	universe	single	sumo	
reconnaissance-satellite	artifact	accepted	sumo wordnet	
reconnaissance-satellite	celestial-body	single	wikidata	
reconnaissance-satellite	device	single	sumo	
reconnaissance-satellite	earth-observation-satellite	accepted	claude wikidata	
reconnaissance-satellite	equipment	single	wordnet	
reconnaissance-satellite	phenomenon	single	sumo	
reconnaissance-satellite	physical-object	single	wordnet	
reconnaissance-satellite	place	single	yago	
reconnaissance-satellite	product	single	yago	
reconnaissance-satellite	satellite	accepted	claude claude-ruling wikidata wordnet	
reconnaissance-satellite	spacecraft	single	wikidata	
reconnaissance-satellite	universe	single	sumo	
reconnaissance-satellite	vehicle	single	yago	
red-dwarf	celestial-body	accepted	sumo wikidata wordnet	
red-dwarf	natural-object	single	wordnet	
red-dwarf	phenomenon	single	sumo	
red-dwarf	physical-object	single	wordnet	
red-dwarf	place	single	yago	
red-dwarf	star	accepted	sumo wikidata wordnet	
red-dwarf	star.object	single	claude	
red-dwarf	universe	single	sumo	
red-giant	celestial-body	accepted	sumo wikidata wordnet	
red-giant	giant-star	accepted	claude wikidata	
red-giant	natural-object	single	wordnet	
red-giant	phenomenon	single	sumo	
red-giant	physical-object	single	wordnet	
red-giant	star	accepted	sumo wikidata wordnet	
red-giant	universe	single	sumo	
red-shift	natural-event	accepted	claude-ruling	
reflecting-telescope	artifact	accepted	sumo wordnet	
reflecting-telescope	astronomical-telescope	single	wordnet	
reflecting-telescope	device	accepted	sumo wordnet	
reflecting-telescope	instrument	single	wordnet	
reflecting-telescope	optical-telescope	accepted	claude wikidata wordnet	
reflecting-telescope	phenomenon	single	sumo	
reflecting-telescope	physical-object	single	wordnet	
reflecting-telescope	product	single	yago	
reflecting-telescope	telescope	single	wikidata	
reflecting-telescope	universe	single	sumo	
refracting-telescope	artifact	accepted	sumo wordnet	
refracting-telescope	astronomical-telescope	single	wordnet	
refracting-telescope	device	accepted	sumo wordnet	
refracting-telescope	instrument	single	wordnet	
refracting-telescope	optical-telescope	accepted	claude wikidata wordnet	
refracting-telescope	phenomenon	single	sumo	
refracting-telescope	physical-object	single	wordnet	
refracting-telescope	product	single	yago	
refracting-telescope	telescope	single	wikidata	
refracting-telescope	universe	single	sumo	
reusable-launch-system	launch-vehicle	accepted	claude-ruling wikidata	
reusable-launch-system	spacecraft	accepted	claude wikidata	
right-ascension	angle	accepted	claude wordnet	
right-ascension	attribute	single	wordnet	
right-ascension	empty-space	single	wordnet	
right-ascension	physical-object	single	wordnet	
right-ascension	place	single	wordnet	
right-ascension	quantity	single	sumo	
right-ascension	shape	single	wordnet	
roche-limit	quantity	accepted	claude-ruling	
rocket-engine	artifact	single	opencyc	
rocket-engine	device	single	opencyc	
rocket-engine	engine	accepted	claude-ruling opencyc	
rocket-engine	part	single	opencyc	
rocket-engine	product	single	yago	
rocket-launch	action	single	opencyc	
rocket-launch	event	accepted	claude-ruling opencyc	
rocket-launch	situation	single	opencyc	
saturn	artifact	single	opencyc	
saturn	car	single	opencyc	
saturn	container	single	opencyc	
saturn	device	single	opencyc	
saturn	land-vehicle	single	opencyc	
saturn	planet	accepted	claude-ruling	
saturn-v	artifact	single	opencyc	
saturn-v	device	single	opencyc	
saturn-v	launch-vehicle	accepted	claude-ruling	
saturn-v	projectile	single	opencyc	
saturn-v	rocket	single	opencyc	
schmidt-telescope	artifact	accepted	sumo wordnet	
schmidt-telescope	astronomical-telescope	single	wordnet	
schmidt-telescope	device	accepted	sumo wordnet	
schmidt-telescope	instrument	single	wordnet	
schmidt-telescope	optical-telescope	single	wordnet	
schmidt-telescope	phenomenon	single	sumo	
schmidt-telescope	physical-object	single	wordnet	
schmidt-telescope	reflecting-telescope	accepted	claude wordnet	
schmidt-telescope	universe	single	sumo	
selenology	astronomy	accepted	sumo wordnet	
selenology	cognition	single	wordnet	
selenology	field-of-study	accepted	sumo wordnet	
selenology	natural-science	single	wordnet	
selenology	physics	single	wordnet	
selenology	science	single	wordnet	
selenology	signified	single	sumo	
semi-major-axis	quantity	accepted	claude-ruling	
sidereal-day	attribute	single	wordnet	
sidereal-day	quantity	accepted	claude-ruling	
sidereal-day	sidereal-time	accepted	claude wordnet	
sidereal-hour	attribute	single	wordnet	
sidereal-hour	hour	single	wordnet	
sidereal-hour	quantity	accepted	claude-ruling	
sidereal-hour	sidereal-time	accepted	claude wordnet	
sidereal-month	attribute	single	wordnet	
sidereal-month	quantity	accepted	claude-ruling sumo	
sidereal-month	sidereal-time	accepted	claude wordnet	
sidereal-time	attribute	dissented	wordnet	
sidereal-time	concept	accepted	claude-ruling	
sidereal-time	quantity	single	sumo	
sidereal-year	attribute	single	wordnet	
sidereal-year	quantity	accepted	claude-ruling	
sidereal-year	sidereal-time	accepted	claude wordnet	
sidereal-year	time-period	single	wordnet	
siderite	celestial-body	accepted	sumo wikidata	
siderite	meteorite	accepted	wikidata wordnet	
siderite	meteoroid	accepted	sumo wordnet	
siderite	mineral	single	opencyc	
siderite	natural-object	single	wordnet	
siderite	phenomenon	single	sumo	
siderite	physical-object	single	wordnet	
siderite	universe	single	sumo	
small-magellanic-cloud	dwarf-galaxy	accepted	claude-ruling	
small-magellanic-cloud	irregular-galaxy	accepted	claude-ruling	
solar-antapex	phenomenon	single	sumo	
solar-antapex	physical-object	single	wordnet	
solar-antapex	place	accepted	sumo wordnet	
solar-antapex	universe	single	sumo	
solar-apex	phenomenon	single	sumo	
solar-apex	physical-object	single	wordnet	
solar-apex	place	accepted	sumo wordnet	
solar-apex	universe	single	sumo	
solar-cycle	natural-event	accepted	claude-ruling	
solar-eclipse	eclipse	accepted	claude wikidata	
solar-eclipse	event	accepted	opencyc sumo wordnet	
solar-eclipse	phenomenon	single	sumo	
solar-eclipse	situation	single	opencyc	
solar-flare	natural-event	accepted	claude-ruling	
solar-physics	astronomy	accepted	sumo wordnet	
solar-physics	cognition	single	wordnet	
solar-physics	field-of-study	accepted	sumo wordnet	
solar-physics	natural-science	single	wordnet	
solar-physics	physics	accepted	wikidata wordnet	
solar-physics	science	single	wordnet	
solar-physics	signified	single	sumo	
solar-radiation	event	single	opencyc	
solar-radiation	radiation	accepted	claude-ruling	
solar-radiation	situation	single	opencyc	
solar-system	group	single	wordnet	
solar-system	planetary-system	accepted	claude-ruling	
solar-system	system	single	wordnet	
solar-telescope	artifact	accepted	sumo wordnet	
solar-telescope	device	accepted	sumo wordnet	
solar-telescope	instrument	accepted	claude wordnet	
solar-telescope	phenomenon	single	sumo	
solar-telescope	physical-object	single	wordnet	
solar-telescope	product	single	yago	
solar-telescope	telescope	accepted	claude wikidata	
solar-telescope	universe	single	sumo	
solar-wind	natural-event	accepted	claude-ruling	
solid-propellant-rocket	rocket	accepted	claude-ruling	
solstice	attribute	dissented	wordnet	
solstice	day	single	sumo	
solstice	event	single	opencyc	
solstice	natural-event	accepted	claude-ruling	
solstice	quantity	single	sumo	
solstice	situation	single	opencyc	
soyuz-spacecraft	crewed-spacecraft	accepted	claude wikidata	
soyuz-spacecraft	space-capsule	accepted	claude wikidata	
soyuz-spacecraft	spacecraft	single	wikidata	
space-agency	organization	accepted	claude-ruling	
space-capsule	artifact	accepted	sumo wordnet	
space-capsule	device	single	sumo	
space-capsule	equipment	single	wordnet	
space-capsule	phenomenon	single	sumo	
space-capsule	physical-object	single	wordnet	
space-capsule	satellite	single	wordnet	
space-capsule	spacecraft	accepted	claude wikidata wordnet	
space-capsule	universe	single	sumo	
space-capsule	vehicle	accepted	sumo wordnet	
space-debris	celestial-body	single	wikidata	
space-debris	physical-object	accepted	claude-ruling	
space-debris	satellite	dissented	wikidata	
space-debris	spacecraft	single	wikidata	
space-mission	activity	accepted	claude-ruling	
space-probe	artifact	accepted	opencyc sumo wordnet	
space-probe	device	accepted	opencyc sumo wordnet	
space-probe	instrument	single	wordnet	
space-probe	phenomenon	single	sumo	
space-probe	physical-object	single	wordnet	
space-probe	product	accepted	opencyc yago	
space-probe	rocket	dissented	wordnet	
space-probe	spacecraft	single	opencyc	
space-probe	universe	single	sumo	
space-probe	vehicle	accepted	sumo wordnet yago	
space-probe	weapon	accepted	sumo wordnet	
space-program	cognition	single	wordnet	
space-program	measure	single	sumo	
space-program	method	accepted	claude claude-ruling wordnet	
space-program	plan	single	sumo	
space-program	routine	single	sumo	
space-program	signified	single	sumo	
space-rendezvous	event	accepted	claude-ruling	
space-shuttle	aircraft	single	opencyc	
space-shuttle	artifact	accepted	opencyc sumo wordnet	
space-shuttle	container	single	opencyc	
space-shuttle	device	accepted	opencyc sumo	
space-shuttle	equipment	single	wordnet	
space-shuttle	launch-vehicle	accepted	claude-ruling wikidata	
space-shuttle	phenomenon	single	sumo	
space-shuttle	physical-object	single	wordnet	
space-shuttle	product	single	opencyc	
space-shuttle	projectile	single	opencyc	
space-shuttle	reusable-launch-system	accepted	claude wikidata	
space-shuttle	rocket	single	opencyc	
space-shuttle	satellite	single	wordnet	
space-shuttle	spacecraft	accepted	claude-ruling opencyc wikidata wordnet	
space-shuttle	universe	single	sumo	
space-shuttle	vehicle	accepted	sumo wordnet	
space-station	artifact	accepted	opencyc sumo wordnet	
space-station	celestial-body	single	wikidata	
space-station	container	single	opencyc	
space-station	crewed-spacecraft	accepted	claude wikidata	
space-station	device	accepted	opencyc sumo	
space-station	equipment	single	wordnet	
space-station	phenomenon	single	sumo	
space-station	physical-object	single	wordnet	
space-station	product	single	yago	
space-station	projectile	single	opencyc	
space-station	rocket	single	opencyc	
space-station	satellite	accepted	wikidata wordnet	
space-station	spacecraft	accepted	opencyc wikidata	
space-station	universe	single	sumo	
space-station	vehicle	single	yago	
space-suit	artifact	accepted	sumo wordnet	
space-suit	clothing	accepted	sumo wordnet	
space-suit	commodity	single	wordnet	
space-suit	fashion	single	sumo	
space-suit	phenomenon	single	sumo	
space-suit	physical-object	single	wordnet	
space-suit	universe	single	sumo	
space-telescope	celestial-body	single	wikidata	
space-telescope	organization	single	yago	
space-telescope	place	single	yago	
space-telescope	product	single	yago	
space-telescope	satellite	accepted	claude claude-ruling wikidata	
space-telescope	spacecraft	single	wikidata	
space-telescope	telescope	accepted	claude-ruling wikidata	
space-telescope	vehicle	single	yago	
space-weather	astronomy	single	wikidata	
space-weather	astrophysics	accepted	claude claude-ruling wikidata	
space-weather	research	single	wikidata	
space-weather	science	single	wikidata	
spaceflight	act	single	wordnet	
spaceflight	event	accepted	sumo wordnet	
spaceflight	journey	single	wordnet	
spaceflight	phenomenon	single	sumo	
spaceflight	transport	single	sumo	
spaceflight	visit	single	sumo	
spaceflight	voyage	accepted	claude wordnet	
spaceport	facility	accepted	claude-ruling	
spaceport	place	single	yago	
spacex	company	accepted	claude-ruling	
spectral-class	concept	accepted	claude-ruling	
spectral-class	stellar-classification	accepted	claude wikidata	
spectrograph	artifact	accepted	sumo wordnet	
spectrograph	device	accepted	sumo wordnet	
spectrograph	instrument	accepted	claude wordnet	
spectrograph	phenomenon	single	sumo	
spectrograph	physical-object	single	wordnet	
spectrograph	universe	single	sumo	
spectroscopy	action	single	opencyc	
spectroscopy	activity	accepted	claude-ruling	
spectroscopy	event	single	opencyc	
spectroscopy	situation	single	opencyc	
spectroscopy	thinking	single	opencyc	
spiral-galaxy	celestial-body	single	wikidata	
spiral-galaxy	collection	accepted	sumo wordnet	
spiral-galaxy	galaxy	accepted	opencyc wikidata wordnet	
spiral-galaxy	group	single	wordnet	
spiral-galaxy	phenomenon	single	sumo	
spiral-galaxy	place	single	yago	
sputnik-1	satellite	accepted	claude-ruling	
star-catalogue	astronomical-catalog	accepted	claude-ruling wikidata	
star-catalogue	collection	single	yago	
star-catalogue	dataset	single	yago	
star-catalogue	information	single	yago	
star-catalogue	product	single	yago	
star-chart	data-chart	accepted	claude wordnet	
star-chart	information	accepted	sumo wordnet	
star-chart	phenomenon	single	sumo	
star-chart	universe	single	sumo	
star-cluster	celestial-body	accepted	claude-ruling wikidata	
star-cluster	collection	accepted	claude-ruling	
star-cluster	place	single	yago	
star-system	celestial-body	accepted	claude wikidata	
star-system	collection	accepted	claude-ruling	
star-system	place	single	yago	
stellar-classification	concept	accepted	claude-ruling	
stellar-classification	product	single	yago	
stellar-evolution	natural-event	accepted	claude-ruling	
stellar-parallax	parallax	accepted	claude-ruling wikidata	
stellar-remnant	celestial-body	accepted	claude-ruling	
suborbital-spaceflight	spaceflight	accepted	claude claude-ruling wikidata	
summer-solstice	attribute	single	wordnet	
summer-solstice	day	single	sumo	
summer-solstice	quantity	single	sumo	
summer-solstice	solstice	accepted	claude-ruling wordnet	
sunlight	solar-radiation	single	opencyc	
sunspot	natural-event	accepted	claude-ruling	
supergiant-star	celestial-body	accepted	sumo wikidata wordnet	
supergiant-star	natural-object	single	wordnet	
supergiant-star	phenomenon	single	sumo	
supergiant-star	physical-object	single	wordnet	
supergiant-star	place	single	yago	
supergiant-star	star	accepted	claude sumo wikidata wordnet	
supergiant-star	star.object	single	claude	
supergiant-star	universe	single	sumo	
superior-planet	celestial-body	single	wordnet	
superior-planet	natural-object	single	wordnet	
superior-planet	physical-object	single	wordnet	
superior-planet	planet	accepted	claude wordnet	
supermassive-black-hole	black-hole	accepted	claude-ruling wikidata	
supermassive-black-hole	celestial-body	single	wikidata	
supermassive-black-hole	star	single	wikidata	
supernova	celestial-body	accepted	sumo wikidata wordnet	
supernova	ending	single	opencyc	
supernova	event	single	opencyc	
supernova	explosion	single	opencyc	
supernova	natural-object	single	wordnet	
supernova	phenomenon	single	sumo	
supernova	physical-object	single	wordnet	
supernova	place	single	yago	
supernova	situation	single	opencyc	
supernova	star	accepted	sumo wikidata wordnet	
supernova	star.object	single	claude	
supernova	universe	single	sumo	
supernova-remnant	celestial-body	single	wikidata	
supernova-remnant	emission-nebula	accepted	claude wikidata	
supernova-remnant	nebula	accepted	claude-ruling wikidata	
supernova-remnant	place	single	yago	
synodic-month	quantity	accepted	claude-ruling	
telescope	artifact	single	opencyc	
telescope	device	single	opencyc	
telescope	instrument	accepted	claude-ruling	
telescope	product	single	yago	
telescope	supply	single	opencyc	
terrestrial-planet	celestial-body	accepted	wikidata wordnet	
terrestrial-planet	ground	single	opencyc	
terrestrial-planet	natural-object	single	wordnet	
terrestrial-planet	physical-object	single	wordnet	
terrestrial-planet	place	single	yago	
terrestrial-planet	planet	accepted	opencyc wikidata wordnet	
terrestrial-planet	planetary-body	accepted	opencyc wikidata	
tidal-locking	natural-event	accepted	claude-ruling	
titan	natural-satellite	accepted	claude-ruling	
total-eclipse	event	accepted	opencyc sumo wordnet	
total-eclipse	phenomenon	single	sumo	
total-eclipse	situation	single	opencyc	
trans-neptunian-object	celestial-body	single	wikidata	
trans-neptunian-object	minor-planet	accepted	claude wikidata	
trans-neptunian-object	place	single	yago	
transit-instrument	artifact	accepted	sumo wordnet	
transit-instrument	device	accepted	sumo wordnet	
transit-instrument	instrument	accepted	claude wordnet	
transit-instrument	phenomenon	single	sumo	
transit-instrument	physical-object	single	wordnet	
transit-instrument	telescope	accepted	claude wikidata	
transit-instrument	universe	single	sumo	
trapezium-cluster	celestial-body	accepted	sumo wordnet	
trapezium-cluster	multiple-star	accepted	claude wordnet	
trapezium-cluster	natural-object	single	wordnet	
trapezium-cluster	phenomenon	single	sumo	
trapezium-cluster	physical-object	single	wordnet	
