sub	sup	status	for	against
intelligence-amplification	concept	accepted	claude-ruling	
intelligent-agent	agent	accepted	claude-ruling	
intelligent-system	artificial-intelligence	dissented	wikidata	
intelligent-system	software	accepted	claude-ruling	
invertebrate	embodied-agent	single	opencyc	
isomap	artificial-intelligence	single	wikidata	
isomap	dimensionality-reduction	single	wikidata	
isomap	machine-learning	single	wikidata	
isomap	nonlinear-dimensionality-reduction	accepted	claude wikidata	
jockey	embodied-agent	single	opencyc	
jockey	intelligent-agent	single	opencyc	
judge	embodied-agent	single	opencyc	
judge	intelligent-agent	single	opencyc	
jury	intelligent-agent	single	opencyc	
k-nearest-neighbors	classification-algorithm	accepted	claude-ruling	
kalman-filter	algorithm	accepted	claude-ruling	
kalman-filter	function	single	wikidata	
kernel-method	machine-learning-algorithm	accepted	claude-ruling	
knowledge-base	dataset	accepted	claude wikidata	
knowledge-base	product	single	yago	
knowledge-based-agent	intelligent-agent	accepted	claude wikidata	
knowledge-distillation	artificial-intelligence	single	wikidata	
knowledge-distillation	machine-learning	accepted	claude wikidata	
knowledge-engineering	artificial-intelligence	accepted	claude-ruling	
knowledge-graph	dataset	single	wikidata	
knowledge-graph	knowledge-base	accepted	claude wikidata	
knowledge-representation	artificial-intelligence	accepted	claude wikidata	
knowledge-representation	computer-science	accepted	claude-ruling	
kolmogorov-complexity	concept	accepted	claude-ruling	
lamb	embodied-agent	single	opencyc	
landlord	embodied-agent	single	opencyc	
landlord	intelligent-agent	single	opencyc	
language-model	ai-model	accepted	claude-ruling	
large-action-model	ai-model	accepted	claude wikidata	
large-action-model	artificial-neural-network	single	wikidata	
large-action-model	language-model	single	wikidata	
large-action-model	large-language-model	accepted	claude wikidata	
large-language-model	language-model	accepted	claude wikidata	
latent-dirichlet-allocation	generative-model	accepted	claude wikidata	
latent-variable-model	concept	accepted	claude-ruling	
lawyer	embodied-agent	single	opencyc	
lawyer	intelligent-agent	single	opencyc	
learner	embodied-agent	single	opencyc	
learner	intelligent-agent	single	opencyc	
learning-rate	concept	accepted	claude-ruling	
life-like-cellular-automaton	cellular-automaton	accepted	claude wikidata	
linear-classifier	classification-algorithm	accepted	claude-ruling	
linked-open-data	dataset	accepted	claude wikidata	
lion	embodied-agent	single	opencyc	
livestock	embodied-agent	single	opencyc	
logic-programming	computer-science	accepted	claude-ruling	
logic-programming-language	language	accepted	claude-ruling	
long-short-term-memory	artificial-neural-network	single	wikidata	
long-short-term-memory	recurrent-neural-network	accepted	claude wikidata	
loss-function	concept	accepted	claude-ruling	
loss-function	function	single	wikidata	
machine-ethics	field-of-study	accepted	claude-ruling	
machine-learning	action	single	opencyc	
machine-learning	artificial-intelligence	accepted	claude wikidata	
machine-learning	event	single	opencyc	
machine-learning	situation	single	opencyc	
machine-learning-algorithm	algorithm	accepted	claude-ruling	
machine-reading-comprehension	artificial-intelligence	single	wikidata	
machine-reading-comprehension	computational-linguistics	single	wikidata	
machine-reading-comprehension	natural-language-processing	accepted	claude wikidata	
machine-translation	artificial-intelligence	accepted	wikidata wordnet	
machine-translation	cognition	single	wordnet	
machine-translation	computational-linguistics	accepted	wikidata wordnet	
machine-translation	computer-science	accepted	sumo wordnet	
machine-translation	engineering	single	wordnet	
machine-translation	field-of-study	accepted	sumo wordnet	
machine-translation	linguistics	accepted	claude wordnet	
machine-translation	natural-language-processing	accepted	claude wikidata	
machine-translation	science	single	wordnet	
machine-translation	signified	single	sumo	
machinery	intelligent-agent	single	opencyc	
maestro	embodied-agent	single	opencyc	
maestro	intelligent-agent	single	opencyc	
maid	embodied-agent	single	opencyc	
maid	intelligent-agent	single	opencyc	
mailman	embodied-agent	single	opencyc	
mailman	intelligent-agent	single	opencyc	
mammal	embodied-agent	single	opencyc	
man	embodied-agent	single	opencyc	
man	intelligent-agent	single	opencyc	
manager	embodied-agent	single	opencyc	
manager	intelligent-agent	single	opencyc	
markov-decision-process	concept	accepted	claude-ruling	
married-couple	intelligent-agent	single	opencyc	
masked-language-model	language-model	accepted	claude wikidata	
mayor	embodied-agent	single	opencyc	
mayor	intelligent-agent	single	opencyc	
medical-robot	automaton	accepted	claude wikidata	
medical-robot	machine	single	wikidata	
memory-augmented-neural-network	artificial-neural-network	accepted	claude wikidata	
meta-learning	artificial-intelligence	single	wikidata	
meta-learning	machine-learning	accepted	claude wikidata	
metaheuristic	algorithm	accepted	claude-ruling	
metaheuristic	artificial-intelligence	single	wikidata	
metaheuristic	heuristic	dissented	wikidata	
microbot	automaton	accepted	claude wikidata	
microbot	machine	single	wikidata	
microbotics	robotics	accepted	claude wikidata	
military-robot	automaton	accepted	claude wikidata	
military-robot	machine	single	wikidata	
miner	embodied-agent	single	opencyc	
miner	intelligent-agent	single	opencyc	
minimax-rule	algorithm	accepted	claude-ruling	
minimum-description-length	concept	accepted	claude-ruling	
minister	embodied-agent	single	opencyc	
minister	intelligent-agent	single	opencyc	
ministry	intelligent-agent	single	opencyc	
mixture-model	latent-variable-model	accepted	claude-ruling	
mixture-of-experts-model	artificial-neural-network	single	wikidata	
mixture-of-experts-model	language-model	single	wikidata	
mixture-of-experts-model	large-language-model	accepted	claude wikidata	
mixture-of-experts-model	transformer-model	accepted	claude wikidata	
mobile-robot	automaton	accepted	claude wikidata	
mobile-robot	machine	single	wikidata	
mobile-robotics	robotics	accepted	claude wikidata	
model-evaluation-method	artificial-intelligence	single	wikidata	
model-evaluation-method	machine-learning	accepted	claude wikidata	
model-free-reinforcement-learning	artificial-intelligence	single	wikidata	
model-free-reinforcement-learning	machine-learning	single	wikidata	
model-free-reinforcement-learning	reinforcement-learning	accepted	claude wikidata	
modular-neural-network	artificial-neural-network	accepted	claude wikidata	
mole	embodied-agent	single	opencyc	
monarchy	intelligent-agent	single	opencyc	
monk	embodied-agent	single	opencyc	
monk	intelligent-agent	single	opencyc	
monkey	embodied-agent	single	opencyc	
monte-carlo-algorithm	algorithm	accepted	claude-ruling	
monte-carlo-algorithm	artificial-intelligence	single	wikidata	
monte-carlo-algorithm	heuristic	dissented	wikidata	
monte-carlo-tree-search	search-algorithm	accepted	claude-ruling	
morphological-analysis	artificial-intelligence	single	wikidata	
morphological-analysis	computational-linguistics	single	wikidata	
morphological-analysis	context	single	opencyc	
morphological-analysis	information	single	opencyc	
morphological-analysis	natural-language-processing	accepted	claude wikidata	
mosquito	embodied-agent	single	opencyc	
mother	embodied-agent	single	opencyc	
mother	intelligent-agent	single	opencyc	
mouse	embodied-agent	single	opencyc	
multi-agent-reinforcement-learning	artificial-intelligence	single	wikidata	
multi-agent-reinforcement-learning	machine-learning	single	wikidata	
multi-agent-reinforcement-learning	reinforcement-learning	accepted	claude wikidata	
multi-agent-system	software	accepted	claude-ruling	
multi-task-learning	artificial-intelligence	single	wikidata	
multi-task-learning	machine-learning	accepted	claude wikidata	
multiclass-classification	statistical-classification	accepted	claude wikidata	
multilayer-perceptron	artificial-neural-network	single	wikidata	
multilayer-perceptron	feedforward-neural-network	accepted	claude wikidata	
multimodal-artificial-intelligence	artificial-intelligence	accepted	claude wikidata	
multimodal-artificial-intelligence	foundation-model	accepted	claude wikidata	
multimodal-large-language-model	language-model	single	wikidata	
multimodal-large-language-model	large-language-model	accepted	claude wikidata	
multimodal-learning	artificial-intelligence	single	wikidata	
multimodal-learning	machine-learning	accepted	claude wikidata	
multiple-instance-learning	supervised-learning	accepted	claude wikidata	
museum	intelligent-agent	single	opencyc	
musician	embodied-agent	single	opencyc	
musician	intelligent-agent	single	opencyc	
naive-bayes-classifier	bayes-classifier	accepted	claude wikidata	
naive-bayes-classifier	classification-algorithm	single	wikidata	
naive-bayes-classifier	function	single	wikidata	
nanorobotics	robotics	accepted	claude wikidata	
natural-language-generation	artificial-intelligence	single	wikidata	
natural-language-generation	computational-linguistics	single	wikidata	
natural-language-generation	natural-language-processing	accepted	claude wikidata	
natural-language-processing	artificial-intelligence	accepted	claude claude-ruling wikidata	
natural-language-processing	cognition	single	wordnet	
natural-language-processing	computational-linguistics	accepted	claude wikidata	
natural-language-processing	field-of-study	accepted	sumo wordnet	
natural-language-processing	information-science	accepted	claude wordnet	
natural-language-processing	science	accepted	claude wordnet	
natural-language-processing	signified	single	sumo	
natural-language-understanding	artificial-intelligence	single	wikidata	
natural-language-understanding	computational-linguistics	single	wikidata	
natural-language-understanding	natural-language-processing	accepted	claude wikidata	
navy	intelligent-agent	single	opencyc	
nearest-neighbor-classifier	classification-algorithm	accepted	claude wikidata	
nearest-neighbor-classifier	function	single	wikidata	
neural-machine-translation	artificial-intelligence	single	wikidata	
neural-machine-translation	computational-linguistics	single	wikidata	
neural-machine-translation	machine-translation	accepted	claude-ruling wikidata	
neural-machine-translation	natural-language-processing	single	wikidata	
neural-machine-translation	statistical-machine-translation	dissented	wikidata	
neural-network-model	artificial-neural-network	accepted	claude wikidata	
neural-turing-machine	artificial-neural-network	single	wikidata	
neural-turing-machine	memory-augmented-neural-network	accepted	claude wikidata	
neuro-symbolic-ai	artificial-intelligence	accepted	claude wikidata	
neuromorphic-engineering	engineering	accepted	claude-ruling	
neurorobotics	artificial-intelligence	accepted	claude wikidata	
neurorobotics	robotics	accepted	claude wikidata	
nonlinear-dimensionality-reduction	artificial-intelligence	single	wikidata	
nonlinear-dimensionality-reduction	dimensionality-reduction	accepted	claude wikidata	
nonlinear-dimensionality-reduction	machine-learning	accepted	claude wikidata	
nun	embodied-agent	single	opencyc	
nun	intelligent-agent	single	opencyc	
nurse	embodied-agent	single	opencyc	
nurse	intelligent-agent	single	opencyc	
object-detection	computer-vision	accepted	claude wikidata	
one-shot-learning	artificial-intelligence	single	wikidata	
one-shot-learning	few-shot-learning	accepted	claude wikidata	
one-shot-learning	machine-learning	single	wikidata	
online-machine-learning	artificial-intelligence	single	wikidata	
online-machine-learning	incremental-learning	accepted	claude wikidata	
online-machine-learning	machine-learning	single	wikidata	
ontology	cognition	accepted	claude wordnet	
ontology	dataset	single	wikidata	
ontology	information	single	opencyc	
ontology	knowledge-base	accepted	claude-ruling wikidata	
ontology	signified	single	sumo	
ontology	system	single	opencyc	
ontology-engineering	knowledge-engineering	accepted	claude wikidata	
operations-research	accomplishment	single	sumo	
operations-research	act	accepted	sumo wordnet	
operations-research	activity	accepted	sumo wordnet	
operations-research	event	accepted	sumo wordnet	
operations-research	information	single	sumo	
operations-research	phenomenon	single	sumo	
operations-research	procedure	single	sumo	
operations-research	research	accepted	claude wordnet	
operations-research	search	single	sumo	
operations-research	universe	single	sumo	
operations-research	volition	single	sumo	
operations-research	work	single	wordnet	
optical-character-recognition	artificial-intelligence	single	wikidata	
optical-character-recognition	machine-learning	single	wikidata	
optical-character-recognition	pattern-recognition	accepted	claude wikidata	
orchestra	intelligent-agent	single	opencyc	
overfitting	concept	accepted	claude-ruling	
owl	embodied-agent	single	opencyc	
owner	intelligent-agent	single	opencyc	
pac-learning	concept	accepted	claude-ruling	
panoptic-segmentation	computer-vision	single	wikidata	
panoptic-segmentation	image-segmentation	accepted	claude wikidata	
parliament	intelligent-agent	single	opencyc	
parser	algorithm	dissented	wikidata	
parser	code	accepted	sumo wordnet	
parser	computer-program	accepted	sumo wordnet	
parser	information	single	wordnet	
parser	measure	single	sumo	
parser	routine	single	sumo	
parser	signified	single	sumo	
parser	software	accepted	wikidata wordnet	
part-of-speech-tagging	artificial-intelligence	single	wikidata	
part-of-speech-tagging	computational-linguistics	single	wikidata	
part-of-speech-tagging	natural-language-processing	accepted	claude wikidata	
particle-filter	algorithm	accepted	claude-ruling	
particle-swarm-optimization	artificial-intelligence	accepted	claude wikidata	
particle-swarm-optimization	swarm-intelligence	accepted	claude-ruling	
partner	embodied-agent	single	opencyc	
partner	intelligent-agent	single	opencyc	
partnership	intelligent-agent	single	opencyc	
pathfinding	information-retrieval	single	wikidata	
pathfinding	search-algorithm	accepted	claude wikidata	
patient	embodied-agent	single	opencyc	
patient	intelligent-agent	single	opencyc	
pattern-recognition	artificial-intelligence	single	wikidata	
pattern-recognition	machine-learning	accepted	claude wikidata	
pddl	language	accepted	claude-ruling	
peasant	embodied-agent	single	opencyc	
peasant	intelligent-agent	single	opencyc	
pedestrian	embodied-agent	single	opencyc	
pedestrian	intelligent-agent	single	opencyc	
pedestrian-detection	computer-vision	single	wikidata	
pedestrian-detection	object-detection	accepted	claude wikidata	
peer	embodied-agent	single	opencyc	
peer	intelligent-agent	single	opencyc	
pensioner	embodied-agent	single	opencyc	
pensioner	intelligent-agent	single	opencyc	
perceptron	artificial-neural-network	single	wikidata	
perceptron	feedforward-neural-network	accepted	claude wikidata	
perceptron	linear-classifier	accepted	claude-ruling	
personal-robot	automaton	accepted	claude wikidata	
personal-robot	machine	single	wikidata	
philosopher	embodied-agent	single	opencyc	
philosopher	intelligent-agent	single	opencyc	
photographer	embodied-agent	single	opencyc	
photographer	intelligent-agent	single	opencyc	
pig	embodied-agent	single	opencyc	
pigeon	embodied-agent	single	opencyc	
policy-gradient-method	artificial-intelligence	single	wikidata	
policy-gradient-method	machine-learning	single	wikidata	
policy-gradient-method	reinforcement-learning	accepted	claude wikidata	
polish	embodied-agent	single	opencyc	
polish	intelligent-agent	single	opencyc	
political-party	intelligent-agent	single	opencyc	
politician	embodied-agent	single	opencyc	
politician	intelligent-agent	single	opencyc	
pony	embodied-agent	single	opencyc	
porter	embodied-agent	single	opencyc	
porter	intelligent-agent	single	opencyc	
preference-learning	artificial-intelligence	single	wikidata	
preference-learning	machine-learning	accepted	claude wikidata	
prey	embodied-agent	single	opencyc	
prince	embodied-agent	single	opencyc	
prince	intelligent-agent	single	opencyc	
princess	embodied-agent	single	opencyc	
princess	intelligent-agent	single	opencyc	
principal-component-analysis	dimensionality-reduction	accepted	claude-ruling	
prisoner	embodied-agent	single	opencyc	
prisoner	intelligent-agent	single	opencyc	
professional	embodied-agent	single	opencyc	
professional	intelligent-agent	single	opencyc	
professor	embodied-agent	single	opencyc	
professor	intelligent-agent	single	opencyc	
prompt-engineering	procedure	accepted	claude-ruling	
psychologist	embodied-agent	single	opencyc	
psychologist	intelligent-agent	single	opencyc	
publisher	embodied-agent	single	opencyc	
publisher	intelligent-agent	single	opencyc	
pulse-coupled-network	artificial-neural-network	accepted	claude wikidata	
q-learning	artificial-intelligence	single	wikidata	
q-learning	machine-learning	single	wikidata	
q-learning	model-free-reinforcement-learning	accepted	claude wikidata	
q-learning	reinforcement-learning	single	wikidata	
quantum-machine-learning	artificial-intelligence	single	wikidata	
quantum-machine-learning	machine-learning	accepted	claude wikidata	
quantum-neural-network	artificial-neural-network	accepted	claude wikidata	
question-answering	artificial-intelligence	single	wikidata	
question-answering	computational-linguistics	single	wikidata	
question-answering	natural-language-processing	accepted	claude wikidata	
rabbit	embodied-agent	single	opencyc	
radial-basis-function-network	artificial-neural-network	accepted	claude wikidata	
random-forest	ensemble-learning	accepted	claude-ruling	
rat	embodied-agent	single	opencyc	
rdf-graph	dataset	accepted	claude wikidata	
rdf-graph	information	single	opencyc	
rdf-graph	system	single	opencyc	
reasoning-language-model	language-model	single	wikidata	
reasoning-language-model	large-language-model	accepted	claude wikidata	
recommender-system	software	accepted	claude-ruling	
recurrent-neural-network	artificial-neural-network	accepted	claude wikidata	
recursive-neural-network	artificial-neural-network	single	wikidata	
recursive-neural-network	recurrent-neural-network	accepted	claude wikidata	
referee	embodied-agent	single	opencyc	
referee	intelligent-agent	single	opencyc	
refugee	embodied-agent	single	opencyc	
refugee	intelligent-agent	single	opencyc	
region-based-convolutional-neural-network	artificial-neural-network	single	wikidata	
region-based-convolutional-neural-network	convolutional-neural-network	accepted	claude wikidata	
region-based-convolutional-neural-network	feedforward-neural-network	single	wikidata	
reinforcement-learning	artificial-intelligence	single	wikidata	
reinforcement-learning	machine-learning	accepted	claude-ruling wikidata	
reinforcement-learning-from-human-feedback	artificial-intelligence	single	wikidata	
reinforcement-learning-from-human-feedback	machine-learning	single	wikidata	
reinforcement-learning-from-human-feedback	reinforcement-learning	accepted	claude wikidata	
reptile	embodied-agent	single	opencyc	
republic	intelligent-agent	single	opencyc	
rescue-robot	automaton	accepted	claude wikidata	
rescue-robot	machine	single	wikidata	
reservoir-computing	artificial-neural-network	single	wikidata	
reservoir-computing	recurrent-neural-network	accepted	claude wikidata	
resident	embodied-agent	single	opencyc	
resident	intelligent-agent	single	opencyc	
residual-neural-network	artificial-neural-network	accepted	claude wikidata	
resource-description-framework	concept	accepted	claude-ruling	
restricted-boltzmann-machine	artificial-neural-network	single	wikidata	
restricted-boltzmann-machine	boltzmann-machine	accepted	claude wikidata	
restricted-boltzmann-machine	energy-based-model	single	wikidata	
restricted-boltzmann-machine	stochastic-neural-network	accepted	claude wikidata	
retrieval-augmented-generation	ai-model	single	wikidata	
retrieval-augmented-generation	artificial-intelligence	single	wikidata	
retrieval-augmented-generation	artificial-neural-network	single	wikidata	
retrieval-augmented-generation	generative-ai	accepted	claude wikidata	
retrieval-augmented-generation	generative-model	single	wikidata	
retrieval-augmented-generation	information-retrieval	accepted	claude wikidata	
reversible-cellular-automaton	cellular-automaton	accepted	claude wikidata	
rhetoric	embodied-agent	single	opencyc	
rhetoric	intelligent-agent	single	opencyc	
roboethics	field-of-study	accepted	claude-ruling	
robot-learning	artificial-intelligence	single	wikidata	
robot-learning	machine-learning	accepted	claude wikidata	
robot-planning	robotics	accepted	claude wikidata	
robotic-arm	artifact	single	opencyc	
robotic-arm	automaton	accepted	claude wikidata	
robotic-arm	device	single	opencyc	
robotic-arm	machine	single	wikidata	
robotic-arm	product	single	opencyc	
robotic-spacecraft	automaton	accepted	claude wikidata	
robotic-spacecraft	machine	single	wikidata	
robotics	artificial-intelligence	accepted	claude wordnet	
robotics	cognition	single	wordnet	
robotics	computer-science	accepted	sumo wordnet	
robotics	engineering	single	wordnet	
robotics	field-of-study	accepted	sumo wordnet	
robotics	signified	single	sumo	
rule-based-expert-system	artificial-intelligence	single	wikidata	
rule-based-expert-system	expert-system	accepted	claude wikidata	
rule-based-machine-learning	artificial-intelligence	single	wikidata	
rule-based-machine-learning	machine-learning	accepted	claude wikidata	
rule-based-machine-translation	artificial-intelligence	single	wikidata	
rule-based-machine-translation	computational-linguistics	single	wikidata	
rule-based-machine-translation	machine-translation	accepted	claude wikidata	
rule-based-machine-translation	natural-language-processing	single	wikidata	
rule-based-system	inference-engine	dissented	wikidata	
rule-based-system	software	accepted	claude-ruling	
sailor	embodied-agent	single	opencyc	
sailor	intelligent-agent	single	opencyc	
salmon	embodied-agent	single	opencyc	
scholar	embodied-agent	single	opencyc	
scholar	intelligent-agent	single	opencyc	
school	intelligent-agent	single	opencyc	
scientist	embodied-agent	single	opencyc	
scientist	intelligent-agent	single	opencyc	
seal	embodied-agent	single	opencyc	
search-algorithm	algorithm	accepted	claude-ruling opencyc	
search-algorithm	information	single	opencyc	
search-algorithm	information-retrieval	dissented	wikidata	
secretary	embodied-agent	single	opencyc	
secretary	intelligent-agent	single	opencyc	
self-organizing-map	artificial-neural-network	accepted	claude wikidata	
self-reconfiguring-modular-robot	automaton	accepted	claude wikidata	
self-reconfiguring-modular-robot	machine	single	wikidata	
self-supervised-learning	artificial-intelligence	single	wikidata	
self-supervised-learning	machine-learning	accepted	claude wikidata	
self-supervised-learning	supervised-learning	single	wikidata	
self-supervised-learning	unsupervised-learning	accepted	claude-ruling	
self-supervised-learning	weakly-supervised-learning	dissented	wikidata	
semantic-analysis	artificial-intelligence	single	wikidata	
semantic-analysis	computational-linguistics	single	wikidata	
semantic-analysis	context	single	opencyc	
semantic-analysis	information	single	opencyc	
semantic-analysis	natural-language-processing	accepted	claude wikidata	
semantic-network	dataset	single	wikidata	
semantic-network	knowledge-base	single	wikidata	
semantic-network	knowledge-graph	accepted	claude wikidata	
semantic-role-labeling	artificial-intelligence	single	wikidata	
semantic-role-labeling	computational-linguistics	single	wikidata	
semantic-role-labeling	natural-language-processing	accepted	claude wikidata	
semantic-segmentation	computer-vision	single	wikidata	
semantic-segmentation	image-segmentation	accepted	claude wikidata	
semantic-web	concept	accepted	claude-ruling	
semantic-web	dataset	single	wikidata	
semantic-web	knowledge-base	single	wikidata	
semantic-web	knowledge-graph	single	wikidata	
semantic-web	semantic-network	dissented	wikidata	
sentence-embedding	artificial-intelligence	single	wikidata	
sentence-embedding	computational-linguistics	single	wikidata	
sentence-embedding	feature-learning	accepted	claude wikidata	
sentence-embedding	function	single	wikidata	
sentence-embedding	machine-learning	single	wikidata	
sentence-embedding	natural-language-processing	accepted	claude wikidata	
sentence-embedding	word-embedding	dissented	wikidata	
sentiment-analysis	affective-computing	accepted	claude wikidata	
sentiment-analysis	artificial-intelligence	single	wikidata	
sentiment-analysis	computational-linguistics	single	wikidata	
sentiment-analysis	natural-language-processing	accepted	claude wikidata	
sequence-labeling	artificial-intelligence	single	wikidata	
sequence-labeling	machine-learning	single	wikidata	
sequence-labeling	pattern-recognition	accepted	claude wikidata	
sequence-to-sequence-learning	artificial-intelligence	single	wikidata	
sequence-to-sequence-learning	machine-learning	accepted	claude wikidata	
servant	embodied-agent	single	opencyc	
servant	intelligent-agent	single	opencyc	
service-robot	automaton	accepted	claude wikidata	
service-robot	machine	single	wikidata	
servo	artifact	accepted	sumo wordnet	
servo	component	single	sumo	
servo	control-system	accepted	claude wordnet	
servo	device	single	sumo	
servo	mechanism	accepted	sumo wikidata	
servo	phenomenon	single	sumo	
servo	physical-object	single	wordnet	
servo	universe	single	sumo	
shark	embodied-agent	single	opencyc	
sheep	embodied-agent	single	opencyc	
shop	intelligent-agent	single	opencyc	
simulated-annealing	metaheuristic	accepted	claude-ruling	
singer	embodied-agent	single	opencyc	
singer	intelligent-agent	single	opencyc	
sister	embodied-agent	single	opencyc	
sister	intelligent-agent	single	opencyc	
situation-calculus	concept	accepted	claude-ruling	
slave	embodied-agent	single	opencyc	
slave	intelligent-agent	single	opencyc	
small-language-model	language-model	accepted	claude wikidata	
snake	embodied-agent	single	opencyc	
social-club	intelligent-agent	single	opencyc	
social-robot	automaton	accepted	claude wikidata	
social-robot	machine	single	wikidata	
social-robotics	robotics	accepted	claude wikidata	
soft-robotics	robotics	accepted	claude wikidata	
soldier	embodied-agent	single	opencyc	
soldier	intelligent-agent	single	opencyc	
soprano	embodied-agent	single	opencyc	
soprano	intelligent-agent	single	opencyc	
sorting-algorithm	act	single	wordnet	
sorting-algorithm	activity	single	wordnet	
sorting-algorithm	algorithm	accepted	opencyc wordnet	
sorting-algorithm	event	single	wordnet	
sorting-algorithm	information	single	opencyc	
sorting-algorithm	measure	single	sumo	
sorting-algorithm	procedure	single	wordnet	
sorting-algorithm	routine	single	sumo	
sorting-algorithm	rule.cognition	single	wordnet	
sorting-algorithm	signified	single	sumo	
sparse-dictionary-learning	artificial-intelligence	single	wikidata	
sparse-dictionary-learning	feature-learning	accepted	claude wikidata	
sparse-dictionary-learning	machine-learning	single	wikidata	
speaker-verification	artificial-intelligence	single	wikidata	
speaker-verification	computational-linguistics	single	wikidata	
speaker-verification	natural-language-processing	accepted	claude wikidata	
speech-dataset	dataset	accepted	claude wikidata	
speech-recognition	artificial-intelligence	single	wikidata	
speech-recognition	computational-linguistics	single	wikidata	
speech-recognition	natural-language-processing	accepted	claude wikidata	
spider	embodied-agent	single	opencyc	
spiking-neural-network	artificial-neural-network	accepted	claude wikidata	
spirit	intelligent-agent	single	opencyc	
spokesperson	embodied-agent	single	opencyc	
spokesperson	intelligent-agent	single	opencyc	
squad	intelligent-agent	single	opencyc	
staff	intelligent-agent	single	opencyc	
state	intelligent-agent	single	opencyc	
state-space-search	information-retrieval	single	wikidata	
state-space-search	search-algorithm	accepted	claude wikidata	
statistical-classification	machine-learning	accepted	claude-ruling	
statistical-language-model	language-model	accepted	claude wikidata	
statistical-learning-theory	concept	accepted	claude-ruling	
statistical-machine-translation	artificial-intelligence	single	wikidata	
statistical-machine-translation	computational-linguistics	single	wikidata	
statistical-machine-translation	machine-translation	accepted	claude wikidata	
statistical-machine-translation	natural-language-processing	single	wikidata	
statistical-relational-learning	artificial-intelligence	single	wikidata	
statistical-relational-learning	machine-learning	accepted	claude wikidata	
stemmer	act	single	wordnet	
stemmer	activity	single	wordnet	
stemmer	algorithm	accepted	claude wordnet	
stemmer	event	single	wordnet	
stemmer	measure	single	sumo	
stemmer	procedure	single	wordnet	
stemmer	routine	single	sumo	
stemmer	rule.cognition	single	wordnet	
stemmer	signified	single	sumo	
stochastic-block-model	generative-model	accepted	claude wikidata	
stochastic-gradient-descent	gradient-descent	accepted	claude wikidata	
stochastic-neural-network	artificial-neural-network	accepted	claude wikidata	
string-searching-algorithm	information-retrieval	single	wikidata	
string-searching-algorithm	search-algorithm	accepted	claude wikidata	
structured-prediction	artificial-intelligence	single	wikidata	
structured-prediction	machine-learning	accepted	claude wikidata	
suburb	intelligent-agent	single	opencyc	
summer-camp	intelligent-agent	single	opencyc	
superintelligence	ai-model	single	wikidata	
superintelligence	artificial-general-intelligence	accepted	claude wikidata	
superintelligence	artificial-intelligence	single	wikidata	
superintelligence	artificial-neural-network	single	wikidata	
supervised-learning	machine-learning	accepted	claude-ruling	
supervisor	embodied-agent	single	opencyc	
supervisor	intelligent-agent	single	opencyc	
support-vector-machine	classification-algorithm	accepted	claude wikidata	
support-vector-machine	function	single	wikidata	
support-vector-machine	supervised-learning	accepted	claude wikidata	
surgeon	embodied-agent	single	opencyc	
surgeon	intelligent-agent	single	opencyc	
swarm-intelligence	artificial-intelligence	accepted	claude-ruling	
swarm-robotics	robotics	accepted	claude wikidata	
symbolic-ai	artificial-intelligence	accepted	claude wikidata	
syntactic-parsing	action	single	opencyc	
syntactic-parsing	artificial-intelligence	single	wikidata	
syntactic-parsing	computational-linguistics	single	wikidata	
syntactic-parsing	event	single	opencyc	
syntactic-parsing	natural-language-processing	accepted	claude wikidata	
syntactic-parsing	situation	single	opencyc	
tan	embodied-agent	single	opencyc	
tan	intelligent-agent	single	opencyc	
taxpayer	intelligent-agent	single	opencyc	
team	intelligent-agent	single	opencyc	
telerobotics	artificial-intelligence	single	wordnet	
telerobotics	cognition	single	wordnet	
telerobotics	computer-science	accepted	sumo wordnet	
telerobotics	engineering	single	wordnet	
telerobotics	field-of-study	accepted	sumo wordnet	
telerobotics	robotics	accepted	wikidata wordnet	
telerobotics	signified	single	sumo	
temporal-knowledge-graph	dataset	single	wikidata	
temporal-knowledge-graph	knowledge-base	single	wikidata	
temporal-knowledge-graph	knowledge-graph	accepted	claude wikidata	
territory	intelligent-agent	single	opencyc	
terrorist	embodied-agent	single	opencyc	
terrorist	intelligent-agent	single	opencyc	
text-mining	action	single	opencyc	
text-mining	artificial-intelligence	single	wikidata	
text-mining	computational-linguistics	single	wikidata	
text-mining	event	single	opencyc	
text-mining	natural-language-processing	accepted	claude wikidata	
text-mining	situation	single	opencyc	
text-segmentation	artificial-intelligence	single	wikidata	
text-segmentation	computational-linguistics	single	wikidata	
text-segmentation	natural-language-processing	accepted	claude wikidata	
text-to-image-model	ai-model	accepted	claude wikidata	
text-to-image-model	artificial-neural-network	single	wikidata	
text-to-image-model	generative-model	accepted	claude wikidata	
text-to-video-model	ai-model	accepted	claude wikidata	
text-to-video-model	artificial-neural-network	single	wikidata	
text-to-video-model	generative-model	accepted	claude wikidata	
text-tokenization	artificial-intelligence	single	wikidata	
text-tokenization	computational-linguistics	single	wikidata	
text-tokenization	natural-language-processing	accepted	claude wikidata	
tiger	embodied-agent	single	opencyc	
topic-model	latent-variable-model	accepted	claude-ruling	
tourist	embodied-agent	single	opencyc	
tourist	intelligent-agent	single	opencyc	
trader	embodied-agent	single	opencyc	
trader	intelligent-agent	single	opencyc	
trainer	embodied-agent	single	opencyc	
trainer	intelligent-agent	single	opencyc	
training-set	dataset	accepted	claude wikidata	
transductive-learning	supervised-learning	accepted	claude wikidata	
