sub	sup	status	for	against
meteoroid	phenomenon	single	sumo	
meteoroid	physical-object	single	wordnet	
meteoroid	universe	single	sumo	
mist	physical-phenomenon	single	wordnet	
muon	chemical-element	single	sumo	
muon	elementary-particle	accepted	sumo wikidata wordnet	
muon	lepton	accepted	opencyc wordnet	
muon	material	single	sumo	
muon	natural-object	single	wordnet	
muon	particle	single	wordnet	
muon	phenomenon	single	sumo	
muon	physical-object	single	wordnet	
muon	substance	single	sumo	
muon	universe	single	sumo	
neutrino	chemical-element	single	sumo	
neutrino	elementary-particle	accepted	sumo wordnet	
neutrino	lepton	accepted	opencyc wikidata wordnet	
neutrino	material	single	sumo	
neutrino	natural-object	single	wordnet	
neutrino	particle	single	wordnet	
neutrino	phenomenon	single	sumo	
neutrino	physical-object	single	wordnet	
neutrino	substance	single	sumo	
neutrino	universe	single	sumo	
neutron	baryon	accepted	wikidata wordnet	
neutron	chemical-element	single	sumo	
neutron	elementary-particle	accepted	sumo wordnet	
neutron	hadron	accepted	wikidata wordnet	
neutron	material	single	sumo	
neutron	natural-object	single	wordnet	
neutron	nucleon	accepted	opencyc wikidata wordnet	
neutron	particle	single	wordnet	
neutron	phenomenon	single	sumo	
neutron	physical-object	single	wordnet	
neutron	substance	single	sumo	
neutron	universe	single	sumo	
nuclear-reaction	event	single	sumo	
nuclear-reaction	phenomenon	single	sumo	
nuclear-reaction	process	accepted	claude wordnet	
nucleon	baryon	accepted	claude wordnet	
nucleon	chemical-element	single	sumo	
nucleon	elementary-particle	accepted	sumo wordnet	
nucleon	hadron	single	wordnet	
nucleon	material	single	sumo	
nucleon	natural-object	single	wordnet	
nucleon	particle	single	wordnet	
nucleon	phenomenon	single	sumo	
nucleon	physical-object	single	wordnet	
nucleon	substance	single	sumo	
nucleon	universe	single	sumo	
nucleosynthesis	combination	single	sumo	
nucleosynthesis	event	single	sumo	
nucleosynthesis	phenomenon	single	sumo	
nucleosynthesis	process	accepted	claude wordnet	
oort-cloud	collection	accepted	sumo wordnet	
oort-cloud	group	single	wordnet	
oort-cloud	phenomenon	single	sumo	
optical-density	attribute	single	wordnet	
optical-density	density	accepted	claude wordnet	
optical-density	quantity	single	sumo	
orbital-inclination	angle	accepted	claude wordnet	
orbital-inclination	attribute	single	wordnet	
orbital-inclination	empty-space	single	wordnet	
orbital-inclination	physical-object	single	wordnet	
orbital-inclination	place	single	wordnet	
orbital-inclination	quantity	single	sumo	
orbital-inclination	shape	single	wordnet	
orbital-node	phenomenon	single	sumo	
orbital-node	physical-object	single	wordnet	
orbital-node	place	accepted	sumo wordnet	
orbital-node	universe	single	sumo	
orbital-plane	attribute	accepted	sumo wordnet	
orbital-plane	property	single	sumo	
orbital-plane	shape	accepted	sumo wordnet	
orbital-variation	consequence	single	wordnet	
orbital-variation	event	single	sumo	
orbital-variation	influence.phenomenon	single	wordnet	
orbital-variation	perturbation	accepted	claude-ruling wordnet	
orbital-variation	phenomenon	accepted	sumo wordnet	
orbital-variation	process	single	wordnet	
orbital-variation	visit	single	sumo	
oscillation	event	accepted	sumo wordnet	
oscillation	phenomenon	single	sumo	
oscillation	wave-motion	accepted	claude wordnet	
outer-planet	celestial-body	single	wordnet	
outer-planet	natural-object	single	wordnet	
outer-planet	physical-object	single	wordnet	
outer-planet	planet	accepted	claude wikidata wordnet	
parity-conservation	cognition	single	wordnet	
parity-conservation	concept	single	wordnet	
parity-conservation	conservation-law	accepted	claude-ruling wordnet	
parity-conservation	idea	single	wordnet	
parity-conservation	natural-law	single	wordnet	
parity-conservation	principle	single	wordnet	
parity-conservation	signified	single	sumo	
particle	elementary-particle	rejected	sumo	wordnet
pencil-of-lines	attribute	accepted	sumo wordnet	
pencil-of-lines	property	single	sumo	
pencil-of-lines	shape	accepted	sumo wordnet	
periapsis	phenomenon	single	sumo	
periapsis	physical-object	single	wordnet	
periapsis	place	accepted	sumo wordnet	
periapsis	universe	single	sumo	
perturbation	consequence	single	wordnet	
perturbation	influence.phenomenon	single	wordnet	
perturbation	phenomenon	accepted	sumo wordnet	
perturbation	physical-phenomenon	accepted	claude-ruling	
perturbation	process	single	wordnet	
phase-space	attribute	dissented	wordnet	
phase-space	concept	accepted	claude-ruling	
phase-space	empty-space	single	sumo	
phase-space	phenomenon	single	sumo	
phase-space	place	single	sumo	
phase-space	sky	single	sumo	
phase-space	universe	single	sumo	
photoelectron	chemical-element	single	sumo	
photoelectron	electron	accepted	sumo wordnet	
photoelectron	elementary-particle	accepted	sumo wordnet	
photoelectron	lepton	single	wordnet	
photoelectron	material	single	sumo	
photoelectron	natural-object	single	wordnet	
photoelectron	particle	single	wordnet	
photoelectron	phenomenon	single	sumo	
photoelectron	physical-object	single	wordnet	
photoelectron	substance	single	sumo	
photoelectron	universe	single	sumo	
physical-law	cognition	single	wordnet	
physical-law	concept	accepted	claude wordnet	
physical-law	idea	single	wordnet	
physical-law	signified	single	sumo	
physical-phenomenon	accomplishment	single	sumo	
physical-phenomenon	act	single	sumo	
physical-phenomenon	activity	single	sumo	
physical-phenomenon	event	single	sumo	
physical-phenomenon	natural-event	accepted	claude wordnet	
physical-phenomenon	phenomenon	accepted	sumo wordnet	
physical-phenomenon	procedure	single	sumo	
physical-phenomenon	process	single	wordnet	
physical-phenomenon	volition	single	sumo	
physicist	adult	single	opencyc	
physicist	agent	single	wordnet	
physicist	human	single	opencyc	
physicist	mammal	single	opencyc	
physicist	organism	single	wordnet	
physicist	person	single	wordnet	
physicist	physical-object	single	wordnet	
physicist	research-worker	single	wikidata	
physicist	scientist	accepted	opencyc wikidata wordnet	
physicist	structure	single	opencyc	
physicist	system	single	opencyc	
physicist	vertebrate	single	opencyc	
physicist	worker	single	opencyc	
pion	chemical-element	single	sumo	
pion	elementary-particle	accepted	sumo wordnet	
pion	hadron	accepted	wikidata wordnet	
pion	material	single	sumo	
pion	meson	accepted	claude wikidata wordnet	
pion	natural-object	single	wordnet	
pion	particle	single	wordnet	
pion	phenomenon	single	sumo	
pion	physical-object	single	wordnet	
pion	substance	single	sumo	
pion	universe	single	sumo	
planck's-law	cognition	single	wordnet	
planck's-law	concept	accepted	claude wordnet	
planck's-law	idea	single	wordnet	
planck's-law	physical-law	accepted	claude wordnet	
planck's-law	signified	single	sumo	
planck's-radiation-law	cognition	single	wordnet	
planck's-radiation-law	concept	accepted	claude wordnet	
planck's-radiation-law	idea	single	wordnet	
planck's-radiation-law	physical-law	accepted	claude wordnet	
planck's-radiation-law	signified	single	sumo	
positron	antilepton	accepted	claude wikidata wordnet	
positron	antiparticle	single	wikidata	
positron	chemical-element	single	sumo	
positron	elementary-particle	accepted	sumo wikidata wordnet	
positron	material	single	sumo	
positron	natural-object	single	wordnet	
positron	particle	accepted	wikidata wordnet	
positron	phenomenon	single	sumo	
positron	physical-object	accepted	wikidata wordnet	
positron	substance	single	sumo	
positron	universe	single	sumo	
pressure	physical-phenomenon	dissented	wordnet	
primary-body	body-part	single	sumo	
primary-body	celestial-body	accepted	claude wordnet	
primary-body	natural-object	single	wordnet	
primary-body	phenomenon	single	sumo	
primary-body	physical-object	accepted	sumo wordnet	
primary-body	universe	single	sumo	
principle-of-equivalence	cognition	single	wordnet	
principle-of-equivalence	concept	single	wordnet	
principle-of-equivalence	idea	single	wordnet	
principle-of-equivalence	physical-law	single	wordnet	
principle-of-equivalence	scientific-principle	accepted	claude wordnet	
principle-of-equivalence	signified	single	sumo	
principle-of-relativity	cognition	single	wordnet	
principle-of-relativity	concept	accepted	claude wordnet	
principle-of-relativity	idea	single	wordnet	
principle-of-relativity	physical-law	accepted	claude wordnet	
principle-of-relativity	signified	single	sumo	
proton	baryon	single	wordnet	
proton	chemical-element	single	sumo	
proton	elementary-particle	accepted	sumo wordnet	
proton	hadron	single	wordnet	
proton	hydrogen-ion	rejected	wikidata	claude wordnet
proton	material	single	sumo	
proton	natural-object	single	wordnet	
proton	nucleon	accepted	opencyc wikidata wordnet	
proton	particle	single	wordnet	
proton	phenomenon	single	sumo	
proton	physical-object	single	wordnet	
proton	substance	single	sumo	
proton	universe	single	sumo	
ptolemaic-system	cognition	single	wordnet	
ptolemaic-system	concept	single	wordnet	
ptolemaic-system	hypothesis	single	wordnet	
ptolemaic-system	idea	single	wordnet	
ptolemaic-system	signified	single	sumo	
ptolemaic-system	theoretical-account	single	wordnet	
ptolemaic-system	theory	accepted	claude-ruling	
quantum	concept	accepted	claude-ruling	
quantum	quantity	single	sumo	
quantum-jump	change	accepted	claude wordnet	
quantum-jump	event	accepted	sumo wordnet	
quantum-jump	phenomenon	single	sumo	
quantum-theory	cognition	single	wordnet	
quantum-theory	scientific-theory	accepted	claude wordnet	
quantum-theory	signified	single	sumo	
quantum-theory	theory	single	wordnet	
quantum-theory	thinking	dissented	wordnet	
quark	chemical-element	single	sumo	
quark	elementary-particle	accepted	sumo wordnet	
quark	material	single	sumo	
quark	natural-object	single	wordnet	
quark	particle	single	wordnet	
quark	phenomenon	single	sumo	
quark	physical-object	single	wordnet	
quark	substance	single	sumo	
quark	universe	single	sumo	
radiation-absorption	event	single	sumo	
radiation-absorption	phenomenon	single	sumo	
radiation-absorption	process	accepted	claude wordnet	
radioactive-decay	nuclear-reaction	accepted	claude wordnet	
rain	physical-phenomenon	single	wordnet	
rain-shower	physical-phenomenon	single	wordnet	
reaction	physical-phenomenon	accepted	claude wordnet	
reactor-containment	artifact	accepted	sumo wordnet	
reactor-containment	device	single	sumo	
reactor-containment	phenomenon	single	sumo	
reactor-containment	physical-object	single	wordnet	
reactor-containment	universe	single	sumo	
red-shift	event	single	sumo	
red-shift	natural-event	accepted	claude wordnet	
red-shift	phenomenon	accepted	sumo wordnet	
red-shift	physical-phenomenon	accepted	claude wordnet	
red-shift	process	single	wordnet	
relativistic-mass	attribute	accepted	claude wordnet	
relativistic-mass	quantity	single	sumo	
relativity	cognition	single	wordnet	
relativity	scientific-theory	accepted	claude wordnet	
relativity	signified	single	sumo	
relativity	theory	single	wordnet	
relativity	thinking	dissented	wordnet	
relaxation-process	diminution	single	sumo	
relaxation-process	event	single	sumo	
relaxation-process	phenomenon	single	sumo	
relaxation-process	process	accepted	claude wordnet	
reluctivity	attribute	accepted	claude wordnet	
reluctivity	quantity	single	sumo	
reluctivity	vector	single	sumo	
rest-mass	attribute	accepted	claude wordnet	
rest-mass	quantity	single	sumo	
right-ascension	angle	accepted	claude wordnet	
right-ascension	attribute	single	wordnet	
right-ascension	empty-space	single	wordnet	
right-ascension	physical-object	single	wordnet	
right-ascension	place	single	wordnet	
right-ascension	quantity	single	sumo	
right-ascension	shape	single	wordnet	
scientific-principle	physical-law	accepted	claude wordnet	
scientific-theory	cognition	single	wordnet	
scientific-theory	context	single	opencyc	
scientific-theory	information	single	opencyc	
scientific-theory	signified	single	sumo	
scientific-theory	theory	accepted	claude wordnet	
scientific-theory	thinking	single	wordnet	
scintillation	event	single	sumo	
scintillation	luminosity	single	sumo	
scintillation	natural-event	single	wordnet	
scintillation	phenomenon	accepted	sumo wordnet	
scintillation	physical-phenomenon	single	wordnet	
scintillation	process	single	wordnet	
scintillation	visible-light	accepted	claude wordnet	
shear-deformation	accomplishment	single	sumo	
shear-deformation	act	single	sumo	
shear-deformation	activity	single	sumo	
shear-deformation	change	accepted	claude wordnet	
shear-deformation	event	accepted	sumo wordnet	
shear-deformation	phenomenon	single	sumo	
shear-deformation	procedure	single	sumo	
shear-deformation	volition	single	sumo	
smoke	physical-phenomenon	accepted	claude wordnet	
snow	physical-phenomenon	single	wordnet	
soliton	chemical-element	single	sumo	
soliton	elementary-particle	single	sumo	
soliton	event	single	wordnet	
soliton	material	single	sumo	
soliton	phenomenon	single	sumo	
soliton	substance	single	sumo	
soliton	universe	single	sumo	
soliton	wave-motion	accepted	claude wikidata wordnet	
spallation	event	single	sumo	
spallation	nuclear-reaction	accepted	claude wordnet	
spallation	phenomenon	single	sumo	
spallation	process	single	wordnet	
storm	physical-phenomenon	accepted	claude wordnet	
strange-particle	chemical-element	single	sumo	
strange-particle	elementary-particle	accepted	sumo wordnet	
strange-particle	material	single	sumo	
strange-particle	natural-object	single	wordnet	
strange-particle	particle	single	wordnet	
strange-particle	phenomenon	single	sumo	
strange-particle	physical-object	single	wordnet	
strange-particle	substance	single	sumo	
strange-particle	universe	single	sumo	
strange-quark	chemical-element	single	sumo	
strange-quark	elementary-particle	accepted	sumo wordnet	
strange-quark	material	single	sumo	
strange-quark	natural-object	single	wordnet	
strange-quark	particle	single	wordnet	
strange-quark	phenomenon	single	sumo	
strange-quark	physical-object	single	wordnet	
strange-quark	quark	accepted	claude wordnet	
strange-quark	substance	single	sumo	
strange-quark	universe	single	sumo	
strong-interaction	event	single	sumo	
strong-interaction	fundamental-interaction	accepted	claude wordnet	
strong-interaction	natural-event	single	wordnet	
strong-interaction	phenomenon	accepted	sumo wordnet	
strong-interaction	physical-phenomenon	single	wordnet	
strong-interaction	process	single	wordnet	
sunlight	physical-phenomenon	single	wordnet	
sunlight	visible-light	accepted	claude wikidata wordnet	
superior-conjunction	astronomical-conjunction	accepted	claude-ruling wordnet	
superior-conjunction	encounter	single	wordnet	
superior-conjunction	event	single	wordnet	
supersymmetry	cognition	single	wordnet	
supersymmetry	scientific-theory	accepted	claude wordnet	
supersymmetry	signified	single	sumo	
supersymmetry	theory	single	wordnet	
supersymmetry	thinking	dissented	wordnet	
sympathetic-vibration	event	accepted	sumo wordnet	
sympathetic-vibration	oscillation	accepted	claude wordnet	
sympathetic-vibration	phenomenon	single	sumo	
sympathetic-vibration	wave-motion	single	wordnet	
tauon	chemical-element	single	sumo	
tauon	elementary-particle	accepted	sumo wordnet	
tauon	lepton	accepted	claude wordnet	
tauon	material	single	sumo	
tauon	natural-object	single	wordnet	
tauon	particle	single	wordnet	
tauon	phenomenon	single	sumo	
tauon	physical-object	single	wordnet	
tauon	substance	single	sumo	
tauon	universe	single	sumo	
tensile-stress	event	single	sumo	
tensile-stress	extension.time	single	sumo	
tensile-stress	increase	single	sumo	
tensile-stress	mechanical-stress	accepted	claude wordnet	
tensile-stress	natural-event	single	wordnet	
tensile-stress	phenomenon	accepted	sumo wordnet	
tensile-stress	physical-phenomenon	single	wordnet	
tensile-stress	pressure	single	wikidata	
tensile-stress	process	single	wordnet	
theory	cognition	single	wordnet	
theory	concept	accepted	peter	
theory	signified	single	sumo	
theory	thinking	dissented	wordnet	
theory-of-gravitation	cognition	single	wordnet	
theory-of-gravitation	scientific-theory	accepted	claude wordnet	
theory-of-gravitation	signified	single	sumo	
theory-of-gravitation	theory	single	wordnet	
theory-of-gravitation	thinking	dissented	wordnet	
thunderbolt	physical-phenomenon	accepted	claude wordnet	
top-quark	chemical-element	single	sumo	
top-quark	elementary-particle	accepted	sumo wordnet	
top-quark	material	single	sumo	
top-quark	natural-object	single	wordnet	
top-quark	particle	single	wordnet	
top-quark	phenomenon	single	sumo	
top-quark	physical-object	single	wordnet	
top-quark	quark	accepted	claude wordnet	
top-quark	substance	single	sumo	
top-quark	universe	single	sumo	
traction	physical-phenomenon	accepted	claude wordnet	
transient-oscillation	event	accepted	sumo wordnet	
transient-oscillation	oscillation	accepted	claude wordnet	
transient-oscillation	phenomenon	single	sumo	
transient-oscillation	wave-motion	single	wordnet	
transmutation	change	accepted	claude wordnet	
transmutation	event	accepted	sumo wordnet	
transmutation	phenomenon	single	sumo	
up-quark	chemical-element	single	sumo	
up-quark	elementary-particle	accepted	sumo wordnet	
up-quark	material	single	sumo	
up-quark	natural-object	single	wordnet	
up-quark	particle	single	wordnet	
up-quark	phenomenon	single	sumo	
up-quark	physical-object	single	wordnet	
up-quark	quark	accepted	claude wordnet	
up-quark	substance	single	sumo	
up-quark	universe	single	sumo	
valence-electron	chemical-element	single	sumo	
valence-electron	electron	accepted	sumo wordnet	
valence-electron	elementary-particle	accepted	sumo wordnet	
valence-electron	lepton	single	wordnet	
valence-electron	material	single	sumo	
valence-electron	natural-object	single	wordnet	
valence-electron	particle	single	wordnet	
valence-electron	phenomenon	single	sumo	
valence-electron	physical-object	single	wordnet	
valence-electron	substance	single	sumo	
valence-electron	universe	single	sumo	
vernal-equinoctial-point	equinoctial-point	accepted	claude wordnet	
vernal-equinoctial-point	phenomenon	single	sumo	
vernal-equinoctial-point	physical-object	single	wordnet	
vernal-equinoctial-point	place	accepted	sumo wordnet	
vernal-equinoctial-point	universe	single	sumo	
visible-light	event	single	sumo	
visible-light	luminosity	single	sumo	
visible-light	natural-event	single	wordnet	
visible-light	phenomenon	accepted	sumo wordnet	
visible-light	physical-phenomenon	accepted	claude wordnet	
visible-light	process	single	wordnet	
voltage	electrical-phenomenon	accepted	claude wordnet	
voltage	natural-event	dissented	wordnet	
voltage	number	dissented	wikidata	
voltage	phenomenon	single	wordnet	
voltage	physical-phenomenon	single	wordnet	
voltage	process	single	wordnet	
wave-front	phenomenon	single	sumo	
wave-front	physical-object	single	wordnet	
wave-front	place	accepted	sumo wordnet	
wave-front	surface	accepted	claude wordnet	
wave-front	universe	single	sumo	
wave-motion	event	accepted	sumo wordnet	
wave-motion	phenomenon	single	sumo	
wave-node	phenomenon	single	sumo	
wave-node	physical-object	single	wordnet	
wave-node	place	accepted	sumo wordnet	
wave-node	universe	single	sumo	
wave-particle-duality	attribute	accepted	sumo wordnet	
wave-particle-duality	property	single	sumo	
wave-theory	cognition	single	wordnet	
wave-theory	scientific-theory	accepted	claude wordnet	
wave-theory	signified	single	sumo	
wave-theory	theory	single	wordnet	
wave-theory	thinking	dissented	wordnet	
weak-interaction	event	single	sumo	
weak-interaction	fundamental-interaction	accepted	claude wordnet	
weak-interaction	natural-event	single	wordnet	
weak-interaction	phenomenon	accepted	sumo wordnet	
weak-interaction	physical-phenomenon	single	wordnet	
weak-interaction	process	single	wordnet	
weakly-interacting-massive-particle	chemical-element	single	sumo	
weakly-interacting-massive-particle	elementary-particle	accepted	sumo wordnet	
weakly-interacting-massive-particle	material	single	sumo	
weakly-interacting-massive-particle	natural-object	single	wordnet	
weakly-interacting-massive-particle	particle	single	wordnet	
weakly-interacting-massive-particle	phenomenon	single	sumo	
weakly-interacting-massive-particle	physical-object	single	wordnet	
weakly-interacting-massive-particle	substance	single	sumo	
weakly-interacting-massive-particle	universe	single	sumo	
weather	physical-phenomenon	accepted	claude wordnet	
weather-front	physical-phenomenon	accepted	claude wordnet	
wind	physical-phenomenon	single	wordnet	
